Actual,Predicted,predicted_delta
8655.79,8660.74515571045,0.0001582902914378792
8782.77,8657.589656211594,0.00015616315067745745
8899.0,8784.554820506937,0.00015321272076107562
8754.0,8900.830122885916,0.00015550749958492815
8615.250000000002,8755.784437347656,0.00015351446927525103
8499.31,8617.04025225221,0.00015590983093716204
8503.18,8501.121737111001,0.00015937062562443316
8621.990000000002,8504.975682213902,0.00015787305892445147
8522.99,8623.790290676627,0.00015671076835133135
8703.209999999997,8524.787960821011,0.0001577911025378853
8885.57,8705.01524800436,0.0001559917873237282
8965.21,8887.393634088237,0.0001551796740386635
9342.99,8967.013500596137,0.000152393156895414
9264.3,9344.880705173944,0.00015480714500881732
9490.980000000001,9266.133204116175,0.00015104832709766924
9649.520000000002,9492.821559685442,0.0001489584392402321
9855.33,9651.384202219211,0.00014888393343426287
9619.079999999998,9857.214772981048,0.00014812024892307818
9851.73,9621.050950031462,0.00015785443247295916
10119.44,9853.649227769474,0.00015088441432453692
10018.0,10121.409859672485,0.0001516480988357216
10108.56,10019.931147049618,0.0001498301571700722
9756.559999999998,10110.487029191128,0.0001485002285335213
9828.22,9758.437830198693,0.00014872747124172747
10033.95,9830.096173607675,0.00014772909344173968
10049.03,10035.857901528145,0.000147844577440992
10195.999999999998,10050.922765549307,0.00014648857177235186
10475.100000000002,10197.91158802346,0.00014628740609623492
10734.88,10477.021083977244,0.0001439218467567116
10735.51,10736.823650643095,0.00014288994134403765
10748.580000000002,10737.456400451954,0.00014305385411716998
10719.18,10750.523701130714,0.00014269622624851763
11101.0,10721.095548251897,0.00014092671335674822
10890.009999999998,11102.972599101107,0.0001412135607097298
10630.45,10891.980136019145,0.00014319168985821307
10649.13,10632.417989964391,0.0001458105689380318
10719.71,10651.099077117327,0.00014566528261639178
10883.86,10721.640486734566,0.00014209645451046526
10421.06,10885.810877191232,0.00014188411296345294
10551.0,10422.927059180458,0.00014046105206944048
10835.0,10552.851713147522,0.00013801726163364947
10964.0,10836.891144085737,0.00013803216279484332
11170.01,10965.921613395954,0.00013887780369259417
11156.99,11171.965806322762,0.00013933601439930499
11173.0,11158.93392382606,0.00013862820924259722
11429.52,11174.935354856712,0.00013783099711872637
11533.859999999999,11431.472880062309,0.00013659047544933856
11428.8,11535.805721116356,0.00013509663403965533
11522.56,11430.748903201362,0.0001362738257739693
11676.85,11524.497585260993,0.00013462724746204913
11233.410000000002,11678.827513878992,0.00013594600022770464
10956.3,11235.42448806236,0.00014280425966717303
11150.0,10958.300742683205,0.00014473768533207476
10955.03,11151.990041173756,0.0001419474428985268
10598.97,10956.992469183557,0.00014198097051121294
10407.4,10600.964049328364,0.00014803456724621356
10449.4,10409.31104997901,0.000143981451401487
10735.100000000002,10451.301250053792,0.00014275210560299456
10641.06,10737.02490285629,0.00014150785864330828
10255.51,10642.991831704214,0.00014300915063358843
10021.839999999998,10257.461446021964,0.0001486566907260567
10050.0,10023.82643272687,0.00015410679043270648
9843.34,10051.911062727044,0.00014788183034397662
9826.33,9845.256252273803,0.00015070187509991229
9899.99,9828.242020914508,0.00015058639110065997
10222.45,9901.863213262553,0.00014668228686787188
10324.11,10224.336521893936,0.00014411183656193316
10036.62,10326.028692143089,0.00014544549048878253
10166.1,10038.506004912286,0.0001461234933231026
10431.339999999998,10167.988963383725,0.00014491649926640093
10125.0,10433.261604015635,0.0001444880908820778
9769.87,10126.919497823817,0.0001477179175708443
9750.000000000002,9771.796552555586,0.00015244903624989092
9598.19,9751.905776421476,0.00015099244774319232
9689.99,9600.061271394754,0.00015009837807156146
9589.79,9691.886238710073,0.00015099617303349078
9759.99,9591.659618749725,0.00015003877342678607
9659.2,9761.857220418025,0.00014782222569920123
9398.210000000001,9661.075240294429,0.00014965879381634295
9491.58,9400.096215835176,0.00015373053611256182
9590.04,9493.473793435005,0.0001532052701804787
9638.969999999998,9591.93266690255,0.0001519125944469124
9493.85,9640.869047014228,0.0001518641656730324
9753.8,9495.734520497947,0.00015244531095959246
10243.56,9755.704664875955,0.00015088441432453692
10244.98,10245.570660522106,0.00015336918295361102
10324.7,10246.943901975194,0.0001497519260738045
10290.48,10326.677896346066,0.00014988603652454913
10631.6,10292.414719623639,0.00014698776067234576
10706.99,10633.574068462507,0.00014622780145145953
10576.01,10709.004117623692,0.00014832886517979205
10666.42,10578.018177979338,0.00014933469356037676
10566.3,10668.423707036856,0.000147989863762632
10916.11,10568.28693853612,0.0001479116326663643
10748.51,10918.135098183373,0.00014693933189846575
10567.9,10750.531845697229,0.00014848532737232745
10496.24,10569.894667916538,0.00014842572272755206
10551.25,10498.236614738234,0.00014939429820515215
10314.899999999998,10553.219642254888,0.00014674189151264727
10347.82,10316.876138592323,0.00014991956413723528
10532.99,10349.76723847449,0.00014733793796040118
10654.78,10534.943080528077,0.00014576586545445025
10718.11,10656.744234682921,0.0001452517753932625
10908.48,10720.092697890725,0.00014591487706638873
10903.13,10910.45899099777,0.00014360147179104388
11090.000000000002,10905.107658633146,0.00014356794417835772
11079.99,11091.981469096538,0.00014196234405972064
10913.99,11081.96019706077,0.00014120983541943133
10863.99,10915.961887573425,0.00014305012882687151
10918.98,10865.967189023515,0.00014395909965969622
11029.99,10920.950711709827,0.0001429234689567238
11319.81,11031.978841614873,0.0001430613046977669
11291.38,11321.83885436462,0.00014297189773060381
11278.71,11293.389259061607,0.0001418580359313637
11456.43,11280.704393776554,0.00014094533980824053
11451.99,11458.454660690139,0.00014133649528957903
11445.0,11453.99307109643,0.00013989853323437274
11172.0,11447.020296471734,0.00014113160432316363
11139.73,11173.972979154498,0.00014050575555302203
11147.99,11141.696350595124,0.0001403902715537697
11129.0,11149.969095616436,0.00014117630780674517
11345.049999999997,11130.972664930387,0.0001409378892276436
11463.27,11347.064712033041,0.00014172392548061907
11555.889999999998,11465.298615944292,0.00014153766096569598
11510.1,11557.900840441096,0.00013942542136646807
11498.989999999998,11512.108957746628,0.0001397346204612404
11505.01,11500.98894196104,0.0001391087716910988
11631.35,11507.028456663395,0.00014045732677914202
11419.240000000002,11633.388634848397,0.00014061378897167742
11247.380000000001,11421.247669109564,0.00014049085439182818
11297.99,11249.391209382735,0.00014244663179852068
10928.31,11299.979698959067,0.00014042379916645586
10971.18,10930.348769582615,0.0001477663463447243
10696.55,10973.186587499124,0.00014495747745968401
10723.760000000002,10698.568706622495,0.0001488019770476967
10745.49,10725.756817836187,0.00014689835370518267
10528.2,10747.468176281198,0.00014530392945744097
10646.24,10530.165696177315,0.0001467009133193642
10654.999999999998,10648.233483819458,0.00014749812544323504
9842.590000000002,10656.95461658757,0.00014453651965595782
9913.03,9844.77086999651,0.00017153742373920977
9549.860000000002,9915.033454454002,0.00015675919712521136
9971.14,9551.79568629396,0.00015586140216328204
9949.71,9973.130291128158,0.00015501576126553118
9936.85,9951.70895367724,0.00015595453442074358
9375.24,9938.789013619476,0.00015138360322453082
9285.32,9377.222231227737,0.00016187774599529803
8968.02,9287.206147528394,0.00015517222345806658
8735.9,8969.962275240392,0.00016406821669079363
8958.56,8737.856305966974,0.00016856836737133563
8975.01,8960.487374414173,0.0001629282778594643
8795.22,8976.882888793609,0.00015815990627743304
9230.0,8797.103023906246,0.00016145678819157183
9259.99,9231.874052170488,0.00015492262900806963
9364.37,9261.86398865441,0.00015449794591404498
9361.8,9366.285506224976,0.00015657293261028826
9356.03,9363.716415656707,0.0001566474384162575
9122.440000000002,9357.921333550796,0.00015473263920284808
8791.47,9124.366357902374,0.00016063349903561175
8629.0,8793.381745193503,0.00016393038094975054
8720.52,8630.90178894488,0.00016534599126316607
9051.17,8722.419809919915,0.0001639154797885567
9100.0,9053.117916314204,0.00016344236792065203
9637.78,9101.947127720656,0.00016267868340946734
9535.04,9639.77744060755,0.0001596686488483101
9436.81,9537.001891178108,0.00015817853272892535
9580.88,9438.747985655986,0.00015746700228191912
9828.929999999998,9582.842661311422,0.00015764954150654376
9193.310000000001,9830.944966756651,0.0001587224251125008
8929.97,9195.302446620195,0.00016514110029675066
9120.75,8931.92368898228,0.00016559558571316302
9044.99,9122.716334121858,0.00016394900740124285
9204.9,9046.901718428686,0.0001604919380042702
9066.26,9206.882668660062,0.00016422095359303057
9101.1,9068.191319694848,0.0001618106907699257
9049.87,9103.043677736705,0.00016236575902439654
9142.319999999998,9051.799878705964,0.00016191499889828265
9280.49,9144.237140087385,0.0001596313959453255
9104.55,9282.434255921298,0.00016003745258785784
8710.57,9106.468772793778,0.00016026469529606402
8742.72,8712.51387625708,0.00016786801279522479
8291.19,8744.603716969787,0.00016225400031544268
8196.69,8293.129524615317,0.00017373161972500384
7902.549999999999,8198.569742929962,0.00016986849368549883
7893.85,7904.389043184594,0.00017077373922802508
8269.8,7895.647145249144,0.00016697021783329546
8103.029999999999,8271.667604369057,0.0001676221436355263
8215.01,8104.84579169905,0.0001655285304877907
8265.05,8216.834177126651,0.00016456740559078753
8043.549999999999,8266.841899757193,0.00016093524754978716
8247.45,8045.3550854835285,0.0001653832441661507
8202.58,8249.283292233647,0.00016487660468555987
8554.04,8204.410769671933,0.0001653124636504799
8550.0,8555.931660001206,0.0001656067615840584
8258.539999999999,8551.863627742017,0.0001632300263736397
8209.540000000003,8260.358836648491,0.0001634051150176674
8191.02,8211.364339534472,0.00016464563668705523
8211.020000000002,8192.830305544843,0.0001637180394027382
7897.82,8212.863396355031,0.00016636672080494463
7835.0,7899.651764532577,0.0001701665169093758
7860.83,7836.802566630589,0.00016839327872730792
7674.0,7862.6331566077715,0.0001679946726653725
7672.799999999999,7675.798825924259,0.00017062100232578814
7782.24,7674.590170954614,0.0001698610431049019
7387.730000000001,7784.040138340664,0.0001690005010459572
7473.049999999999,7389.543989858274,0.00017684223712421954
8188.24,7474.846573994606,0.00017369436682201922
8203.52,8190.150463405862,0.00017275931895710528
8308.08,8205.43845071511,0.00017327340901829302
8353.0,8309.971643057039,0.00016924264491535723
8572.04,8354.871095176131,0.00016672434867359698
8395.01,8573.95581713734,0.00016748058260418475
8596.93,8396.931429473208,0.00017060237587429583
8603.049999999997,8598.811715536824,0.00016414272249676287
8399.0,8604.926978156896,0.00016357647837139666
8520.0,8400.858574543621,0.00016495856107212603
8538.4,8521.890821355764,0.0001660090929362923
8941.74,8540.273360193529,0.00016422095359303057
8904.02,8943.682635232966,0.00016443702043034136
9022.84,8905.950575987381,0.00016401606262661517
8928.0,9024.751509560727,0.00016072290600277483
9074.52,8929.936799763953,0.00016418742598034441
9045.91,9076.446326758867,0.00016123327077366412
8889.1,9047.854086046882,0.00016319649876095355
8893.79,8891.062492294974,0.0001668882614467293
9021.32,8895.71768030677,0.00016385960043407977
8965.01,9023.244955203905,0.00016184421838261187
8667.94,8966.924007768268,0.00016169148148037493
8612.119999999999,8669.864998648734,0.00016683610738255084
8616.0,8614.03146147096,0.00016645240248180926
8704.67,8617.879283005837,0.0001636398083064705
8418.82,8706.559226468658,0.00016319649876095355
8395.91,8420.69181897475,0.0001658116525504738
8516.03,8397.751704782879,0.00016345726908184588
8631.62,8517.890634446967,0.00016337531269527972
8628.82,8633.485692857219,0.00016219067038036883
8920.79,8630.67336203182,0.0001611475890967995
8881.500000000002,8922.653893334482,0.00015805932343937457
8919.969999999998,8883.35579657477,0.0001579587406013161
8734.129999999997,8921.837518544444,0.0001584467536304146
8954.99,8736.012680070851,0.00016228752792812884
8917.89,8956.894409198954,0.00016108053387142718
8547.000000000002,8919.781333511834,0.0001604435092303902
8546.46,8548.878552297901,0.00016452642739750445
8491.48,8548.32669768865,0.00016352804959751666
8440.0,8493.322887152792,0.00016219067038036883
8479.79,8441.851028069992,0.00016362863243557513
8615.28,8481.64985417275,0.00016382979811169207
8453.899999999998,8617.140860932683,0.00016198950470425189
8426.2,8455.758681452,0.00016418370069004595
8415.97,8428.126789044272,0.0001705278700683266
8097.25,8417.816666254932,0.00016362863243557513
8084.65,8099.120221674864,0.00017056884826160967
7919.99,8086.521210393696,0.00017080726684071124
8149.660000000002,7921.84049070997,0.00017155977548100054
7860.34,8151.525230820758,0.00016930224956013262
7922.16,7862.16241281534,0.00016981633962132037
7934.23,7923.9775261112245,0.0001684156304690987
8057.890000000001,7936.048696305514,0.00016828897059895098
7894.089999999998,8059.695091786818,0.00016514110029675066
7791.700000000001,7895.896029256935,0.00016774135292507708
7862.27,7793.48285672609,0.00016724216402508318
7880.970000000001,7864.067323790061,0.00016744332970120013
8042.919999999998,7882.765917524193,0.00016704844892956316
7867.139999999999,8044.755853361688,0.00016825171769596636
7905.73,7868.947853462654,0.00016833367408253253
7932.409999999998,7907.527124216062,0.00016677277744747698
7866.630000000001,7934.214261243966,0.00016703727305866778
7542.5,7868.433080125569,0.0001679648703429848
7474.890000000001,7544.355360988002,0.0001781945175025612
7468.0,7476.692508108756,0.00017423825920559466
7346.959999999999,7469.824070521025,0.00017646598280407488
7088.380000000001,7348.771051925916,0.00017730417312122881
6848.02,7090.2817613960415,0.0001910095161292702
7200.0,6849.89614519289,0.00019311430514790118
7022.98,7201.895955910584,0.000188290054211393
6780.049999999997,7024.779337427559,0.00018185647786594927
6823.68,6781.836325855265,0.0001851794368121773
6850.0,6825.432186139362,0.00018074634135700762
6976.85,6851.6701003372655,0.00017185407341457903
6831.119999999999,6978.5758011592425,0.00017532231868244708
7087.799999999999,6832.815140187922,0.0001747523492667824
7040.950000000001,7089.53060250873,0.00017385827959515154
7058.000000000002,7042.695292683151,0.000176063651451841
6928.619999999999,7059.734528444345,0.00017466666758991778
6928.01,6930.352509606544,0.0001768273359630257
6704.0,6929.7274550413495,0.00017529251636005938
6692.77,6705.725879254493,0.00018027695477940142
6429.360000000001,6694.475766650312,0.00017835843027569354
6910.389999999999,6431.112592605396,0.0001884651428554207
6813.52,6912.204700313328,0.00018556314171291888
6991.58,6815.24670602472,0.00017828764976002276
7055.560000000001,6993.330260834457,0.00017752396524883807
7039.720000000001,7057.322237873506,0.000177579844603315
7021.610000000001,7041.450526687522,0.00017460333765484393
6977.239999999998,7023.390732082722,0.00018003108561970294
7052.76,6978.9833291674095,0.000176991248736158
7179.83,7054.514686746799,0.00017685713828541338
7392.380000000001,7181.598025244246,0.00017597051919437945
7298.0999999999985,7394.202054210467,0.00017753514111973345
7385.450000000001,7299.898665095356,0.00017693909467197955
7470.0,7387.267562829526,0.00017723339260555804
7416.27,7471.79739859218,0.0001738918072078377
7297.66,7418.052591538102,0.0001732659584376961
7313.610000000001,7299.470546974533,0.00017812001169659197
7076.079999999998,7315.384566053053,0.00017430903972126544
6785.700000000001,7077.887100788515,0.00018169256509281695
6855.710000000001,6787.487647966702,0.00018509748042561114
6799.950000000001,6857.4860227874,0.00018260898650623858
6776.639999999999,6801.688034305589,0.0001797889417503029
6792.299999999999,6778.386302169298,0.00018107416690327227
6798.01,6794.006475423734,0.00017661499441601336
6749.060000000001,6799.698060083369,0.00017456981004215777
6771.999999999998,6750.783120589042,0.00017911093891598284
6771.689999999999,6773.698036249665,0.0001761418825481087
6769.389999999999,6773.381252392153,0.00017545270384289324
6635.529999999999,6771.08523976538,0.0001758475846145302
6622.34,6637.253993166811,0.00018137964070774615
6603.09,6624.023727612768,0.00017738985479809344
6619.360000000001,6604.774745976425,0.0001778331643436104
6618.33,6621.051005171008,0.00017821314395405352
6860.1500000000015,6620.015089915685,0.0001776096469257027
6866.01,6861.870477624854,0.00017677890718914568
6866.52,6867.718836468435,0.00017550858319737017
7004.299999999999,6868.229420479085,0.00017560171545483172
6996.970000000001,7006.042609161323,0.00017648833454586565
6904.9,6998.704313197615,0.0001758103317115456
6964.610000000001,6906.6259675478905,0.00017662244499661028
6934.6,6966.34164406908,0.00017605620087124407
7088.420000000002,6936.326319764556,0.0001760338491294533
7045.91,7090.178776027891,0.0001766596978995949
6990.0,7047.662925118404,0.00017683851183392107
7027.26,6991.735665051712,0.00017607855261303484
7127.34,7029.001047517706,0.0001759258157107979
7124.4,7129.095497530039,0.0001756240671966225
6751.470000000003,7126.151823079357,0.00017531859339214861
6722.24,6753.227132079732,0.00018260153592564166
6674.459999999999,6723.966053690694,0.00017992305220104754
6780.1,6676.166695545493,0.00017883899272419512
6783.110000000001,6781.835846072239,0.00017993050278164446
6723.310000000001,6784.826893488333,0.00017782943905331194
6739.209999999999,6725.000025411244,0.00017621638835407794
6821.48,6740.90275925167,0.00017622756422497332
6849.66,6823.186933118024,0.0001761418825481087
6835.67,6851.361381905861,0.00017505037249065936
6825.74,6837.383930939779,0.00017662617028690875
6844.199999999999,6827.442547585062,0.00017558681429363787
6855.310000000001,6845.907540460521,0.00017573582590557635
6942.75,6857.025774509917,0.0001764361804816872
6915.040000000001,6944.48636641584,0.0001769130176398903
6940.939999999999,6916.7588104921,0.0001756613200996071
6944.98,6942.6658672653175,0.00017591091454960406
6834.170000000002,6946.699414707318,0.00017515840590931475
7725.77,6835.88506571457,0.000176797533640638
7626.76,7727.7049930711,0.00018259408534504473
7678.000000000002,7628.654885107617,0.00018054517568089068
7923.779999999999,7679.852678171668,0.00017563151777721941
7825.130000000001,7925.662579017113,0.0001744207984302193
8100.000000000002,7826.973819676918,0.00017243149341084063
8102.110000000001,8101.933544482734,0.0001762201136443764
8140.939999999999,8104.014297147263,0.0001736086851451546
8099.790000000001,8142.906999856024,0.00017867880524136126
7896.92,8101.674098981603,0.0001717981940601021
8039.610000000001,7898.802954278155,0.00017488645971752703
8142.98,8041.489228508468,0.0001722303277347237
7982.99,8144.880428527655,0.0001725432521197945
7973.039999999999,7984.864338316043,0.0001726885384414345
8021.6,7974.911012079863,0.00017254697741009295
8000.41,8023.436084646524,0.00016855346621014178
8076.49,8002.244215451816,0.00016876953304745257
8072.01,8078.340446686216,0.0001690601056907326
8331.67,8073.851064492537,0.0001682964211795479
8278.21,8333.569022907988,0.0001695108658168465
8297.28,8280.100019816298,0.00016951459110714495
8354.22,8299.143847215186,0.00016686218441464007
8173.59,8356.093918684026,0.00016697394312359393
8113.040000000001,8175.491684189057,0.00017222660244442523
8097.049999999999,8114.929990471464,0.00017208876670338213
7974.939999999999,8098.896826194916,0.00016839327872730792
7996.290000000001,7976.800267001832,0.0001715933030936867
8048.15,7998.1285969557375,0.00016923891962505877
8027.42,8049.981155193838,0.00016770410002209246
8117.0,8029.253485837453,0.00016824426711536944
8120.09,8118.857900577745,0.00016906755627132952
8075.330000000002,8121.940010108765,0.00016835230053402483
7872.33,8077.180689749081,0.00016904520452953875
7890.869999999999,7874.183665356039,0.00017257677973248065
7931.470000000001,7892.702117325291,0.00017026709974743426
8115.84,7933.308112636936,0.0001702335721347481
8103.57,8117.7199199163915,0.00017113881767727435
7995.110000000001,8105.424470091215,0.0001690116769168526
8116.75,7996.948155323551,0.00016920911730267107
8172.839999999998,8118.604967050183,0.00016887756646610796
8179.0,8174.713163207585,0.0001696673280093819
8170.6,8180.885687994512,0.00017064707935787737
8196.05,8172.477666202716,0.00017012181342579424
8228.55,8197.926127119103,0.0001695108658168465
8245.0,8230.43336472598,0.00016970085562206805
8271.31,8246.88631966807,0.00016967477858997881
8331.89,8273.186869193523,0.00016848641098476946
8321.0,8333.795259369359,0.00017006220878101885
8523.78,8322.890646922326,0.00016897442401386797
8463.15,8525.720471749222,0.00017028572619892657
8511.04,8465.057839085719,0.00016837837756611407
8861.0,8512.937995802242,0.00016681748093105853
8854.33,8862.988318341117,0.00016951459110714495
8870.0,8856.298296002475,0.00016792389214970171
8716.22,8871.986740172348,0.00016921284259296954
8822.66,8718.267558704152,0.00017674165428616107
8795.61,8824.636183337623,0.00016902657807804644
8920.71,8797.582057099924,0.00016909363330341876
8828.75,8922.697763188085,0.00016854974091984332
8883.56,8830.740695957371,0.00017018141807056963
8928.8,8885.50615227456,0.0001656179374549538
8940.71,8930.777175755198,0.0001675737148616463
8870.73,8942.686294994075,0.00016735019744373858
8789.96,8872.693644888508,0.00016726824105717242
8880.669999999998,8791.91614639976,0.00016780468286015093
8934.05,8882.634507627887,0.00016721608699299395
8928.96,8936.01688736377,0.00016664611757732928
8904.96,8930.917773524856,0.00016596066416241229
8849.98,8906.923747269066,0.00016677650273777544
8946.949999999999,8851.938662958522,0.0001670931524131447
9195.36,8948.91520577358,0.00016628476441837847
9222.729999999998,9197.392402797914,0.00016844543279148638
9295.66,9224.732498760712,0.00016562911332584918
9364.2,9297.663726620083,0.00016470896662212908
9462.51,9366.244044249363,0.00016707080067135394
9648.0,9464.518796118473,0.0001629282778594643
9374.97,9650.03922491235,0.0001629469043109566
9412.98,9377.046834870142,0.00016962262452580035
9149.85,9415.05500783768,0.00016891109407879412
8961.29,9151.91999124062,0.00017226385534740984
8969.5,8963.472467802385,0.00018452006042934954
8864.99,8971.587978821011,0.0001763765758369118
8804.44,8867.076014184368,0.00017777728498913348
8847.63,8806.508887882726,0.00017721104086376727
8855.63,8849.648750626322,0.0001723160094115883
8809.27,8857.60211360161,0.00016816603601910174
8872.9,8811.223966023806,0.00016727569163776934
9274.48,8874.820726466824,0.00016353177488781512
9160.23,9276.504688697554,0.00016675415099598467
9228.74,9162.194687757012,0.0001632784551475197
9311.48,9230.735013397965,0.0001649138575885445
9230.0,9313.476055045838,0.00016386332572437823
9091.58,9231.979480158434,0.00016363608301617205
8921.43,9093.596881666728,0.0001686391478870064
9134.18,8923.432784756982,0.00016986849368549883
9118.139999999998,9136.210188560884,0.00016913461149670184
9174.86,9120.16707157263,0.00016910480917431414
9350.0,9176.932676769056,0.00017205896438099444
9398.51,9352.05417713695,0.00016809898079372942
9345.110000000002,9400.518110103196,0.00016367706120945513
9455.66,9347.111309769265,0.00016379999578930438
9431.0,9457.679612049307,0.00016383352340199053
9256.06,9433.002935880422,0.00016287612379528582
9324.92,9258.129241339208,0.00017062100232578814
9314.99,9326.95658296253,0.00016703354776836932
9393.99,9317.003039449415,0.00016520070494152606
9272.81,9396.031235932738,0.00016645240248180926
9215.42,9274.838626909463,0.00016711177886463702
9260.81,9217.429689148077,0.00016630711616016924
9290.009999999998,9262.82192986616,0.00016588615835644305
9326.6,9292.016674084032,0.00016502189100719988
9242.17,9328.615077793245,0.0001652156061027199
8943.53,9244.178784041538,0.0001658228284213692
8977.2,8945.578989445452,0.00017342987121082842
8973.81,8979.204722825732,0.00016926127136684954
8921.37,8975.820347831288,0.00016972320736385882
8959.51,8923.38979147956,0.0001713474339339882
9066.9,8961.49290762468,0.0001676407700870186
9035.49,9068.884065858969,0.00016625868738628924
9147.430000000002,9037.478260736745,0.00016702982247807086
9151.79,9149.43044269886,0.0001664375013206154
9144.29,9153.789744478676,0.00016636672080494463
9111.01,9146.309714025472,0.00016814740956760943
9222.0,9112.991610151612,0.0001653832441661507
9222.3,9224.004208102595,0.00016574832261539996
9236.880000000001,9224.294127405656,0.00016492503345943987
9213.14,9238.897593498381,0.00016669082106091082
9417.03,9215.157376886964,0.0001669776684138924
9638.26,9419.085215409541,0.0001672980433795601
9732.43,9640.352937468622,0.00016730176866985857
9565.73,9734.490488050653,0.0001634758955333382
9665.0,9567.792262476905,0.00016582655371166766
9721.72,9667.051275464793,0.00016369196237064898
9599.999999999998,9723.802053569127,0.00016536461771465838
9644.82,9602.075537942379,0.0001664300507400185
9696.57,9646.89131858628,0.00016551362932659686
9815.37,9698.635983797516,0.00016441094339825213
9778.42,9817.460140216617,0.00016476857126690447
9863.08,9780.492872295044,0.0001639043039176613
9874.479999999998,9865.15961621237,0.00016334551037289202
9838.07,9876.55519721325,0.0001628388708923012
9823.28,9840.141092253134,0.00016297298134304583
9834.11,9825.350269277353,0.00016314434469677508
9665.83,9836.163840914047,0.00016169893206097186
9454.98,9667.896493558692,0.00016480954946018755
9463.200000000003,9457.05611651865,0.00016847523511387408
9488.37,9465.249407856658,0.00016614320338703692
9623.540000000003,9490.415070639727,0.0001655099040362984
9317.16,9625.602458144293,0.00016505169332958758
9317.05,9319.242810551978,0.00017094137729145586
9331.09,9319.093535897451,0.00016767429769970477
9349.0,9333.134342388066,0.000167603517184034
9421.729999999998,9351.036689539744,0.0001666647440288216
9359.52,9423.757813814811,0.0001649809128139168
9423.44,9361.545222249177,0.0001655769592616707
9354.84,9425.444492244907,0.00016305866301991045
9169.9,9356.864354876683,0.00016564401448704302
9178.79,9171.960529030737,0.00017113881767727435
9239.349999999999,9180.842885695074,0.0001703900343272835
9167.69,9241.37537005977,0.00016726451576687396
9046.34,9169.70122753492,0.00016711550415493548
9024.99,9048.353709594652,0.00016895579756237566
9264.99,9027.007962610478,0.0001696375256869942
9272.3,9267.041852963517,0.00016908245743252337
9281.74,9274.359620894018,0.0001696375256869942
9308.49,9283.781292327192,0.00016795741976238787
9322.62,9310.52095699713,0.0001667914038989693
9370.0,9324.627442830466,0.00016462701023556292
9328.94,9372.037671342052,0.0001664375013206154
9326.72,9330.984276631154,0.00016754018724896014
9089.05,9328.810720075184,0.00017144056619144976
9020.99,9091.14707776798,0.00017535584629513323
8917.96,9023.06432491472,0.00017446177662350237
8740.2,8920.032459869743,0.0001758475846145302
8606.0,8742.337094142944,0.0001840655750129372
8582.33,8608.093981042526,0.00018251212895847857
8613.5,8584.426034939466,0.00018298524082638323
8411.42,8615.53918759153,0.00017760592163540423
8407.74,8413.464929737507,0.00018125298083759844
8335.52,8409.740594872548,0.00017737867892719805
8541.3,8337.535556833762,0.0001798671728465706
8362.69,8543.314233640047,0.00017650696099735796
8492.13,8364.679601770184,0.00017711790860630572
8481.6,8494.10566128416,0.00017388435662724078
8447.990000000002,8483.565073291013,0.00017314302385784686
8459.29,8449.928682364716,0.00017132508219219744
8563.15,8461.25942332839,0.00017388063133694232
8618.15,8565.112257171695,0.00017166035831905901
8625.780000000002,8620.132158294877,0.00017255815328098834
8696.58,8627.764425978065,0.0001726289337966591
8396.44,8698.566258190425,0.00017176094115711749
8389.26,8398.438484839831,0.00017735632718540728
8441.15,8391.244622835844,0.00017632442177273333
8793.42,8443.136577088468,0.0001756724959705025
8756.989999999998,8795.501548552169,0.00017851116717793047
8674.36,8759.017015840836,0.00017431649030186236
8708.28,8676.374698791235,0.00017456235946156085
8739.0,8710.278101548873,0.0001726103073451668
8760.0,8741.000083728843,0.00017231973470188677
8520.3,8762.05045127059,0.0001763169711921364
8555.6,8522.333685249596,0.00017856332124210894
8474.99,8557.60390112649,0.0001753483957145363
8164.790000000001,8476.963404635366,0.00017396258772350848
8232.99,8166.780148173482,0.00018036263645626605
8373.000000000002,8234.969159186672,0.00017822804511524737
8285.8,8374.968837434795,0.00017508017481304705
8252.72,8287.77187205777,0.00017671557725407183
8346.59,8254.685038550495,0.0001767193025443703
8366.72,8348.532451989233,0.00017321007908321917
8247.4,8368.676079577239,0.00017407434643246233
8298.9,8249.356038430471,0.00017593326629139483
8306.390000000001,8300.855572602892,0.00017505409778095782
8176.33,8308.354126439503,0.00017570974887348711
8067.029999999999,8178.27905068871,0.00017641755403019488
7991.99,8068.980632034132,0.00017835470498539507
8088.950000000001,7993.923739391525,0.0001780790335033089
8115.0,8090.900920689548,0.0001780008024070412
8117.089999999998,8116.936339599506,0.00017630579532124102
8231.42,8119.019478491095,0.00017557563842274249
8248.87,8233.354968267178,0.00017435746849514544
8237.299999999997,8250.787301353825,0.0001724724716041237
8170.07,8239.232356047518,0.00017401101649738848
8365.0,8171.989651238548,0.00017383965314365923
8309.999999999998,8366.959302144043,0.00017441334784962237
8313.12,8311.957475985751,0.00017512115300633013
8231.2,8315.069918750592,0.00017437609494663775
8255.080000000002,8233.14969327214,0.00017558681429363787
8267.14,8257.028031815096,0.0001750652736518532
8336.91,8269.086717786857,0.00017483803094364703
8377.2,8338.875851063318,0.0001754378026816994
8517.04,8379.173419477413,0.0001754378026816994
8518.48,8519.019333491158,0.00017388063133694232
8494.28,8520.44720286904,0.0001727071648929268
8524.22,8496.248191924285,0.0001731877273414284
8467.13,8526.194421900249,0.0001732547825668007
