Date,TSMC_price,TSMC_zscore,MediaTek_price,MediaTek_zscore,Zscore_diff
2011-04-22,46.63,1.1290977300127623,157.48,-2.046495881853346,3.175593611866108
2011-04-25,46.23,1.0177462897246892,154.69,-2.130731530262947,3.1484778199876358
2011-04-26,46.23,1.0099292453028208,158.49,-1.969871413335518,2.9798006586383385
2011-04-27,47.55,1.3401092482135,162.29,-1.8105417479830788,3.1506509961965787
2011-04-28,48.01,1.4459187350872151,159.25,-1.9044197852784777,3.3503385203656926
2011-04-29,48.14,1.466164456784662,160.26,-1.851755031856097,3.317919488640759
2011-05-03,49.06,1.6856914591332408,170.9,-1.4478433419365935,3.1335348010698345
2011-05-04,48.53,1.5359691184661817,174.19,-1.3183322882058166,2.8543014066719983
2011-05-05,49.19,1.6870975198871452,175.96,-1.2477856129569163,2.934883132844061
2011-05-06,49.32,1.7025063777902363,175.96,-1.243492205101649,2.9459985828918853
2011-05-09,49.65,1.7674142555138528,182.29,-0.9975499643088683,2.764964219822721
2011-05-10,48.93,1.5716144773860057,178.49,-1.137076448987227,2.7086909263732326
2011-05-11,49.32,1.6533771329430644,177.23,-1.1778343554659363,2.831211488409001
2011-05-12,49.78,1.7505631188663417,178.49,-1.1218325767986832,2.872395695665025
2011-05-13,49.91,1.765169539697806,178.49,-1.1148725336326657,2.880042073330472
2011-05-16,49.26,1.5900121159300857,174.95,-1.244941801658485,2.834953917588571
2011-05-17,49.72,1.6888743021273027,169.38,-1.451994161677619,3.140868463804922
2011-05-18,49.52,1.6254251137995357,172.16,-1.3339737344993468,2.9593988482988824
2011-05-19,49.45,1.5943846383871847,167.1,-1.5218791025999194,3.116263740987104
2011-05-20,49.65,1.6292685759037806,161.02,-1.745874969840517,3.3751435457442973
2011-05-23,49.39,1.5519865104592705,156.97,-1.887113830913696,3.4391003413729666
2011-05-24,49.19,1.4898556804119174,159.0,-1.7925186920730358,3.282374372484953
2011-05-25,48.99,1.4286785544840883,156.97,-1.855491017849788,3.2841695723338766
2011-05-26,48.8,1.371830309900443,155.71,-1.8869860813635897,3.2588163912640327
2011-05-27,48.66,1.3275433997014972,156.72,-1.8305332025816858,3.1580766022831828
2011-05-30,49.39,1.4953031141570063,160.52,-1.6684696988894205,3.163772813046427
2011-05-31,50.44,1.7385750311616728,162.03,-1.5956510053204878,3.3342260364821605
2011-06-01,50.64,1.7725049267866537,167.1,-1.3872932246415381,3.159798151428192
2011-06-02,50.24,1.6609363532467514,162.29,-1.559806634177391,3.2207429874241424
2011-06-03,50.77,1.7762965718863815,161.78,-1.5652104158438709,3.341506987730252
2011-06-07,50.97,1.8096314599221557,158.74,-1.6674625140461674,3.477093973968323
2011-06-08,50.97,1.7945594281660286,160.01,-1.6051904063153883,3.399749834481417
2011-06-09,50.57,1.6835871431444414,158.24,-1.6594440893634597,3.343031232507901
2011-06-10,49.52,1.4159565612999558,154.95,-1.7714962368400986,3.1874527981400544
2011-06-13,49.12,1.3086849403210812,152.92,-1.83307207101627,3.141757011337351
2011-06-14,50.11,1.5392619690062792,153.93,-1.7789905582415524,3.3182525272478314
2011-06-15,50.64,1.6546756932512654,153.93,-1.7669444826982423,3.4216201759495077
2011-06-16,49.65,1.4014648969368588,150.64,-1.8780223573498265,3.2794872542866855
2011-06-17,48.8,1.18564094844966,152.67,-1.7856118284171782,2.971252776866838
2011-06-20,49.26,1.2904848046451034,149.38,-1.8945302739862238,3.185015078631327
2011-06-21,49.91,1.4411923327271519,157.98,-1.55392402561768,2.995116358344832
2011-06-22,49.32,1.2871032688385533,162.54,-1.3698336209209028,2.6569368897594563
2011-06-23,48.8,1.1503696594241257,161.02,-1.4189715562602603,2.569341215684386
2011-06-24,47.94,0.9301761018284249,157.48,-1.5442327728800502,2.474408874708475
2011-06-27,47.35,0.7771190971016849,157.48,-1.5334361063755402,2.310555203477225
2011-06-28,47.68,0.8525807585892865,156.47,-1.559706618699357,2.4122873772886435
2011-06-29,48.98,1.168283336406551,160.52,-1.392697257132856,2.5609805935394068
2011-06-30,49.53,1.29527441465404,157.98,-1.47967884707332,2.77495326172736
2011-07-01,49.94,1.3864746664036323,158.74,-1.4399580530601421,2.8264327194637744
2011-07-04,50.42,1.4940639144314682,159.0,-1.4197128767023788,2.913776791133847
2011-07-05,50.22,1.4328362106197552,156.47,-1.5057321050038461,2.938568315623601
2011-07-06,49.94,1.3529916677653755,156.47,-1.4928524349673793,2.845844102732755
2011-07-07,49.12,1.1400179718047794,154.19,-1.566098909261708,2.706116881066487
2011-07-08,49.74,1.2860866136111258,156.35,-1.4696820394549737,2.7557686530660996
2011-07-11,48.91,1.0709098545239333,149.04,-1.7320031452864082,2.8029129998103413
2011-07-12,48.23,0.893641537172934,141.99,-1.9770351683823548,2.870676705555289
2011-07-13,49.53,1.2142011629574003,133.86,-2.2528191925936834,3.4670203555510835
2011-07-14,48.5,0.9463977419995121,139.82,-2.00419585481779,2.9505935968173023
2011-07-15,47.95,0.8000433378354835,142.53,-1.881677760183301,2.6817210980187847
2011-07-18,47.81,0.7580065242758418,136.03,-2.094956388465987,2.852962912741829
2011-07-19,46.99,0.542690985794032,140.64,-1.9035385636812137,2.4462295494752455
2011-07-20,49.12,1.0804376126971709,147.41,-1.640591573644586,2.721029186341757
2011-07-21,49.12,1.0725337059357132,146.87,-1.6443047159567659,2.7168384218924793
2011-07-22,49.39,1.1337280184414917,150.12,-1.5125079297404733,2.646235948181965
2011-07-25,49.39,1.1252786295173398,146.6,-1.6246579050563967,2.7499365345737363
2011-07-26,50.56,1.4156907096966849,152.29,-1.4070882727968168,2.8227789824935017
2011-07-27,50.35,1.3513708954921737,150.12,-1.472201392754796,2.82357228824697
2011-07-28,50.08,1.2717562734468904,144.16,-1.6698275405679264,2.941583814014817
2011-07-29,49.39,1.0854083158343744,140.1,-1.7963640761003177,2.881772391934692
2011-08-01,49.8,1.1819353544370488,138.2,-1.8439415243808908,3.0258768788179395
2011-08-02,48.98,0.9627900885326302,140.1,-1.757939945138894,2.720730033671524
2011-08-03,48.09,0.7268192513688642,136.3,-1.871825877919453,2.5986451292883173
2011-08-04,48.02,0.7026844894561287,128.71,-2.113157596347325,2.8158420858034536
