time,strategy_value,hold_value
2011-12-21,10085.012995127498,12375.226067795895
2011-12-22,10096.04346653606,12281.435863076504
2011-12-23,10685.561947180871,12623.149329880154
2011-12-26,10671.025257411216,12579.030077826017
2011-12-27,10583.18189137199,12575.989881926133
2011-12-28,10428.518997705763,12513.977160412662
2011-12-29,10514.342390366019,12567.669890326251
2011-12-30,10514.342390366019,12567.669890326251
2012-01-02,9615.614644008574,11537.891641670081
2012-01-03,9831.777846304769,11743.239046089
2012-01-04,9847.09369879701,11754.468237697032
2012-01-05,10635.03445003512,12686.692947115109
2012-01-06,10493.291222939797,12573.766971718898
2012-01-09,10011.671511151486,12314.260683261306
2012-01-10,10123.13286120531,12457.228940269464
2012-01-11,10332.15341416481,12561.088841227085
2012-01-12,10205.69230172351,12544.363943118364
2012-01-13,10188.69201594054,12585.925164058268
2012-01-16,9693.765988714651,12129.722031862755
2012-01-17,9819.396064912575,12222.927830651666
2012-01-18,9792.147763234272,12312.490356213711
2012-01-30,10505.839047003312,12859.346695213655
2012-01-31,10659.409073171682,12911.436104420605
2012-02-01,10967.363942885768,12913.612954160479
2012-02-02,10908.246446282299,12864.212991377282
2012-02-03,11156.94845381973,12947.573921130383
2012-02-06,10888.999862317902,12884.56571258222
2012-02-07,10888.999862317902,12884.56571258222
2012-02-08,11140.782599322172,13028.610735559205
2012-02-09,11197.219067791382,13103.724536451718
2012-02-10,11168.084272958924,12988.349760660265
2012-02-13,11929.059157054966,13409.33342213552
2012-02-14,12087.878068834112,13567.479223717746
2012-02-15,12172.355046927818,13704.460539279728
2012-02-16,11697.376318304221,13391.45693656357
2012-02-17,11702.29878597102,13519.527508937392
2012-02-20,11909.73961095438,13631.085634353689
2012-02-21,11831.703484176998,13586.987945385616
2012-02-22,12108.562277843655,13716.246546076212
2012-02-23,11768.691337801916,13382.212703522897
2012-02-24,11716.24835266337,13423.268768538694
2012-02-29,11687.012740048674,13570.585654955548
2012-03-01,11809.360640555671,13543.797237868059
2012-03-02,12259.535495681384,13792.081166141872
2012-03-05,11999.859597337836,13544.341943125903
2012-03-06,12214.196910255032,13727.493702124477
2012-03-07,12318.26614010527,13768.892106856945
2012-03-08,12175.37020800476,13701.683925499747
2012-03-09,12115.365485504502,13684.24235379134
2012-03-12,11871.45813099898,13529.489300567107
2012-03-13,11899.121343668161,13650.317362348704
2012-03-14,11993.560043165382,13867.069480026666
2012-03-15,12317.737664545137,14036.812310733698
2012-03-16,12142.998249072758,13757.730076225895
2012-03-19,12101.208720045774,13934.70663816099
2012-03-20,11978.534831610108,13825.19285644853
2012-03-21,11896.633200813494,13931.687033889055
2012-03-22,11773.993400567726,13899.442487046985
2012-03-23,11579.99909765752,13822.145386398359
2012-03-26,11637.249962068701,13677.034095639823
2012-03-27,11555.767935620417,13834.069640174466
2012-03-28,11152.34104274676,13609.944475803386
2012-03-29,10575.963777789446,13201.85195890216
2012-03-30,10979.670970301737,13469.256431809721
2012-04-02,10673.205812563783,13342.483053298185
2012-04-03,10703.414388142133,13346.504217741625
2012-04-05,10652.83567638647,13137.715256834555
2012-04-06,10847.766017507514,13300.759109343167
2012-04-09,10585.211575372186,13093.75738777461
2012-04-10,10734.828549334801,13074.603025866336
2012-04-11,10793.771329223871,13142.608825233667
2012-04-12,10834.64859069009,13181.358402393129
2012-04-13,10859.7558377552,13401.014880761732
2012-04-16,10979.054352667317,13460.730256022587
2012-04-17,10634.452025751423,13183.37271003679
2012-04-18,10766.269173553665,13361.286430556196
2012-04-19,10695.280542935785,13400.312611038178
2012-04-20,9935.57748725992,12883.336522441869
2012-04-23,9961.40150352475,12895.67951038119
2012-04-24,9820.16149760514,12856.981128243146
2012-04-25,10099.496439466278,12950.565830808036
2012-04-26,9808.487867423202,12787.22008632097
2012-04-27,8885.847737851765,12529.958919836306
2012-04-30,9571.509950345147,12913.771052409818
2012-05-02,10275.16727997459,13389.391431656537
2012-05-03,10169.670727158946,13390.556170010635
2012-05-04,10537.792828451651,13430.418163990806
2012-05-07,10739.050765650485,13339.04208216356
2012-05-08,10371.711604241802,13038.91679862288
2012-05-09,10366.409473836227,13054.680601315516
2012-05-10,10300.689177725859,13084.120449754431
2012-05-11,10245.554843086165,13073.505691386206
2012-05-14,10298.54215506122,13090.928202350164
2012-05-15,10537.053125135471,13222.723740045407
2012-05-16,10259.460275125542,12888.074337031445
2012-05-17,10702.15125797907,13278.09462618447
2012-05-18,10290.039670506461,12765.28704273954
2012-05-21,10283.263137827204,12819.878434226664
2012-05-22,10308.773550878872,12808.284745193912
2012-05-23,9936.884691716228,12334.544869421901
2012-05-24,10072.636218856684,12537.079099555674
2012-05-25,9994.152036382691,12441.893388423905
2012-05-28,10169.667221219202,12676.633747761474
2012-05-29,10731.822438947876,13061.059926358377
2012-05-30,10520.581942290388,12881.858637129915
2012-05-31,10409.185995459855,13077.49832077555
2012-06-01,10212.838252293172,12516.325922157286
2012-06-04,9717.40725969107,11946.68559695844
2012-06-05,10071.38221903813,12299.391958094426
2012-06-06,10201.059099534787,12351.72873853803
2012-06-07,10334.632343112775,12582.398836870561
2012-06-08,10077.562543013633,12276.134819588433
2012-06-11,10246.873471673396,12568.855175492023
2012-06-12,10128.11108088748,12418.554704158309
2012-06-13,10245.93974796223,12538.078455845634
2012-06-14,10358.964268756923,12548.334478093393
2012-06-15,10488.821885003144,12557.975250837131
2012-06-18,10926.61113293203,13047.147118439912
2012-06-19,10854.854400518861,12975.415408194955
2012-06-20,10930.430790329585,13100.0298406295
2012-06-21,10742.06435669068,12900.626255926743
2012-06-22,10833.933694985515,12932.547927070464
2012-06-25,11025.785550642036,13045.812866755938
2012-06-26,10821.891228504393,12832.305106681177
2012-06-27,10771.418062123224,12822.375282101742
2012-06-28,10789.160251447815,12870.694894837605
2012-06-29,10857.833577681376,13006.984640400695
2012-07-02,10762.042385436236,13071.79617868385
2012-07-03,10939.757158039769,13251.653325495598
2012-07-04,10978.8402153066,13276.239782549379
2012-07-05,10958.572066240089,13248.102752252758
2012-07-06,10919.577926996193,13215.521960391574
2012-07-09,10988.724726483779,13190.720319514403
2012-07-10,10621.690310982181,12876.702671567957
2012-07-11,10594.80486696984,12783.361405209374
2012-07-12,10255.576612016335,12381.090823362358
2012-07-13,9976.358963505798,12195.488202040064
2012-07-16,10154.779746514652,12286.979673889258
2012-07-17,10404.977173697174,12406.098543020356
2012-07-18,10257.576419422774,12294.6928877572
2012-07-19,10389.442608114556,12566.723565976632
2012-07-20,10458.766698799544,12552.216556279322
2012-07-23,10179.850008616466,12192.572584888241
2012-07-24,10191.7649709292,12234.098849131948
2012-07-25,10098.545611050595,12155.020297577628
2012-07-26,9966.523669286295,12180.136347729476
2012-07-27,10118.501199197566,12509.322819839363
2012-07-30,10438.333505438306,12668.158929902545
2012-07-31,10775.777036870286,13033.409265174629
2012-08-01,11509.980010778916,13400.2810752986
2012-08-02,11509.980010778916,13400.2810752986
2012-08-03,11715.09816910304,13543.82541392731
2012-08-06,11647.719158711037,13539.757573746705
2012-08-07,11861.346330594053,13728.45311484421
2012-08-08,11858.769419548824,13677.339322760452
2012-08-09,11941.350180063708,13830.212133912508
2012-08-10,11995.764596319577,13854.241748637087
2012-08-13,12316.357664468696,14145.232920244636
2012-08-14,12271.887870060567,14127.318459971988
2012-08-15,12069.318591156618,13952.630868423483
2012-08-16,12308.900668284088,14128.371312039133
2012-08-17,12338.207256570156,14112.360970270933
2012-08-20,12450.862868975299,14229.737666618334
2012-08-21,12574.623422823768,14382.11191770862
2012-08-22,12572.548561631784,14337.794809602501
2012-08-23,12811.097729086086,14590.167697024308
2012-08-24,12867.362178592417,14668.280476182257
2012-08-27,12980.414844929926,14780.519149621967
2012-08-28,12857.816293869955,14634.002058285017
2012-08-29,12972.95667059813,14777.951155619994
2012-08-30,12917.18298820782,14697.064948194535
2012-08-31,13031.292362420223,14830.861532372173
2012-09-03,13085.642427370893,14884.67816071749
2012-09-04,13186.995855224492,15009.616452365572
2012-09-05,12935.817408757135,14738.871154933502
2012-09-06,12742.797377611312,14497.169202626867
2012-09-07,13127.756081774074,14923.136126079384
2012-09-10,13371.162126305959,15244.627744623574
2012-09-11,13496.798507458494,15371.799018476915
2012-09-12,13476.809759631045,15324.317106731265
2012-09-13,13500.503970621616,15323.178548470276
2012-09-14,13717.01960726758,15561.81582191273
2012-09-17,13588.671671189411,15389.577931731048
2012-09-18,13515.175789812609,15306.737691750786
2012-09-19,13455.565425905264,15230.334139831533
2012-09-20,13370.939374549931,15133.259647992836
2012-09-21,13328.607365036654,15086.61740046382
2012-09-24,13552.828369545614,15321.932959190191
2012-09-25,13454.071385804114,15210.288691853002
2012-09-26,13404.560525400044,15161.760493500848
2012-09-27,13554.697485758683,15337.356611873292
2012-09-28,13292.66581541156,15164.706754946892
2012-10-01,13381.045081260057,15162.364325385994
2012-10-02,13717.807615813628,15452.66435954072
2012-10-03,13711.66052376072,15457.687596394482
2012-10-04,13654.698064096618,15454.407749119333
2012-10-05,13884.426989277448,15645.8787662479
2012-10-08,13867.60476249661,15530.662965006455
2012-10-09,13670.824902748423,15285.740989574815
2012-10-11,13593.185276197783,15180.354199109837
2012-10-12,13554.827549024103,15123.361710521938
2012-10-15,13445.298193501627,15013.491258481365
2012-10-16,13578.055166112528,15168.51296532918
2012-10-17,13559.049710763196,15148.08957249681
2012-10-18,13680.128176414404,15280.805518191166
2012-10-19,13689.93121154101,15242.104671106634
2012-10-22,13693.821093968661,15240.61965702279
2012-10-23,13598.660459794712,15131.3322497157
2012-10-24,13656.051458755022,15199.131073150418
2012-10-25,13501.779708851085,15017.445690913519
2012-10-26,13672.852975905846,15180.373825679055
2012-10-29,14001.77129135751,15512.357304785495
2012-10-30,13894.228651828844,15397.794693811731
2012-10-31,13931.497552512514,15447.492926716268
2012-11-01,14013.638914390625,15537.737750264581
2012-11-02,14020.787183313212,15563.416242478906
2012-11-05,13852.150520655227,15429.736397721505
2012-11-06,13610.848798239365,15245.211877239582
2012-11-07,13801.171400392865,15417.861776279215
2012-11-08,13849.166272740165,15425.355316576131
2012-11-09,14109.942430276806,15645.201275934325
2012-11-12,14053.431153706002,15616.46905252822
2012-11-13,13945.165590381903,15481.616454817928
2012-11-14,13898.652844041033,15451.088132716885
2012-11-15,13883.484295339878,15424.688323853901
2012-11-16,13796.567080565206,15351.804234866278
2012-11-19,13697.496624903466,15262.2566324807
2012-11-20,13593.676947569928,15198.967098175119
2012-11-21,13679.518260718301,15268.663116140298
2012-11-22,13792.902429877498,15397.903342040192
2012-11-23,14187.97139197041,15923.474335696546
2012-11-26,14370.891040990862,16031.384822619764
2012-11-27,14385.91752739273,16103.057465632639
2012-11-28,14357.315580009834,16057.792400008655
2012-11-29,14498.632725192794,16193.588103256012
2012-11-30,14673.713011967475,16453.08440044878
2012-12-03,14823.499514927053,16498.28015777799
2012-12-04,14675.712809737288,16315.30144008453
2012-12-05,14623.262876796724,16291.293067489252
2012-12-06,14394.383540691926,16105.828736976242
2012-12-07,14440.429916329515,16230.044238003562
2012-12-10,14196.617029201028,15959.631028336882
2012-12-11,14391.102427036458,16210.001633238257
2012-12-12,15094.433797181093,16683.610707478274
2012-12-13,15101.651483764143,16727.140497754004
2012-12-14,15068.020893883157,16659.58721673006
2012-12-17,14955.368359288703,16503.94116753362
2012-12-18,14867.661859047465,16417.613940134874
2012-12-19,14654.261129113023,16259.761021502582
2012-12-20,14470.881956583022,16052.217754128193
2012-12-21,14356.077281787891,15902.828108401718
2012-12-24,14266.726735787957,15849.067965328639
2012-12-25,14466.618270289455,16069.013816596935
2012-12-26,14430.666830920409,16015.621742371242
2012-12-27,14494.445432992206,16044.06610450369
2012-12-28,14546.43357880368,16149.26955032254
2013-01-02,14700.164269641038,16403.49117126225
2013-01-03,14776.410197411586,16544.38310434931
2013-01-04,14005.286394037417,16064.423990526533
2013-01-07,13821.11740735553,15880.24200401668
2013-01-08,13867.759499144386,15843.159395187628
2013-01-09,14289.689358733312,16115.751416921776
2013-01-10,14386.7524996372,16248.750946373839
2013-01-11,14325.044534428362,16210.10288092205
2013-01-14,14317.526448430866,16277.281074638579
2013-01-15,14283.231691650799,16144.277603627388
2013-01-16,14180.945075848294,15988.328396184952
2013-01-17,14084.829638617992,15931.95560715917
2013-01-18,14202.836789676521,16159.55090470105
2013-01-21,14513.169645589967,16276.313189093586
2013-01-22,14601.3856895079,16368.50351011065
2013-01-23,14563.737500088388,16342.91487193952
2013-01-24,14592.87294346971,16291.511794390753
2013-01-25,14670.036081590282,16294.886919770526
2013-01-28,14781.367331564532,16396.379655602825
2013-01-29,14856.865529635166,16536.80731261924
2013-01-30,14874.78909984088,16577.084853046636
2013-01-31,14804.558661873498,16525.839829563723
2013-02-01,14858.286410177592,16564.506873868748
2013-02-04,14928.70130188654,16699.95712623841
2013-02-05,14965.12995185389,16725.541127963785
2013-02-06,14992.14678754962,16862.069821562978
2013-02-18,15035.93410548572,17022.359948398025
2013-02-19,14994.538328447727,16996.282031969993
2013-02-20,15106.015476291233,17208.186145751246
2013-02-21,15086.943531528505,17049.508649050033
2013-02-22,15098.252644841758,16956.8223231435
2013-02-25,15438.71888259056,17162.81954625427
2013-02-26,15162.511050682502,16873.914369866354
2013-02-27,15319.864419073461,17045.9888041864
2013-03-01,15504.058699959478,17213.813119988074
2013-03-04,15457.462273008307,17044.773833625502
2013-03-05,15742.094380259552,17361.10374045934
2013-03-06,15702.938262087086,17323.790959930262
2013-03-07,15640.918313762128,17240.661116854088
2013-03-08,15724.193485145664,17331.457679295992
2013-03-11,15674.214735836342,17256.723417778874
2013-03-12,15823.793119259954,17421.524033113084
2013-03-13,15933.731884101693,17530.84852930229
2013-03-14,15663.446389258177,17252.274406356464
2013-03-15,15562.7902724953,17131.92252238265
2013-03-18,15326.353986033328,16848.444884041186
2013-03-19,15327.514555057842,16843.1967823105
2013-03-20,15215.583006816812,16717.89332658019
2013-03-21,15053.813638547917,16536.811441130663
2013-03-22,15029.15844719865,16503.171710113336
2013-03-25,15268.699536051434,16765.980961455596
2013-03-26,15265.194119755033,16760.33509452825
2013-03-27,15439.09671100743,16949.467296952225
2013-03-28,15343.438490154309,16844.752119231794
2013-03-29,15427.765015349689,16937.15567016141
2013-04-01,15442.855827285408,16955.142989416956
2013-04-02,15574.566804473792,17086.400049227177
2013-04-03,15741.555638946387,17282.84562976249
2013-04-08,15448.39769449167,16965.739246013596
2013-04-09,15345.764067220387,16867.717381923743
2013-04-10,15473.790789919045,17009.114704073272
2013-04-11,15760.161231622604,17249.143338476762
2013-04-12,15561.474358442356,17029.319535806535
2013-04-15,15298.41369539385,16739.219299213433
2013-04-16,15449.921915780207,16905.627176931677
2013-04-17,15567.906605630258,17024.630945506047
2013-04-18,15538.927732601058,16991.825774317
2013-04-19,16336.95757919438,17848.480486922468
2013-04-22,16599.558254784075,18140.308362964435
2013-04-23,16488.19721921259,17980.88644606713
2013-04-24,16488.19721921259,17980.88644606713
2013-04-25,16500.154189998226,17991.960013820324
2013-04-26,16434.527353327336,17944.32655443102
2013-04-29,16594.370607786444,18067.676354445648
2013-04-30,16655.003110838054,18154.985381885268
2013-05-02,16884.028144580847,18389.283633864536
2013-05-03,16867.028089672953,18360.848465788404
2013-05-06,17122.713636236567,18635.313941309018
2013-05-07,17150.765087725835,18682.539283608505
2013-05-08,17411.05173383119,18974.09451805772
2013-05-09,17411.987846648357,18989.736140770878
2013-05-10,17209.554282081906,18796.932956423294
2013-05-13,17209.554282081906,18796.932956423294
2013-05-14,17203.085176353983,18828.13280168173
2013-05-15,17194.4198522791,18799.654880108108
2013-05-16,17316.9923506894,18843.85822907524
2013-05-17,17450.370595143057,18970.188773498005
2013-05-20,17472.4819877337,18998.40023380858
2013-05-21,17344.720029535,18849.235660402148
2013-05-22,17415.706047459797,18919.16016733937
2013-05-23,16830.295509363936,18284.718434294507
2013-05-24,16802.76025616927,18238.173035396365
2013-05-27,16898.341872488854,18371.075593859183
2013-05-28,16844.928459471594,18242.52930867658
2013-05-29,16974.83690538661,18392.85265107709
2013-05-30,16842.662686810683,18246.813183997252
2013-05-31,17086.57945649893,18470.0732565468
2013-06-03,16836.90973902956,18202.38559376957
2013-06-04,16983.71605762589,18354.360796405585
2013-06-05,16920.500959793542,18283.894879620395
2013-06-06,16826.282119878444,18167.62662840777
2013-06-07,16984.30742166197,18338.349378538023
2013-06-10,17114.817676584727,18487.298340184243
2013-06-11,16884.06290101302,18211.9388054905
2013-06-13,16479.459417537255,17779.863038724132
2013-06-14,16425.363829485694,17685.042409699072
2013-06-17,16476.16505286612,17735.520050322866
2013-06-18,16550.007615651157,17815.27619707571
2013-06-19,16378.474299534073,17631.545455146865
2013-06-20,16045.964934833264,17280.189472989525
2013-06-21,15682.025317663876,16922.7936458458
2013-06-24,14906.95280287762,16180.892425037717
2013-06-25,15084.72133950617,16311.721416562019
2013-06-26,15579.197129754117,16715.411442263132
2013-06-27,15758.797346982685,16963.132913775895
2013-06-28,16741.42789055355,18019.93148793941
2013-07-01,16480.713738848903,17686.772647944617
2013-07-02,16488.14574944004,17760.427189684728
2013-07-03,16284.93902953066,17604.139129541185
2013-07-04,16086.276324470715,17459.980572509645
2013-07-05,16744.508405961285,18033.069243586622
2013-07-08,16687.4800877668,17792.591456975948
2013-07-09,16880.89889221443,17993.46930064704
2013-07-10,16825.317766682598,17942.330919586348
2013-07-11,17008.14091410204,18200.4692894296
2013-07-12,17365.82992262359,18501.21441310152
2013-07-15,17276.75338094504,18408.637892475326
2013-07-16,17201.891498409594,18295.005860321162
2013-07-17,16996.953075913363,18130.914795783276
2013-07-18,16516.518421524626,17599.87423943577
2013-07-19,15856.911300381937,16764.950944228705
2013-07-22,15997.8613033399,16869.941924304167
2013-07-23,16557.353940499106,17463.38935218396
2013-07-24,16806.684443534425,17713.947133145277
2013-07-25,17041.048601698356,17975.450954375105
2013-07-26,17098.112417084623,18051.376366140987
2013-07-29,16887.588239068016,17906.63945900429
2013-07-30,17058.628932976313,17949.09930680723
2013-07-31,17192.382412720115,18106.958658610292
2013-08-01,17005.150399536524,17979.986564519462
2013-08-02,17017.94670644703,18004.52468725512
2013-08-05,16962.291160836412,17893.17865349201
2013-08-06,16655.080343171587,17554.906894594442
2013-08-07,16435.67866561929,17369.40088753181
2013-08-08,16419.886262382086,17416.115827122256
2013-08-09,16387.5655082475,17342.344022654008
2013-08-12,16354.034393362721,17342.703022310656
2013-08-13,16654.596194668753,17783.162341964628
2013-08-14,16579.160786584616,17674.027842415442
2013-08-15,16441.135490573844,17527.366898130775
2013-08-16,16515.865764559625,17573.557252491944
2013-08-19,16473.64590730667,17848.656204328556
2013-08-20,16283.913909972265,17626.337379908295
2013-08-22,16305.077542775369,17589.06636065824
2013-08-23,16732.45487061668,17796.641236704145
2013-08-26,16704.200922322416,17791.26684099247
2013-08-27,16511.903004837142,17680.684026893912
2013-08-28,16708.79742547466,17755.684065770678
2013-08-29,16995.862571060923,17869.454493539695
2013-08-30,17278.67358636888,18117.682123026854
2013-09-02,17409.36826288226,18031.200597536787
2013-09-03,17499.743480617763,18169.58648242491
2013-09-04,17331.996774365023,18073.3030879774
2013-09-05,17494.65467701653,18226.097530135317
2013-09-06,17581.647019146683,18319.72790468863
2013-09-09,17723.129771016916,18421.836378966345
2013-09-10,17910.299604444925,18531.32622681375
2013-09-11,17924.648234711254,18556.5732652699
2013-09-12,17857.600294886757,18568.3589204301
2013-09-13,17686.434046786973,18391.891817110758
2013-09-16,18081.401110856925,18648.079187045558
2013-09-17,18113.23630545446,18698.316469338246
2013-09-18,17785.59813689276,18426.451523580854
2013-09-23,18120.10413201328,18675.335088536976
2013-09-24,18037.502157094776,18592.595016619234
2013-09-25,17839.61332457436,18466.414588300937
2013-09-26,17650.297316868106,18344.85877443893
2013-09-27,17845.57359794186,18442.787735326718
2013-09-30,17462.378326699654,18094.052428877523
2013-10-01,17596.326350850002,18185.15052928145
2013-10-02,17817.189070426262,18381.198662258754
2013-10-03,18174.871087929638,18758.928062594277
2013-10-04,18096.78930738594,18757.102473678267
2013-10-07,17894.68871214295,18506.42793165857
2013-10-08,18220.79382196944,18822.11519506848
2013-10-09,18264.781604304284,18909.182779327064
2013-10-11,18494.122914816962,19106.418875950414
2013-10-14,18300.11361518648,18971.48653925585
2013-10-15,18672.02155546884,19387.888279507108
2013-10-16,18490.489780279193,19186.562468996304
2013-10-17,18672.7863690951,19387.91031516988
2013-10-18,19100.092830471636,19683.527767101536
2013-10-21,19048.949968779445,19596.279618919438
2013-10-22,19220.205892380938,19730.267110098026
2013-10-23,19256.409807767246,19799.07567716904
2013-10-24,19109.200310901728,19660.20877043233
2013-10-25,18672.286468046048,19255.049244159036
2013-10-28,19019.71952238467,19542.064984700937
2013-10-29,19088.043233331497,19642.136299519512
2013-10-30,19146.715841948393,19686.286955537413
2013-10-31,19205.539613604207,19816.75585194493
2013-11-01,19236.604212984155,19878.28264889793
2013-11-04,19493.989852031496,20520.27095566594
2013-11-05,19038.33335950287,20225.497284110985
2013-11-06,19128.888855690562,20320.833961233482
2013-11-07,19135.132490841544,20261.716732302484
2013-11-08,18954.769644179476,20132.039976894932
2013-11-11,18681.13350242914,19941.911532936618
2013-11-12,18799.435091491938,19731.635872142993
2013-11-13,18459.118398844614,19484.69044190959
2013-11-14,18546.285637164074,19485.056802828556
2013-11-15,18628.965819534864,19531.394631134925
2013-11-18,18643.074700409845,19614.699988303193
2013-11-19,18862.25537842405,20123.605472865285
2013-11-20,18508.47732010121,19640.83516735293
2013-11-21,18149.687903639828,19356.623750497598
2013-11-22,17943.310035886254,19470.785579920943
2013-11-25,18123.928326661193,19659.911158972096
2013-11-26,18614.292057542832,19983.887369380354
2013-11-27,18900.861356105823,20058.335557714483
2013-11-28,18915.47854643787,20210.483214054606
2013-11-29,18915.93313609647,20233.436859212834
2013-12-02,18825.04365926774,20046.827621377164
2013-12-03,18746.466385190164,20103.36060969621
2013-12-04,18927.280603816766,20211.47587876574
2013-12-05,18746.591589562788,20010.687732808008
2013-12-06,18572.667605317536,19902.963177528312
2013-12-09,18932.897829189053,20049.72563470813
2013-12-10,18781.38317862413,19989.330921673572
2013-12-11,18951.972837136025,20096.967827988457
2013-12-12,18587.51958508916,19695.64575428603
2013-12-13,18491.6079154162,19554.907958944805
2013-12-16,18408.270150637607,19506.646780017316
2013-12-17,18680.734323648598,19802.529057681935
2013-12-18,18249.75210764615,19434.663260144112
2013-12-19,18523.9124156065,19835.28341648395
2013-12-20,18436.578742355603,19866.880056842918
2013-12-23,18808.826948308895,20038.619387764593
2013-12-24,18628.80786867923,19849.46445882669
2013-12-25,18636.073536319487,19907.416749530046
2013-12-26,18803.53329050972,19969.377966502307
2013-12-27,18923.60194038375,20192.452446849642
2013-12-30,19205.81842770148,20534.878319595275
2013-12-31,19120.443943768187,20462.648159669323
2014-01-02,18948.053323406228,20308.25129275597
2014-01-03,18596.73266176381,19987.72983663899
2014-01-06,18593.70900519116,19895.83862953268
2014-01-07,18479.785542919315,19547.003616019272
2014-01-08,18749.45820633188,19469.49715027019
2014-01-09,18433.716303621688,19308.995987873328
2014-01-10,18619.75284644993,19521.40658327336
2014-01-13,18772.86577669115,19582.037089180474
2014-01-14,18848.169786234546,19630.134232854114
2014-01-15,19095.604517700744,19854.196489512207
2014-01-16,19347.16428270804,20020.436084760666
2014-01-17,19344.74875929833,19994.670642716912
2014-01-20,19239.586083266437,19873.984347484136
2014-01-21,18648.687247523743,19248.53429103449
2014-01-22,19024.17319304871,19611.7965509792
2014-01-23,19103.24830713217,19685.49948366633
2014-01-24,19284.415602058525,19866.374434889498
2014-01-27,18855.47796925734,19418.968552178565
2014-02-05,18376.844696822183,19015.107872505414
2014-02-06,18654.858792453568,19311.547051950227
2014-02-07,18972.08911381283,19548.194319213293
2014-02-10,18847.427738530947,19465.958364141065
2014-02-11,19153.17548401157,19822.095275856504
2014-02-12,19391.491511379267,20223.467880139226
2014-02-13,19351.494928040403,20107.14820548113
2014-02-14,19738.03492854911,20405.266676180905
2014-02-17,19817.604763365805,20440.98976003133
2014-02-18,19854.287117351552,20501.577449860873
2014-02-19,19879.652616690822,20537.24020905106
2014-02-20,19702.038393364768,20394.223215951817
2014-02-21,19848.917311265213,20512.9670946995
2014-02-24,19787.620899409394,20465.996810040477
2014-02-25,20045.627217497946,20784.42184686228
2014-02-26,19979.632696852434,20735.73714134608
2014-02-27,20042.502066376826,20773.24024913423
2014-03-03,20111.16459387897,20889.76654713101
2014-03-04,19981.490051896897,20724.955183598806
2014-03-05,20385.520803990225,21094.15000683714
2014-03-06,20982.004308989763,21721.89367058895
2014-03-07,21299.539511611656,22052.20895729525
2014-03-10,21142.046855030818,21885.23330993319
2014-03-11,21296.07412193653,22039.76678178978
2014-03-12,20801.63239125744,21513.704126642962
2014-03-13,21000.491509138854,21751.163007660794
2014-03-14,21214.039503435986,21804.71297189893
2014-03-17,20944.828690724888,21544.094939501083
2014-03-18,20981.17928595589,21590.609718067837
2014-03-19,20607.090063504143,21280.77967657559
2014-03-20,20585.86929941727,21132.904115138706
2014-03-21,20603.46948367832,21156.685633773886
2014-03-24,20643.62962955983,21192.739689445327
2014-03-25,20906.733257979828,21453.902721122955
2014-03-26,21236.711454868924,21797.20822326088
2014-03-27,21109.7491003045,21713.63408868923
2014-03-28,20971.771495171357,21686.612566233838
2014-03-31,21176.62441790056,21888.129911394157
2014-04-01,21745.63977687404,22321.34571562135
2014-04-02,21892.33968168754,22451.63826104247
2014-04-03,21506.280483090042,22095.51256000554
2014-04-07,21561.668218862294,22075.208936682768
2014-04-08,21622.879537064146,22191.14573009473
2014-04-09,21674.310895147435,22227.10515376047
2014-04-10,21970.78577771384,22467.22417264734
2014-04-11,21853.568927361626,22405.660616997335
2014-04-14,21706.2514636441,22332.61671232373
2014-04-15,21657.681221894694,22432.62234484253
2014-04-16,21437.77121216322,22185.402930536504
2014-04-17,21779.900466857252,22325.77639004284
2014-04-18,21780.79341614823,22497.042213387107
2014-04-21,22241.346857310804,22654.74527949484
2014-04-22,22275.831019932873,22679.02868785209
2014-04-23,22334.049251099997,22693.3089093314
2014-04-24,22476.79611643124,22801.126479267874
2014-04-25,22068.731691374935,22374.355611682735
2014-04-28,22559.26555297869,22814.478725629167
2014-04-29,22652.679096915428,22911.428288872423
2014-04-30,22182.89012399841,22449.311368550712
2014-05-02,23011.944330483526,23186.304930826987
2014-05-05,23015.065372983343,23271.68476749902
2014-05-06,23108.468470575455,23280.133835014985
2014-05-07,23313.719488272545,23536.190068717235
2014-05-08,23361.593443021135,23499.059939969182
2014-05-09,23311.1506780965,23409.42382864535
2014-05-12,22892.783333096173,22974.91286965001
2014-05-13,23058.914040381707,23122.042217065606
2014-05-14,23510.237914618567,23560.348107035545
2014-05-15,23409.762524337653,23466.751759564864
2014-05-16,23462.22059444516,23513.94073443068
2014-05-19,23120.08145068992,23183.490588383276
2014-05-20,23120.08145068992,23183.490588383276
2014-05-21,22985.598846813184,23052.521829485948
2014-05-22,23544.53580981964,23585.793540023424
2014-05-23,23385.056330084994,23433.990152382536
2014-05-26,23364.297794443388,23435.73827155054
2014-05-27,23820.93559930362,23826.046676480146
2014-05-28,23838.385034370134,23851.72775447813
2014-05-29,23405.03657647925,23424.900534963603
2014-05-30,22904.172766894444,22925.774853854426
2014-06-03,23300.458845242036,23330.957383769026
2014-06-04,23332.647402005514,23390.262546634265
2014-06-05,23804.190786526855,23737.131379306153
2014-06-06,23580.77908155019,23524.3662263223
2014-06-09,23861.121895030927,23784.596924477148
2014-06-10,24021.59508882866,23952.197293028716
2014-06-11,23954.778558797094,23906.835976664723
2014-06-12,23669.133123442807,23621.29900476308
2014-06-13,23629.95976135054,23574.218572686263
2014-06-16,23619.098870872986,23587.328047276067
