交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
365,空頭出場,Trailing Stop,2023-11-03 17:45,34323.73,711608.81502,17925426.05,0.07,2896959318.45,0.62,18181605.22,0.07,0,0
365,空頭進場,Short,2023-11-03 17:45,34348.92,711608.81502,17925426.05,0.07,2896959318.45,0.62,18181605.22,0.07,0,0
364,多頭出場,Trailing Stop,2023-11-01 20:45,35477.52,483262.76242,251808894.99,1.49,2879033892.40,9.58,252040861.11,1.49,8834043.30,0.05
364,多頭進場,Long,2023-11-01 20:45,34956.46,483262.76242,251808894.99,1.49,2879033892.40,9.58,252040861.11,1.49,8834043.30,0.05
363,多頭出場,Trailing Stop,2023-11-01 13:00,34875.71,782640.53449,66610535.89,0.24,2627224997.42,2.6,66837501.65,0.25,58768477.73,0.22
363,多頭進場,Long,2023-11-01 13:00,34790.60,782640.53449,66610535.89,0.24,2627224997.42,2.6,66837501.65,0.25,58768477.73,0.22
362,多頭出場,Trailing Stop,2023-10-31 19:15,34529.22,842258.44022,27735570.44,0.1,2560614461.53,1.09,27962980.22,0.1,0,0
362,多頭進場,Long,2023-10-31 19:15,34496.29,842258.44022,27735570.44,0.1,2560614461.53,1.09,27962980.22,0.1,0,0
361,多頭出場,Trailing Stop,2023-10-30 14:15,34830.64,615242.06672,20087653.48,0.09,2532878891.09,0.8,20309140.62,0.09,0,0
361,多頭進場,Long,2023-10-30 14:15,34797.99,615242.06672,20087653.48,0.09,2532878891.09,0.8,20309140.62,0.09,0,0
360,多頭出場,Trailing Stop,2023-10-30 13:45,34771.07,634281.50089,20696605.37,0.09,2512791237.61,0.83,20918603.90,0.09,0,0
360,多頭進場,Long,2023-10-30 13:45,34738.44,634281.50089,20696605.37,0.09,2512791237.61,0.83,20918603.90,0.09,0,0
359,多頭出場,Trailing Stop,2023-10-30 12:00,34664.72,780492.13852,43871463.11,0.16,2492094632.24,1.79,44090000.90,0.16,28948453.42,0.11
359,多頭進場,Long,2023-10-30 12:00,34608.51,780492.13852,43871463.11,0.16,2492094632.24,1.79,44090000.90,0.16,28948453.42,0.11
358,多頭出場,Trailing Stop,2023-10-30 09:45,34629.68,682767.87148,6609193.00,0.03,2448223169.13,0.27,6827678.71,0.03,0,0
358,多頭進場,Long,2023-10-30 09:45,34620.00,682767.87148,6609193.00,0.03,2448223169.13,0.27,6827678.71,0.03,0,0
357,多頭出場,Trailing Stop,2023-10-29 18:15,34724.69,722597.30726,28506463.77,0.11,2441613976.13,1.18,28723242.96,0.11,21591207.54,0.09
357,多頭進場,Long,2023-10-29 18:15,34685.24,722597.30726,28506463.77,0.11,2441613976.13,1.18,28723242.96,0.11,21591207.54,0.09
356,多頭出場,Trailing Stop,2023-10-29 17:45,34744.14,841919.65082,82836474.44,0.28,2413107512.36,3.55,83038535.16,0.28,82120842.74,0.28
356,多頭進場,Long,2023-10-29 17:45,34645.75,841919.65082,82836474.44,0.28,2413107512.36,3.55,83038535.16,0.28,82120842.74,0.28
355,空頭出場,Trailing Stop,2023-10-27 15:15,33922.29,698420.95309,72859273.83,0.31,2330271037.92,3.23,73061815.90,0.31,0,0
355,空頭進場,Short,2023-10-27 15:15,34026.61,698420.95309,72859273.83,0.31,2330271037.92,3.23,73061815.90,0.31,0,0
354,多頭出場,Trailing Stop,2023-10-24 03:00,34605.78,153433.3802,63651837.78,1.21,2257411764.09,2.9,63848232.50,1.22,10168030.11,0.19
354,多頭進場,Long,2023-10-24 03:00,34190.93,153433.3802,63651837.78,1.21,2257411764.09,2.9,63848232.50,1.22,10168030.11,0.19
353,多頭出場,Trailing Stop,2023-10-23 20:00,31379.38,305106.0636,64401787.90,0.68,2193759926.32,3.02,64590953.66,0.68,1504172.89,0.02
353,多頭進場,Long,2023-10-23 20:00,31168.30,305106.0636,64401787.90,0.68,2193759926.32,3.02,64590953.66,0.68,1504172.89,0.02
352,多頭出場,Trailing Stop,2023-10-23 17:45,31288.56,404460.97157,108492611.01,0.86,2129358138.41,5.37,108670573.84,0.87,20113844.12,0.16
352,多頭進場,Long,2023-10-23 17:45,31020.32,404460.97157,108492611.01,0.86,2129358138.41,5.37,108670573.84,0.87,20113844.12,0.16
351,多頭出場,Trailing Stop,2023-10-23 02:15,30467.02,631731.12796,209311474.63,1.1,2020865527.40,11.55,209469407.41,1.1,8149331.55,0.04
351,多頭進場,Long,2023-10-23 02:15,30135.69,631731.12796,209311474.63,1.1,2020865527.40,11.55,209469407.41,1.1,8149331.55,0.04
350,多頭出場,Trailing Stop,2023-10-21 17:00,29958.50,703915.58229,14873736.25,0.07,1811554052.77,0.83,15028597.68,0.07,0,0
350,多頭進場,Long,2023-10-21 17:00,29937.37,703915.58229,14873736.25,0.07,1811554052.77,0.83,15028597.68,0.07,0,0
349,多頭出場,Trailing Stop,2023-10-21 15:45,29921.52,946139.32361,92267506.84,0.33,1796680316.52,5.41,92418889.13,0.33,2166659.05,0.01
349,多頭進場,Long,2023-10-21 15:45,29824.00,946139.32361,92267506.84,0.33,1796680316.52,5.41,92418889.13,0.33,2166659.05,0.01
348,多頭出場,Trailing Stop,2023-10-20 12:15,29993.55,307289.74487,10180509.25,0.11,1704412809.68,0.6,10331081.22,0.11,0,0
348,多頭進場,Long,2023-10-20 12:15,29960.42,307289.74487,10180509.25,0.11,1704412809.68,0.6,10331081.22,0.11,0,0
347,多頭出場,Trailing Stop,2023-10-20 05:30,29304.66,409300.50227,4530956.56,0.04,1694232300.43,0.27,4682397.75,0.04,0,0
347,多頭進場,Long,2023-10-20 05:30,29293.59,409300.50227,4530956.56,0.04,1694232300.43,0.27,4682397.75,0.04,0,0
346,多頭出場,Trailing Stop,2023-10-20 03:45,29122.79,639686.29561,135184904.85,0.73,1689701343.87,8.7,135319238.97,0.73,0,0
346,多頭進場,Long,2023-10-20 03:45,28911.46,639686.29561,135184904.85,0.73,1689701343.87,8.7,135319238.97,0.73,0,0
345,多頭出場,Trailing Stop,2023-10-19 21:45,28838.78,512155.54906,2611993.30,0.02,1554516439.02,0.17,2750275.30,0.02,0,0
345,多頭進場,Long,2023-10-19 21:45,28833.68,512155.54906,2611993.30,0.02,1554516439.02,0.17,2750275.30,0.02,0,0
344,多頭出場,Trailing Stop,2023-10-19 17:15,28916.56,405958.33401,53964041.34,0.46,1551904445.72,3.6,54098007.59,0.46,26777011.71,0.23
344,多頭進場,Long,2023-10-19 17:15,28783.63,405958.33401,53964041.34,0.46,1551904445.72,3.6,54098007.59,0.46,26777011.71,0.23
343,多頭出場,Trailing Stop,2023-10-19 16:45,28762.01,399090.20309,19631247.09,0.17,1497940404.38,1.33,19762946.86,0.17,14921982.69,0.13
343,多頭進場,Long,2023-10-19 16:45,28712.82,399090.20309,19631247.09,0.17,1497940404.38,1.33,19762946.86,0.17,14921982.69,0.13
342,多頭出場,Trailing Stop,2023-10-19 15:45,28750.32,495802.53257,87801670.49,0.62,1478309157.29,6.31,87925621.13,0.62,13996505.49,0.1
342,多頭進場,Long,2023-10-19 15:45,28573.23,495802.53257,87801670.49,0.62,1478309157.29,6.31,87925621.13,0.62,13996505.49,0.1
341,多頭出場,Trailing Stop,2023-10-16 14:15,29349.80,374075.25429,531572158.60,5.09,1390507486.80,61.88,531646973.65,5.09,11585110.63,0.11
341,多頭進場,Long,2023-10-16 14:15,27928.77,374075.25429,531572158.60,5.09,1390507486.80,61.88,531646973.65,5.09,11585110.63,0.11
340,多頭出場,Trailing Stop,2023-10-16 02:30,27279.49,413425.88788,15449725.43,0.14,858935328.19,1.83,15524142.09,0.14,13291642.30,0.12
340,多頭進場,Long,2023-10-16 02:30,27242.12,413425.88788,15449725.43,0.14,858935328.19,1.83,15524142.09,0.14,13291642.30,0.12
339,多頭出場,Trailing Stop,2023-10-15 22:30,27202.29,367842.91428,13157741.04,0.13,843485602.76,1.58,13231309.63,0.13,0,0
339,多頭進場,Long,2023-10-15 22:30,27166.52,367842.91428,13157741.04,0.13,843485602.76,1.58,13231309.63,0.13,0,0
338,多頭出場,Trailing Stop,2023-10-15 21:00,27046.65,639835.41149,1855522.69,0.01,830327861.72,0.22,1925904.59,0.01,0,0
338,多頭進場,Long,2023-10-15 21:00,27043.75,639835.41149,1855522.69,0.01,830327861.72,0.22,1925904.59,0.01,0,0
337,空頭出場,Trailing Stop,2023-10-15 15:00,26857.24,804523.46812,3121551.06,0.01,828472339.03,0.38,3193958.17,0.01,0,0
337,空頭進場,Short,2023-10-15 15:00,26861.12,804523.46812,3121551.06,0.01,828472339.03,0.38,3193958.17,0.01,0,0
336,多頭出場,Trailing Stop,2023-10-15 14:30,26945.40,943959.98985,14225477.05,0.06,825350787.97,1.75,14291554.25,0.06,0,0
336,多頭進場,Long,2023-10-15 14:30,26930.33,943959.98985,14225477.05,0.06,825350787.97,1.75,14291554.25,0.06,0,0
335,多頭出場,Trailing Stop,2023-10-13 23:15,27074.98,279012.11849,12563915.70,0.17,811125310.92,1.57,12633668.73,0.17,0,0
335,多頭進場,Long,2023-10-13 23:15,27029.95,279012.11849,12563915.70,0.17,811125310.92,1.57,12633668.73,0.17,0,0
334,空頭出場,Trailing Stop,2023-10-13 18:15,26726.15,473812.29514,8883980.53,0.07,798561395.23,1.12,8955052.38,0.07,0,0
334,空頭進場,Short,2023-10-13 18:15,26744.90,473812.29514,8883980.53,0.07,798561395.23,1.12,8955052.38,0.07,0,0
333,多頭出場,Trailing Stop,2023-10-13 14:00,26966.72,513366.40674,17500660.81,0.13,789677414.69,2.27,17567398.44,0.13,0,0
333,多頭進場,Long,2023-10-13 14:00,26932.63,513366.40674,17500660.81,0.13,789677414.69,2.27,17567398.44,0.13,0,0
332,空頭出場,Trailing Stop,2023-10-13 09:45,26787.71,610278.30226,9947536.33,0.06,772176753.89,1.3,10014666.94,0.06,5516915.85,0.03
332,空頭進場,Short,2023-10-13 09:45,26804.01,610278.30226,9947536.33,0.06,772176753.89,1.3,10014666.94,0.06,5516915.85,0.03
331,空頭出場,Trailing Stop,2023-10-10 16:00,27358.57,251291.59026,20633552.48,0.3,762229217.56,2.78,20698888.29,0.3,8478578.26,0.12
331,空頭進場,Short,2023-10-10 16:00,27440.68,251291.59026,20633552.48,0.3,762229217.56,2.78,20698888.29,0.3,8478578.26,0.12
330,空頭出場,Trailing Stop,2023-10-09 08:30,27815.09,686069.20269,21302448.74,0.11,741595665.08,2.96,21364194.97,0.11,7862353.06,0.04
330,空頭進場,Short,2023-10-09 08:30,27846.14,686069.20269,21302448.74,0.11,741595665.08,2.96,21364194.97,0.11,7862353.06,0.04
329,多頭出場,Trailing Stop,2023-10-08 04:30,28095.03,575626.99615,10660611.97,0.07,720293216.34,1.5,10723930.94,0.07,10315235.77,0.06
329,多頭進場,Long,2023-10-08 04:30,28076.51,575626.99615,10660611.97,0.07,720293216.34,1.5,10723930.94,0.07,10315235.77,0.06
328,多頭出場,Trailing Stop,2023-10-08 02:45,28023.77,870115.06438,7622207.96,0.03,709632604.37,1.09,7683116.02,0.03,0,0
328,多頭進場,Long,2023-10-08 02:45,28015.01,870115.06438,7622207.96,0.03,709632604.37,1.09,7683116.02,0.03,0,0
327,多頭出場,Trailing Stop,2023-10-06 16:45,28044.47,158598.40314,14189799.13,0.32,702010396.41,2.06,14251652.51,0.32,9657056.77,0.22
327,多頭進場,Long,2023-10-06 16:45,27955.00,158598.40314,14189799.13,0.32,702010396.41,2.06,14251652.51,0.32,9657056.77,0.22
326,多頭出場,Trailing Stop,2023-10-05 15:00,28018.71,248986.29849,6461194.45,0.09,687820597.28,0.95,6520951.16,0.09,0,0
326,多頭進場,Long,2023-10-05 15:00,27992.76,248986.29849,6461194.45,0.09,687820597.28,0.95,6520951.16,0.09,0,0
325,多頭出場,Trailing Stop,2023-10-05 14:15,28060.85,362151.34159,75852598.50,0.75,681359402.83,12.53,75906921.20,0.75,507011.88,0.01
325,多頭進場,Long,2023-10-05 14:15,27851.40,362151.34159,75852598.50,0.75,681359402.83,12.53,75906921.20,0.75,507011.88,0.01
324,空頭出場,Trailing Stop,2023-10-04 15:00,27368.19,287206.33278,14877288.04,0.19,605506804.34,2.52,14928985.18,0.19,12088514.55,0.15
324,空頭進場,Short,2023-10-04 15:00,27419.99,287206.33278,14877288.04,0.19,605506804.34,2.52,14928985.18,0.19,12088514.55,0.15
323,空頭出場,Trailing Stop,2023-10-04 01:45,27251.19,226879.62904,2454837.59,0.04,590629516.30,0.42,2507019.90,0.04,0,0
323,空頭進場,Short,2023-10-04 01:45,27262.01,226879.62904,2454837.59,0.04,590629516.30,0.42,2507019.90,0.04,0,0
322,多頭出場,Close entry(s) order Long,2023-10-02 15:00,28544.00,196872.53612,23140397.90,0.41,588174678.71,4.09,23140397.90,0.41,20053436.53,0.36
322,多頭進場,Long,2023-10-02 14:45,28426.46,196872.53612,23140397.90,0.41,588174678.71,4.09,23140397.90,0.41,20053436.53,0.36
321,多頭出場,Trailing Stop,2023-10-02 08:30,28413.97,205482.46258,45532858.88,0.79,565034280.82,8.76,45578065.02,0.79,489048.26,0.01
321,多頭進場,Long,2023-10-02 08:30,28192.38,205482.46258,45532858.88,0.79,565034280.82,8.76,45578065.02,0.79,489048.26,0.01
320,多頭出場,Trailing Stop,2023-10-01 23:30,28065.17,129627.47806,25028473.46,0.69,519501421.93,5.06,25072546.81,0.69,7301915.84,0.2
320,多頭進場,Long,2023-10-01 23:30,27872.09,129627.47806,25028473.46,0.69,519501421.93,5.06,25072546.81,0.69,7301915.84,0.2
319,多頭出場,Trailing Stop,2023-09-28 18:15,27184.62,114609.81673,1559839.61,0.05,494472948.47,0.32,1603391.34,0.05,0,0
319,多頭進場,Long,2023-09-28 18:15,27171.01,114609.81673,1559839.61,0.05,494472948.47,0.32,1603391.34,0.05,0,0
318,多頭出場,Trailing Stop,2023-09-28 15:45,26913.22,167988.38605,20303076.34,0.45,492913108.87,4.3,20345073.43,0.45,3977964.98,0.09
318,多頭進場,Long,2023-09-28 15:45,26792.36,167988.38605,20303076.34,0.45,492913108.87,4.3,20345073.43,0.45,3977964.98,0.09
317,多頭出場,Trailing Stop,2023-09-27 14:00,26804.84,172305.96509,14192842.34,0.31,472610032.53,3.1,14232472.72,0.31,0,0
317,多頭進場,Long,2023-09-27 14:00,26722.47,172305.96509,14192842.34,0.31,472610032.53,3.1,14232472.72,0.31,0,0
316,多頭出場,Trailing Stop,2023-09-27 11:00,26442.58,423313.81998,18960226.00,0.17,458417190.18,4.31,18998324.24,0.17,13215857.46,0.12
316,多頭進場,Long,2023-09-27 11:00,26397.79,423313.81998,18960226.00,0.17,458417190.18,4.31,18998324.24,0.17,13215857.46,0.12
315,空頭出場,Trailing Stop,2023-09-25 18:30,26240.22,178171.56054,2089952.41,0.04,439456964.19,0.48,2129150.15,0.05,0,0
315,空頭進場,Short,2023-09-25 18:30,26251.95,178171.56054,2089952.41,0.04,439456964.19,0.48,2129150.15,0.05,0,0
314,空頭出場,Trailing Stop,2023-09-24 20:15,26335.98,201776.74312,38926769.28,0.73,437367011.78,9.77,38961071.33,0.73,1319619.90,0.02
314,空頭進場,Short,2023-09-24 20:15,26528.90,201776.74312,38926769.28,0.73,437367011.78,9.77,38961071.33,0.73,1319619.90,0.02
313,多頭出場,Trailing Stop,2023-09-23 19:15,26632.76,677777.91196,1484333.63,0.01,398440242.50,0.37,1518222.52,0.01,0,0
313,多頭進場,Long,2023-09-23 19:15,26630.57,677777.91196,1484333.63,0.01,398440242.50,0.37,1518222.52,0.01,0,0
312,多頭出場,Trailing Stop,2023-09-19 17:00,27468.57,82783.90539,3835378.34,0.17,396955908.87,0.98,3870147.58,0.17,0,0
312,多頭進場,Long,2023-09-19 17:00,27422.24,82783.90539,3835378.34,0.17,396955908.87,0.98,3870147.58,0.17,0,0
311,多頭出場,Trailing Stop,2023-09-19 16:30,27479.63,91655.2478,13732705.78,0.55,393120530.53,3.62,13766618.22,0.55,4219807.61,0.17
311,多頭進場,Long,2023-09-19 16:30,27329.80,91655.2478,13732705.78,0.55,393120530.53,3.62,13766618.22,0.55,4219807.61,0.17
310,多頭出場,Trailing Stop,2023-09-19 10:30,27465.79,144933.56275,28362048.89,0.72,379387824.76,8.08,28392484.94,0.72,1449.34,0
310,多頭進場,Long,2023-09-19 10:30,27270.10,144933.56275,28362048.89,0.72,379387824.76,8.08,28392484.94,0.72,1449.34,0
309,多頭出場,Trailing Stop,2023-09-18 08:30,26799.85,201695.97542,11738705.77,0.22,351025775.86,3.46,11768960.17,0.22,0,0
309,多頭進場,Long,2023-09-18 08:30,26741.65,201695.97542,11738705.77,0.22,351025775.86,3.46,11768960.17,0.22,0,0
308,多頭出場,Trailing Stop,2023-09-18 04:00,26668.00,138887.37762,677770.40,0.02,339287070.09,0.2,706936.75,0.02,0,0
308,多頭進場,Long,2023-09-18 04:00,26663.12,138887.37762,677770.40,0.02,339287070.09,0.2,706936.75,0.02,0,0
307,多頭出場,Trailing Stop,2023-09-18 03:30,26749.82,161376.67888,15680971.89,0.36,338609299.69,4.85,15710019.69,0.37,10552421.03,0.25
307,多頭進場,Long,2023-09-18 03:30,26652.65,161376.67888,15680971.89,0.36,338609299.69,4.85,15710019.69,0.37,10552421.03,0.25
306,多頭出場,Trailing Stop,2023-09-15 23:45,26847.54,145119.96985,19607159.13,0.51,322928327.80,6.46,19633280.72,0.51,3999506.37,0.1
306,多頭進場,Long,2023-09-15 23:45,26712.43,145119.96985,19607159.13,0.51,322928327.80,6.46,19633280.72,0.51,3999506.37,0.1
305,多頭出場,Trailing Stop,2023-09-14 17:00,26730.91,88214.35924,3258638.43,0.14,303321168.68,1.09,3285102.74,0.14,0,0
305,多頭進場,Long,2023-09-14 17:00,26693.97,88214.35924,3258638.43,0.14,303321168.68,1.09,3285102.74,0.14,0,0
304,多頭出場,Trailing Stop,2023-09-14 16:00,26798.19,83011.51658,5545169.31,0.25,300062530.25,1.88,5570902.88,0.25,0,0
304,多頭進場,Long,2023-09-14 16:00,26731.39,83011.51658,5545169.31,0.25,300062530.25,1.88,5570902.88,0.25,0,0
303,多頭出場,Trailing Stop,2023-09-14 02:00,26541.57,126847.29437,2482401.55,0.07,294517360.94,0.85,2507771.01,0.07,0,0
303,多頭進場,Long,2023-09-14 02:00,26522.00,126847.29437,2482401.55,0.07,294517360.94,0.85,2507771.01,0.07,0,0
302,多頭出場,Trailing Stop,2023-09-12 15:00,26391.71,84971.96915,9886488.61,0.44,292034959.39,3.5,9911130.48,0.44,8692632.44,0.39
302,多頭進場,Long,2023-09-12 15:00,26275.36,84971.96915,9886488.61,0.44,292034959.39,3.5,9911130.48,0.44,8692632.44,0.39
301,多頭出場,Trailing Stop,2023-09-12 04:30,25911.75,76538.10613,3261288.70,0.16,282148470.78,1.17,3285780.90,0.17,0,0
301,多頭進場,Long,2023-09-12 04:30,25869.14,76538.10613,3261288.70,0.16,282148470.78,1.17,3285780.90,0.17,0,0
300,空頭出場,Trailing Stop,2023-09-11 10:30,25663.94,188876.4493,1681000.40,0.03,278887182.07,0.61,1705554.34,0.04,0,0
300,空頭進場,Short,2023-09-11 10:30,25672.84,188876.4493,1681000.40,0.03,278887182.07,0.61,1705554.34,0.04,0,0
299,空頭出場,Trailing Stop,2023-09-11 01:45,25652.96,134097.15959,7061556.42,0.2,277206181.68,2.61,7085693.91,0.21,3796290.59,0.11
299,空頭進場,Short,2023-09-11 01:45,25705.62,134097.15959,7061556.42,0.2,277206181.68,2.61,7085693.91,0.21,3796290.59,0.11
298,多頭出場,Trailing Stop,2023-09-10 22:15,25908.77,128732.6943,3289120.34,0.1,270144625.25,1.23,3312292.22,0.1,1369715.87,0.04
298,多頭進場,Long,2023-09-10 22:15,25883.22,128732.6943,3289120.34,0.1,270144625.25,1.23,3312292.22,0.1,1369715.87,0.04
297,空頭出場,Trailing Stop,2023-09-10 18:15,25693.33,175599.85558,4950159.93,0.11,266855504.91,1.89,4972987.91,0.11,1424114.83,0.03
297,空頭進場,Short,2023-09-10 18:15,25721.52,175599.85558,4950159.93,0.11,266855504.91,1.89,4972987.91,0.11,1424114.83,0.03
296,多頭出場,Trailing Stop,2023-09-07 23:45,26433.02,74230.95722,4807939.10,0.25,261905344.98,1.87,4830950.70,0.25,3286204.48,0.17
296,多頭進場,Long,2023-09-07 23:45,26368.25,74230.95722,4807939.10,0.25,261905344.98,1.87,4830950.70,0.25,3286204.48,0.17
295,空頭出場,Trailing Stop,2023-09-05 16:30,25671.63,100692.06915,2309876.07,0.09,257097405.88,0.91,2332028.32,0.09,0,0
295,空頭進場,Short,2023-09-05 16:30,25694.57,100692.06915,2309876.07,0.09,257097405.88,0.91,2332028.32,0.09,0,0
294,多頭出場,Close entry(s) order Long,2023-09-03 09:15,25908.53,352665.11661,-16822126.06,-0.18,254787529.82,-6.19,24686.56,0,21918137.00,0.24
294,多頭進場,Long,2023-09-03 09:00,25956.23,352665.11661,-16822126.06,-0.18,254787529.82,-6.19,24686.56,0,21918137.00,0.24
293,多頭出場,Trailing Stop,2023-08-29 15:15,27199.85,98152.4236,99120206.50,3.86,271609655.88,57.43,99134929.36,3.86,799942.25,0.03
293,多頭進場,Long,2023-08-29 15:15,26189.99,98152.4236,99120206.50,3.86,271609655.88,57.43,99134929.36,3.86,799942.25,0.03
292,空頭出場,Trailing Stop,2023-08-28 20:30,25967.37,91505.31982,722892.03,0.03,172489449.38,0.42,737532.88,0.03,0,0
292,空頭進場,Short,2023-08-28 20:30,25975.27,91505.31982,722892.03,0.03,172489449.38,0.42,737532.88,0.03,0,0
291,多頭出場,Trailing Stop,2023-08-28 18:15,26188.51,113276.22034,408927.16,0.01,171766557.36,0.24,423653.06,0.01,0,0
291,多頭進場,Long,2023-08-28 18:15,26184.90,113276.22034,408927.16,0.01,171766557.36,0.24,423653.06,0.01,0,0
290,多頭出場,Trailing Stop,2023-08-28 13:30,26217.49,92758.19289,4643475.14,0.19,171357630.20,2.78,4658316.45,0.19,0,0
290,多頭進場,Long,2023-08-28 13:30,26167.43,92758.19289,4643475.14,0.19,171357630.20,2.78,4658316.45,0.19,0,0
289,空頭出場,Trailing Stop,2023-08-28 01:30,26033.08,177521.16245,2996557.22,0.06,166714155.07,1.83,3010758.92,0.07,1775.21,0
289,空頭進場,Short,2023-08-28 01:30,26049.96,177521.16245,2996557.22,0.06,166714155.07,1.83,3010758.92,0.07,1775.21,0
288,多頭出場,Trailing Stop,2023-08-27 17:30,26159.39,194969.4831,434781.95,0.01,163717597.84,0.27,448429.81,0.01,0,0
288,多頭進場,Long,2023-08-27 17:30,26157.16,194969.4831,434781.95,0.01,163717597.84,0.27,448429.81,0.01,0,0
287,多頭出場,Trailing Stop,2023-08-27 11:00,26086.64,370223.27624,3154302.31,0.03,163282815.90,1.97,3165409.01,0.03,477588.03,0
287,多頭進場,Long,2023-08-27 11:00,26078.12,370223.27624,3154302.31,0.03,163282815.90,1.97,3165409.01,0.03,477588.03,0
286,多頭出場,Trailing Stop,2023-08-27 09:45,26068.30,428859.29921,4280015.81,0.04,160128513.58,2.74,4292881.59,0.04,1325175.23,0.01
286,多頭進場,Long,2023-08-27 09:45,26058.32,428859.29921,4280015.81,0.04,160128513.58,2.74,4292881.59,0.04,1325175.23,0.01
285,空頭出場,Trailing Stop,2023-08-26 17:45,26018.40,295697.69716,1803755.95,0.02,155848497.78,1.17,1815583.86,0.02,0,0
285,空頭進場,Short,2023-08-26 17:45,26024.50,295697.69716,1803755.95,0.02,155848497.78,1.17,1815583.86,0.02,0,0
284,空頭出場,Trailing Stop,2023-08-25 16:45,25895.01,42107.60921,3157649.61,0.29,154044741.82,2.09,3171124.05,0.29,0,0
284,空頭進場,Short,2023-08-25 16:45,25970.00,42107.60921,3157649.61,0.29,154044741.82,2.09,3171124.05,0.29,0,0
283,空頭出場,Trailing Stop,2023-08-25 15:00,26013.71,96762.35515,5285159.84,0.21,150887092.21,3.63,5297738.94,0.21,0,0
283,空頭進場,Short,2023-08-25 15:00,26068.33,96762.35515,5285159.84,0.21,150887092.21,3.63,5297738.94,0.21,0,0
282,多頭出場,Close entry(s) order Long,2023-08-23 23:00,26320.01,40526.35713,-13677240.27,-1.27,145601932.37,-8.58,101315.89,0.01,17631802.20,1.63
282,多頭進場,Long,2023-08-23 21:30,26657.50,40526.35713,-13677240.27,-1.27,145601932.37,-8.58,101315.89,0.01,17631802.20,1.63
281,多頭出場,Trailing Stop,2023-08-21 22:45,26212.92,79428.13353,1027005.77,0.05,159279172.64,0.65,1040508.55,0.05,0,0
281,多頭進場,Long,2023-08-21 22:45,26199.99,79428.13353,1027005.77,0.05,159279172.64,0.65,1040508.55,0.05,0,0
280,空頭出場,Trailing Stop,2023-08-21 14:00,25996.14,99439.43496,781593.96,0.03,158252166.87,0.5,795515.48,0.03,0,0
280,空頭進場,Short,2023-08-21 14:00,26004.00,99439.43496,781593.96,0.03,158252166.87,0.5,795515.48,0.03,0,0
279,多頭出場,Trailing Stop,2023-08-20 21:15,26199.31,125356.03886,1397719.83,0.04,157470572.91,0.89,1411509.00,0.04,0,0
279,多頭進場,Long,2023-08-20 21:15,26188.16,125356.03886,1397719.83,0.04,157470572.91,0.89,1411509.00,0.04,0,0
278,空頭出場,Trailing Stop,2023-08-16 21:30,28841.10,63932.73534,9008122.41,0.49,156072853.08,6.12,9020908.96,0.49,3708098.65,0.2
278,空頭進場,Short,2023-08-16 21:30,28982.00,63932.73534,9008122.41,0.49,156072853.08,6.12,9020908.96,0.49,3708098.65,0.2
277,空頭出場,Trailing Stop,2023-08-14 19:15,29290.22,57874.94291,2078867.95,0.12,147064730.67,1.43,2091600.44,0.12,0,0
277,空頭進場,Short,2023-08-14 19:15,29326.14,57874.94291,2078867.95,0.12,147064730.67,1.43,2091600.44,0.12,0,0
276,多頭出場,Trailing Stop,2023-08-14 16:30,29665.84,77100.55328,1993049.30,0.09,144985862.72,1.39,2005385.39,0.09,0,0
276,多頭進場,Long,2023-08-14 16:30,29639.99,77100.55328,1993049.30,0.09,144985862.72,1.39,2005385.39,0.09,0,0
275,多頭出場,Trailing Stop,2023-08-14 15:45,29576.99,96491.72299,1237988.81,0.04,142992813.42,0.87,1250532.73,0.04,0,0
275,多頭進場,Long,2023-08-14 15:45,29564.16,96491.72299,1237988.81,0.04,142992813.42,0.87,1250532.73,0.04,0,0
274,空頭出場,Close entry(s) order Short,2023-08-13 23:00,29367.20,277417.03209,1448116.91,0.02,141754824.61,1.03,1448116.91,0.02,574253.26,0.01
274,空頭進場,Short,2023-08-13 22:45,29372.42,277417.03209,1448116.91,0.02,141754824.61,1.03,1448116.91,0.02,574253.26,0.01
273,多頭出場,Close entry(s) order Long,2023-08-13 20:30,29437.79,303096.20854,851700.35,0.01,140306707.71,0.61,851700.35,0.01,0,0
273,多頭進場,Long,2023-08-13 20:15,29434.98,303096.20854,851700.35,0.01,140306707.71,0.61,851700.35,0.01,0,0
272,空頭出場,Trailing Stop,2023-08-13 04:15,29400.02,475809.77307,3221232.16,0.02,139455007.36,2.36,3230748.36,0.02,0,0
272,空頭進場,Short,2023-08-13 04:15,29406.79,475809.77307,3221232.16,0.02,139455007.36,2.36,3230748.36,0.02,0,0
271,空頭出場,Trailing Stop,2023-08-11 16:00,29389.77,89067.4003,9411752.19,0.36,136233775.20,7.42,9422440.28,0.36,2623034.94,0.1
271,空頭進場,Short,2023-08-11 16:00,29495.44,89067.4003,9411752.19,0.36,136233775.20,7.42,9422440.28,0.36,2623034.94,0.1
270,多頭出場,Trailing Stop,2023-08-08 16:45,29594.27,48874.45265,649052.73,0.04,126822023.01,0.51,660293.86,0.05,0,0
