交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
219,多頭進場,Long,2023-07-12 13:30,30798.01,33229.81889,6152168.67,0.6,62730890.57,10.85,6155491.65,0.6,3559245.90,0.35
218,空頭出場,Trailing Stop,2023-07-10 23:00,30190.24,13317.12573,1491251.74,0.37,56578721.90,2.7,1494447.85,0.37,640953.26,0.16
218,空頭進場,Short,2023-07-10 23:00,30302.22,13317.12573,1491251.74,0.37,56578721.90,2.7,1494447.85,0.37,640953.26,0.16
217,多頭出場,Trailing Stop,2023-07-09 02:15,30402.90,39794.02401,592930.96,0.05,55087470.16,1.09,596114.48,0.05,0,0
217,多頭進場,Long,2023-07-09 02:15,30388.00,39794.02401,592930.96,0.05,55087470.16,1.09,596114.48,0.05,0,0
216,空頭出場,Trailing Stop,2023-07-06 13:15,30655.29,11465.43066,1084171.12,0.31,54494539.20,2.03,1087381.44,0.31,137355.86,0.04
216,空頭進場,Short,2023-07-06 13:15,30749.85,11465.43066,1084171.12,0.31,54494539.20,2.03,1087381.44,0.31,137355.86,0.04
215,多頭出場,Trailing Stop,2023-07-06 08:45,30848.89,26745.481,439160.80,0.05,53410368.08,0.83,442102.80,0.05,0,0
215,多頭進場,Long,2023-07-06 08:45,30832.47,26745.481,439160.80,0.05,53410368.08,0.83,442102.80,0.05,0,0
214,多頭出場,Trailing Stop,2023-07-03 16:15,30940.97,25537.41289,913473.26,0.12,52971207.28,1.75,916537.75,0.12,0,0
214,多頭進場,Long,2023-07-03 16:15,30905.20,25537.41289,913473.26,0.12,52971207.28,1.75,916537.75,0.12,0,0
213,空頭出場,Trailing Stop,2023-07-03 12:45,30600.09,36409.39167,1586357.20,0.14,52057734.02,3.14,1589269.95,0.14,826129.10,0.07
213,空頭進場,Short,2023-07-03 12:45,30643.66,36409.39167,1586357.20,0.14,52057734.02,3.14,1589269.95,0.14,826129.10,0.07
212,多頭出場,Trailing Stop,2023-07-03 08:45,30734.83,29099.02615,211258.93,0.02,50471376.83,0.42,214168.83,0.02,0,0
212,多頭進場,Long,2023-07-03 08:45,30727.57,29099.02615,211258.93,0.02,50471376.83,0.42,214168.83,0.02,0,0
211,多頭出場,Trailing Stop,2023-07-03 00:00,30658.04,17408.12254,117678.91,0.02,50260117.90,0.23,120638.29,0.02,0,0
211,多頭進場,Long,2023-07-03 00:00,30651.28,17408.12254,117678.91,0.02,50260117.90,0.23,120638.29,0.02,0,0
210,空頭出場,Trailing Stop,2023-06-30 15:45,30000.46,6674.42376,525944.59,0.26,50142438.99,1.06,528881.34,0.26,0,0
210,空頭進場,Short,2023-06-30 15:45,30079.26,6674.42376,525944.59,0.26,50142438.99,1.06,528881.34,0.26,0,0
209,空頭出場,Trailing Stop,2023-06-30 14:45,29500.35,7354.02309,5980806.36,2.68,49616494.40,13.67,5983380.27,2.68,73.54,0
209,空頭進場,Short,2023-06-30 14:45,30313.62,7354.02309,5980806.36,2.68,49616494.40,13.67,5983380.27,2.68,73.54,0
208,多頭出場,Trailing Stop,2023-06-29 11:30,30725.86,17785.98168,1556984.84,0.29,43635688.04,3.69,1559474.87,0.29,335977.19,0.06
208,多頭進場,Long,2023-06-29 11:30,30638.32,17785.98168,1556984.84,0.29,43635688.04,3.69,1559474.87,0.29,335977.19,0.06
207,空頭出場,Trailing Stop,2023-06-27 16:45,30497.30,8979.73375,27388.19,0.01,42078703.20,0.06,29902.51,0.01,0,0
207,空頭進場,Short,2023-06-27 16:45,30500.35,8979.73375,27388.19,0.01,42078703.20,0.06,29902.51,0.01,0,0
206,多頭出場,Trailing Stop,2023-06-27 15:30,30898.76,10394.96675,527648.51,0.16,42051315.01,1.27,530143.30,0.17,0,0
206,多頭進場,Long,2023-06-27 15:30,30848.00,10394.96675,527648.51,0.16,42051315.01,1.27,530143.30,0.17,0,0
205,多頭出場,Trailing Stop,2023-06-27 11:15,30701.38,17435.23139,895822.19,0.17,41523666.50,2.2,898263.12,0.17,0,0
205,多頭進場,Long,2023-06-27 11:15,30650.00,17435.23139,895822.19,0.17,41523666.50,2.2,898263.12,0.17,0,0
204,空頭出場,Trailing Stop,2023-06-26 17:30,30200.64,10850.08509,1012963.94,0.31,40627844.31,2.55,1015133.96,0.31,1815978.74,0.55
204,空頭進場,Short,2023-06-26 15:45,30294.00,10850.08509,1012963.94,0.31,40627844.31,2.55,1015133.96,0.31,1815978.74,0.55
203,空頭出場,Trailing Stop,2023-06-26 08:45,30331.59,12291.94075,393219.18,0.11,39614880.37,1,395554.65,0.11,0,0
203,空頭進場,Short,2023-06-26 08:45,30363.58,12291.94075,393219.18,0.11,39614880.37,1,395554.65,0.11,0,0
202,多頭出場,Trailing Stop,2023-06-23 18:00,31195.48,4775.48768,470194.52,0.32,39221661.18,1.21,472486.75,0.32,370673.35,0.25
202,多頭進場,Long,2023-06-23 18:00,31097.02,4775.48768,470194.52,0.32,39221661.18,1.21,472486.75,0.32,370673.35,0.25
201,多頭出場,Trailing Stop,2023-06-23 16:45,31399.69,6606.05061,3624343.61,1.78,38751466.67,10.29,3626391.48,1.78,429657.53,0.21
201,多頭進場,Long,2023-06-23 16:45,30851.05,6606.05061,3624343.61,1.78,38751466.67,10.29,3626391.48,1.78,429657.53,0.21
200,多頭出場,Trailing Stop,2023-06-23 16:15,30949.79,8418.19088,4460546.80,1.74,35127123.06,14.5,4462314.62,1.74,244464.26,0.1
200,多頭進場,Long,2023-06-23 16:15,30419.92,8418.19088,4460546.80,1.74,35127123.06,14.5,4462314.62,1.74,244464.26,0.1
199,多頭出場,Trailing Stop,2023-06-21 15:30,29562.52,5931.59237,1474178.65,0.85,30666576.26,5.03,1475898.81,0.85,0,0
199,多頭進場,Long,2023-06-21 15:30,29313.99,5931.59237,1474178.65,0.85,30666576.26,5.03,1475898.81,0.85,0,0
198,多頭出場,Trailing Stop,2023-06-20 17:00,27103.60,10285.1723,325628.56,0.12,29192397.61,1.12,327274.18,0.12,0,0
198,多頭進場,Long,2023-06-20 17:00,27071.94,10285.1723,325628.56,0.12,29192397.61,1.12,327274.18,0.12,0,0
197,多頭出場,Trailing Stop,2023-06-20 01:30,26931.01,10091.7626,62064.34,0.02,28866769.05,0.21,63779.94,0.02,0,0
197,多頭進場,Long,2023-06-20 01:30,26924.86,10091.7626,62064.34,0.02,28866769.05,0.21,63779.94,0.02,0,0
196,空頭出場,Trailing Stop,2023-06-19 20:00,26370.22,7211.37859,906975.09,0.47,28804704.71,3.24,908633.70,0.48,0,0
196,空頭進場,Short,2023-06-19 20:00,26495.99,7211.37859,906975.09,0.47,28804704.71,3.24,908633.70,0.48,0,0
195,多頭出場,Trailing Stop,2023-06-19 18:45,26667.37,12268.52653,300578.90,0.09,27897729.63,1.09,302173.81,0.09,255798.78,0.08
195,多頭進場,Long,2023-06-19 18:45,26642.87,12268.52653,300578.90,0.09,27897729.63,1.09,302173.81,0.09,255798.78,0.08
194,多頭出場,Trailing Stop,2023-06-19 18:15,26624.87,13150.45148,180424.19,0.05,27597150.73,0.66,182002.25,0.05,0,0
194,多頭進場,Long,2023-06-19 18:15,26611.15,13150.45148,180424.19,0.05,27597150.73,0.66,182002.25,0.05,0,0
193,空頭出場,Trailing Stop,2023-06-18 21:15,26355.20,14835.96637,2385623.39,0.61,27416726.53,9.49,2387106.99,0.61,351464.04,0.09
193,空頭進場,Short,2023-06-18 21:15,26516.00,14835.96637,2385623.39,0.61,27416726.53,9.49,2387106.99,0.61,351464.04,0.09
192,多頭出場,Trailing Stop,2023-06-16 17:00,25887.86,7012.58754,335622.44,0.19,25031103.14,1.35,337095.08,0.19,0,0
192,多頭進場,Long,2023-06-16 17:00,25840.00,7012.58754,335622.44,0.19,25031103.14,1.35,337095.08,0.19,0,0
191,多頭出場,Trailing Stop,2023-06-16 16:30,25670.40,8300.26839,53121.72,0.02,24695480.70,0.21,54532.76,0.03,0,0
191,多頭進場,Long,2023-06-16 16:30,25664.00,8300.26839,53121.72,0.02,24695480.70,0.21,54532.76,0.03,0,0
190,空頭出場,Trailing Stop,2023-06-13 14:15,26022.54,7320.70989,155199.05,0.08,24642358.98,0.63,156663.19,0.08,0,0
190,空頭進場,Short,2023-06-13 14:15,26043.74,7320.70989,155199.05,0.08,24642358.98,0.63,156663.19,0.08,0,0
189,多頭出場,Trailing Stop,2023-06-13 13:00,26255.07,11924.23718,754327.24,0.24,24487159.93,3.17,755638.91,0.24,143329.33,0.05
189,多頭進場,Long,2023-06-13 13:00,26191.81,11924.23718,754327.24,0.24,24487159.93,3.17,755638.91,0.24,143329.33,0.05
188,空頭出場,Trailing Stop,2023-06-12 19:00,25775.16,8603.88172,252868.08,0.11,23732832.69,1.07,254244.70,0.11,166915.31,0.08
188,空頭進場,Short,2023-06-12 19:00,25804.55,8603.88172,252868.08,0.11,23732832.69,1.07,254244.70,0.11,166915.31,0.08
187,空頭出場,Trailing Stop,2023-06-12 03:30,25716.41,7175.82922,109503.15,0.06,23479964.60,0.47,110866.56,0.06,0,0
187,空頭進場,Short,2023-06-12 03:30,25731.67,7175.82922,109503.15,0.06,23479964.60,0.47,110866.56,0.06,0,0
186,空頭出場,Trailing Stop,2023-06-11 23:45,25770.16,8355.11171,178882.94,0.08,23370461.45,0.77,180219.76,0.08,0,0
186,空頭進場,Short,2023-06-11 23:45,25791.57,8355.11171,178882.94,0.08,23370461.45,0.77,180219.76,0.08,0,0
185,多頭出場,Trailing Stop,2023-06-11 21:15,26161.53,8336.53449,127215.52,0.06,23191578.51,0.55,128549.36,0.06,0,0
185,多頭進場,Long,2023-06-11 21:15,26146.27,8336.53449,127215.52,0.06,23191578.51,0.55,128549.36,0.06,0,0
184,空頭出場,Trailing Stop,2023-06-10 19:30,25590.26,4499.18698,128991.69,0.11,23064362.99,0.56,130341.45,0.11,0,0
184,空頭進場,Short,2023-06-10 19:30,25618.93,4499.18698,128991.69,0.11,23064362.99,0.56,130341.45,0.11,0,0
183,空頭出場,Trailing Stop,2023-06-09 17:00,26443.10,10759.17885,368609.47,0.13,22935371.30,1.63,369900.57,0.13,0,0
183,空頭進場,Short,2023-06-09 17:00,26477.36,10759.17885,368609.47,0.13,22935371.30,1.63,369900.57,0.13,0,0
182,多頭出場,Trailing Stop,2023-06-09 14:15,26783.24,13452.87217,1149009.81,0.32,22566761.83,5.34,1150220.57,0.32,236905.08,0.07
182,多頭進場,Long,2023-06-09 14:15,26697.83,13452.87217,1149009.81,0.32,22566761.83,5.34,1150220.57,0.32,236905.08,0.07
181,多頭出場,Trailing Stop,2023-06-06 18:30,26779.71,4276.47825,339081.96,0.3,21417752.02,1.6,340322.14,0.3,0,0
181,多頭進場,Long,2023-06-06 18:30,26700.42,4276.47825,339081.96,0.3,21417752.02,1.6,340322.14,0.3,0,0
180,空頭出場,Trailing Stop,2023-06-05 00:30,27116.56,9577.29571,225353.77,0.09,21078670.06,1.08,226598.82,0.09,0,0
180,空頭進場,Short,2023-06-05 00:30,27140.09,9577.29571,225353.77,0.09,21078670.06,1.08,226598.82,0.09,0,0
179,多頭出場,Trailing Stop,2023-06-03 17:00,27310.30,17164.7327,86338.61,0.02,20853316.29,0.41,87540.14,0.02,0,0
179,多頭進場,Long,2023-06-03 17:00,27305.27,17164.7327,86338.61,0.02,20853316.29,0.41,87540.14,0.02,0,0
178,多頭出場,Trailing Stop,2023-06-02 20:00,27208.05,9833.34231,151826.81,0.06,20766977.69,0.73,153006.81,0.06,0,0
178,多頭進場,Long,2023-06-02 20:00,27192.61,9833.34231,151826.81,0.06,20766977.69,0.73,153006.81,0.06,0,0
177,空頭出場,Trailing Stop,2023-06-02 15:00,26890.15,7860.97627,147000.26,0.07,20615150.88,0.71,148179.40,0.07,0,0
177,空頭進場,Short,2023-06-02 15:00,26908.85,7860.97627,147000.26,0.07,20615150.88,0.71,148179.40,0.07,0,0
176,多頭出場,Trailing Stop,2023-06-02 06:45,27195.59,8245.9372,273022.98,0.12,20468150.63,1.35,274177.41,0.12,153291.97,0.07
176,多頭進場,Long,2023-06-02 06:45,27162.48,8245.9372,273022.98,0.12,20468150.63,1.35,274177.41,0.12,153291.97,0.07
175,空頭出場,Trailing Stop,2023-05-31 03:15,27628.84,10514.39096,203663.75,0.07,20195127.65,1.01,204820.34,0.07,0,0
175,空頭進場,Short,2023-05-31 03:15,27648.21,10514.39096,203663.75,0.07,20195127.65,1.01,204820.34,0.07,0,0
174,多頭出場,Trailing Stop,2023-05-28 18:45,27405.15,10834.81614,502085.38,0.17,19991463.89,2.56,503168.86,0.17,420607.56,0.14
174,多頭進場,Long,2023-05-28 18:45,27358.81,10834.81614,502085.38,0.17,19991463.89,2.56,503168.86,0.17,420607.56,0.14
173,多頭出場,Trailing Stop,2023-05-28 17:15,27333.32,12797.11849,298428.80,0.09,19489378.51,1.55,299580.54,0.09,0,0
173,多頭進場,Long,2023-05-28 17:15,27310.00,12797.11849,298428.80,0.09,19489378.51,1.55,299580.54,0.09,0,0
172,多頭出場,Trailing Stop,2023-05-28 07:00,27207.83,10903.38926,469718.01,0.16,19190949.71,2.5,470808.35,0.16,0,0
172,多頭進場,Long,2023-05-28 07:00,27164.75,10903.38926,469718.01,0.16,19190949.71,2.5,470808.35,0.16,0,0
171,多頭出場,Trailing Stop,2023-05-28 01:45,27119.40,10459.70438,1282987.34,0.45,18721231.70,7.32,1284033.31,0.45,593483.63,0.21
171,多頭進場,Long,2023-05-28 01:45,26996.74,10459.70438,1282987.34,0.45,18721231.70,7.32,1284033.31,0.45,593483.63,0.21
170,多頭出場,Trailing Stop,2023-05-26 15:15,26835.91,8199.19442,1934271.96,0.89,17438244.36,12.4,1935173.87,0.89,81.99,0
170,多頭進場,Long,2023-05-26 15:15,26600.00,8199.19442,1934271.96,0.89,17438244.36,12.4,1935173.87,0.89,81.99,0
169,空頭出場,Trailing Stop,2023-05-26 13:45,26396.59,10589.64372,70738.82,0.03,15503972.41,0.46,71585.99,0.03,0,0
169,空頭進場,Short,2023-05-26 13:45,26403.27,10589.64372,70738.82,0.03,15503972.41,0.46,71585.99,0.03,0,0
168,多頭出場,Trailing Stop,2023-05-23 04:00,27216.01,6872.32409,602015.59,0.32,15433233.59,4.03,602908.99,0.32,90783.40,0.05
168,多頭進場,Long,2023-05-23 04:00,27128.41,6872.32409,602015.59,0.32,15433233.59,4.03,602908.99,0.32,90783.40,0.05
167,多頭出場,Trailing Stop,2023-05-23 02:45,27079.89,7567.69267,386103.68,0.19,14831218.00,2.65,386936.13,0.19,348265.22,0.17
167,多頭進場,Long,2023-05-23 02:45,27028.87,7567.69267,386103.68,0.19,14831218.00,2.65,386936.13,0.19,348265.22,0.17
166,多頭出場,Trailing Stop,2023-05-20 19:00,27149.93,11587.64279,121322.62,0.04,14445114.32,0.84,122133.76,0.04,0,0
166,多頭進場,Long,2023-05-20 19:00,27139.46,11587.64279,121322.62,0.04,14445114.32,0.84,122133.76,0.04,0,0
165,空頭出場,Trailing Stop,2023-05-18 15:45,27022.11,4910.76285,831883.23,0.62,14323791.70,6.12,832668.95,0.62,320476.38,0.24
165,空頭進場,Short,2023-05-18 15:45,27191.51,4910.76285,831883.23,0.62,14323791.70,6.12,832668.95,0.62,320476.38,0.24
164,多頭出場,Trailing Stop,2023-05-17 20:15,27424.67,3963.19537,488622.36,0.45,13491908.47,3.73,489375.36,0.45,0,0
164,多頭進場,Long,2023-05-17 20:15,27301.38,3963.19537,488622.36,0.45,13491908.47,3.73,489375.36,0.45,0,0
163,空頭出場,Trailing Stop,2023-05-16 10:45,27072.00,5939.52782,428774.51,0.27,13003286.11,3.38,429487.26,0.27,59.40,0
163,空頭進場,Short,2023-05-16 10:45,27144.19,5939.52782,428774.51,0.27,13003286.11,3.38,429487.26,0.27,59.40,0
162,多頭出場,Trailing Stop,2023-05-15 18:15,27663.41,4083.68389,214434.24,0.19,12574511.60,1.72,215169.30,0.19,0,0
162,多頭進場,Long,2023-05-15 18:15,27610.90,4083.68389,214434.24,0.19,12574511.60,1.72,215169.30,0.19,0,0
161,多頭出場,Trailing Stop,2023-05-15 02:45,27290.76,4153.3946,679287.69,0.6,12360077.36,5.77,679993.76,0.6,82694.09,0.07
161,多頭進場,Long,2023-05-15 02:45,27127.21,4153.3946,679287.69,0.6,12360077.36,5.77,679993.76,0.6,82694.09,0.07
160,多頭出場,Trailing Stop,2023-05-14 16:45,27136.20,5278.06454,220992.56,0.15,11680789.67,1.91,221678.71,0.16,158869.74,0.11
160,多頭進場,Long,2023-05-14 16:45,27094.33,5278.06454,220992.56,0.15,11680789.67,1.91,221678.71,0.16,158869.74,0.11
159,空頭出場,Trailing Stop,2023-05-13 20:00,26770.85,5703.70607,80707.44,0.05,11459797.11,0.7,81391.89,0.05,0,0
159,空頭進場,Short,2023-05-13 20:00,26785.00,5703.70607,80707.44,0.05,11459797.11,0.7,81391.89,0.05,0,0
158,空頭出場,Trailing Stop,2023-05-10 19:15,27355.47,1801.43018,8718.92,0.02,11379089.67,0.08,9403.47,0.02,0,0
158,空頭進場,Short,2023-05-10 19:15,27360.31,1801.43018,8718.92,0.02,11379089.67,0.08,9403.47,0.02,0,0
157,空頭出場,Trailing Stop,2023-05-10 18:30,27128.59,1875.56933,53528.75,0.11,11370370.75,0.47,54203.95,0.11,0,0
157,空頭進場,Short,2023-05-10 18:30,27157.13,1875.56933,53528.75,0.11,11370370.75,0.47,54203.95,0.11,0,0
156,多頭出場,Trailing Stop,2023-05-10 14:45,28186.79,3393.03446,112377.30,0.12,11316842.00,0.99,113021.98,0.12,0,0
156,多頭進場,Long,2023-05-10 14:45,28153.67,3393.03446,112377.30,0.12,11316842.00,0.99,113021.98,0.12,0,0
155,多頭出場,Trailing Stop,2023-05-10 13:45,28183.77,4187.45841,784604.08,0.67,11204464.70,7.46,785232.20,0.67,921.24,0
155,多頭進場,Long,2023-05-10 13:45,27996.40,4187.45841,784604.08,0.67,11204464.70,7.46,785232.20,0.67,921.24,0
154,多頭出場,Trailing Stop,2023-05-05 17:15,29676.72,2171.19054,211886.48,0.33,10419860.61,2.06,212494.42,0.33,110470.17,0.17
154,多頭進場,Long,2023-05-05 17:15,29579.13,2171.19054,211886.48,0.33,10419860.61,2.06,212494.42,0.33,110470.17,0.17
153,空頭出場,Trailing Stop,2023-05-05 13:45,28917.49,3181.48792,152138.75,0.17,10207974.13,1.5,152743.24,0.17,0,0
153,空頭進場,Short,2023-05-05 13:45,28965.31,3181.48792,152138.75,0.17,10207974.13,1.5,152743.24,0.17,0,0
152,多頭出場,Trailing Stop,2023-05-05 02:45,29344.75,3446.06237,90045.61,0.09,10055835.38,0.89,90631.44,0.09,0,0
152,多頭進場,Long,2023-05-05 02:45,29318.62,3446.06237,90045.61,0.09,10055835.38,0.89,90631.44,0.09,0,0
151,多頭出場,Trailing Stop,2023-05-03 22:30,29057.27,1652.01458,349797.57,0.73,9965789.77,3.6,350375.77,0.74,0,0
151,多頭進場,Long,2023-05-03 22:30,28845.53,1652.01458,349797.57,0.73,9965789.77,3.6,350375.77,0.74,0,0
150,空頭出場,Trailing Stop,2023-05-03 20:15,28280.18,1625.03006,35068.15,0.08,9615992.20,0.36,35636.91,0.08,0,0
150,空頭進場,Short,2023-05-03 20:15,28301.76,1625.03006,35068.15,0.08,9615992.20,0.36,35636.91,0.08,0,0
149,多頭出場,Trailing Stop,2023-05-03 18:45,28747.98,2361.53251,59463.39,0.09,9580924.05,0.62,60030.16,0.09,0,0
149,多頭進場,Long,2023-05-03 18:45,28722.80,2361.53251,59463.39,0.09,9580924.05,0.62,60030.16,0.09,0,0
148,多頭出場,Trailing Stop,2023-05-02 16:45,28719.70,1845.17471,94989.59,0.18,9521460.66,1,95543.15,0.18,0,0
148,多頭進場,Long,2023-05-02 16:45,28668.22,1845.17471,94989.59,0.18,9521460.66,1,95543.15,0.18,0,0
147,空頭出場,Trailing Stop,2023-04-30 20:15,29211.50,2433.45064,407943.67,0.57,9426471.07,4.47,408479.02,0.57,88893.95,0.12
147,空頭進場,Short,2023-04-30 20:15,29379.14,2433.45064,407943.67,0.57,9426471.07,4.47,408479.02,0.57,88893.95,0.12
146,多頭出場,Trailing Stop,2023-04-30 16:00,29648.91,4961.71093,1259778.41,0.86,9018527.40,16.03,1260224.96,0.86,49.62,0
146,多頭進場,Long,2023-04-30 16:00,29395.01,4961.71093,1259778.41,0.86,9018527.40,16.03,1260224.96,0.86,49.62,0
145,多頭出場,Trailing Stop,2023-04-27 19:45,29889.64,1284.5632,6499.89,0.02,7758749.00,0.08,6962.33,0.02,0,0
145,多頭進場,Long,2023-04-27 19:45,29884.58,1284.5632,6499.89,0.02,7758749.00,0.08,6962.33,0.02,0,0
144,多頭出場,Trailing Stop,2023-04-27 01:30,29454.25,780.15247,44117.62,0.19,7752249.11,0.57,44585.71,0.19,0,0
144,多頭進場,Long,2023-04-27 01:30,29397.70,780.15247,44117.62,0.19,7752249.11,0.57,44585.71,0.19,0,0
143,空頭出場,Trailing Stop,2023-04-26 22:15,28089.51,723.73386,95981.58,0.47,7708131.49,1.24,96437.54,0.47,54005.02,0.26
143,空頭進場,Short,2023-04-26 22:15,28222.13,723.73386,95981.58,0.47,7708131.49,1.24,96437.54,0.47,54005.02,0.26
142,空頭出場,Trailing Stop,2023-04-26 20:45,27694.47,1028.95971,594646.11,2.04,7612149.90,8.35,595067.98,2.05,33173.66,0.11
142,空頭進場,Short,2023-04-26 20:45,28272.38,1028.95971,594646.11,2.04,7612149.90,8.35,595067.98,2.05,33173.66,0.11
141,多頭出場,Trailing Stop,2023-04-25 21:15,27979.78,1804.06578,213781.79,0.43,7017503.79,3.1,214178.69,0.43,47410.85,0.09
141,多頭進場,Long,2023-04-25 21:15,27861.28,1804.06578,213781.79,0.43,7017503.79,3.1,214178.69,0.43,47410.85,0.09
140,空頭出場,Trailing Stop,2023-04-24 15:45,27291.64,1803.64518,69855.18,0.14,6803722.00,1.02,70251.98,0.14,0,0
140,空頭進場,Short,2023-04-24 15:45,27330.37,1803.64518,69855.18,0.14,6803722.00,1.02,70251.98,0.14,0,0
139,空頭出場,Trailing Stop,2023-04-24 08:00,27392.10,2500.84317,386605.35,0.56,6733866.82,6,386980.47,0.56,0,0
139,空頭進場,Short,2023-04-24 08:00,27546.69,2500.84317,386605.35,0.56,6733866.82,6,386980.47,0.56,0,0
138,多頭出場,Trailing Stop,2023-04-24 02:00,27957.82,1970.97348,296276.73,0.54,6347261.48,4.82,296631.51,0.54,295.65,0
138,多頭進場,Long,2023-04-24 02:00,27807.50,1970.97348,296276.73,0.54,6347261.48,4.82,296631.51,0.54,295.65,0
137,空頭出場,Trailing Stop,2023-04-23 01:45,27499.08,2193.36827,16406.39,0.03,6050984.74,0.27,16757.33,0.03,0,0
137,空頭進場,Short,2023-04-23 01:45,27506.56,2193.36827,16406.39,0.03,6050984.74,0.27,16757.33,0.03,0,0
136,空頭出場,Trailing Stop,2023-04-19 07:30,30080.14,2549.16369,76118.03,0.1,6034578.35,1.26,76474.91,0.1,65844.90,0.09
136,空頭進場,Short,2023-04-19 07:30,30110.00,2549.16369,76118.03,0.1,6034578.35,1.26,76474.91,0.1,65844.90,0.09
135,多頭出場,Trailing Stop,2023-04-18 12:45,30381.52,2103.71494,136888.73,0.21,5958460.32,2.31,137225.33,0.22,96392.22,0.15
135,多頭進場,Long,2023-04-18 12:45,30316.45,2103.71494,136888.73,0.21,5958460.32,2.31,137225.33,0.22,96392.22,0.15
134,空頭出場,Trailing Stop,2023-04-16 21:00,30192.12,2617.99755,306122.45,0.39,5821571.59,5.45,306436.61,0.39,72413.81,0.09
134,空頭進場,Short,2023-04-16 21:00,30309.05,2617.99755,306122.45,0.39,5821571.59,5.45,306436.61,0.39,72413.81,0.09
133,多頭出場,Trailing Stop,2023-04-16 20:00,30549.91,3752.55986,268232.98,0.23,5515449.14,5.02,268533.18,0.23,209768.10,0.18
133,多頭進場,Long,2023-04-16 20:00,30478.43,3752.55986,268232.98,0.23,5515449.14,5.02,268533.18,0.23,209768.10,0.18
132,空頭出場,Trailing Stop,2023-04-14 15:15,30543.90,1964.10712,144126.18,0.24,5247216.16,2.77,144420.80,0.24,137212.52,0.23
132,空頭進場,Short,2023-04-14 15:15,30617.28,1964.10712,144126.18,0.24,5247216.16,2.77,144420.80,0.24,137212.52,0.23
131,多頭出場,Trailing Stop,2023-04-14 01:45,30766.47,1802.58743,71598.77,0.13,5103089.98,1.4,71905.21,0.13,0,0
131,多頭進場,Long,2023-04-14 01:45,30726.75,1802.58743,71598.77,0.13,5103089.98,1.4,71905.21,0.13,0,0
130,多頭出場,Trailing Stop,2023-04-13 15:45,30529.85,1899.465,279373.31,0.48,5031491.20,5.76,279658.23,0.48,8623.57,0.01
130,多頭進場,Long,2023-04-13 15:45,30382.77,1899.465,279373.31,0.48,5031491.20,5.76,279658.23,0.48,8623.57,0.01
129,多頭出場,Trailing Stop,2023-04-11 20:30,30425.03,1584.10311,8538.32,0.02,4752117.89,0.18,8823.45,0.02,0,0
129,多頭進場,Long,2023-04-11 20:30,30419.64,1584.10311,8538.32,0.02,4752117.89,0.18,8823.45,0.02,0,0
128,多頭出場,Trailing Stop,2023-04-10 17:45,29149.85,1517.11616,896782.53,2.07,4743579.58,22.72,897010.10,2.07,0,0
128,多頭進場,Long,2023-04-10 17:45,28558.74,1517.11616,896782.53,2.07,4743579.58,22.72,897010.10,2.07,0,0
127,多頭出場,Trailing Stop,2023-04-10 16:45,28521.34,1775.7052,42226.27,0.08,3846797.04,1.08,42457.11,0.08,0,0
127,多頭進場,Long,2023-04-10 16:45,28497.56,1775.7052,42226.27,0.08,3846797.04,1.08,42457.11,0.08,0,0
126,多頭出場,Trailing Stop,2023-04-10 16:15,28499.90,2214.9224,120757.57,0.19,3804570.77,3.19,120979.06,0.19,0,0
126,多頭進場,Long,2023-04-10 16:15,28445.38,2214.9224,120757.57,0.19,3804570.77,3.19,120979.06,0.19,0,0
125,多頭出場,Trailing Stop,2023-04-10 01:15,28381.99,1485.54604,26026.77,0.06,3683813.20,0.69,26249.60,0.06,22045.50,0.05
125,多頭進場,Long,2023-04-10 01:15,28364.47,1485.54604,26026.77,0.06,3683813.20,0.69,26249.60,0.06,22045.50,0.05
124,多頭出場,Trailing Stop,2023-04-09 20:15,28249.92,2433.28035,401296.60,0.59,3657786.44,11.96,401491.26,0.59,24.33,0
124,多頭進場,Long,2023-04-09 20:15,28085.00,2433.28035,401296.60,0.59,3657786.44,11.96,401491.26,0.59,24.33,0
123,空頭出場,Trailing Stop,2023-04-09 07:15,27919.90,3214.973,107894.49,0.12,3256489.84,3.32,108087.39,0.12,1928.98,0
123,空頭進場,Short,2023-04-09 07:15,27953.46,3214.973,107894.49,0.12,3256489.84,3.32,108087.39,0.12,1928.98,0
122,多頭出場,Trailing Stop,2023-04-08 07:00,28152.49,2377.1365,27527.24,0.04,3148595.35,0.85,27717.41,0.04,0,0
122,多頭進場,Long,2023-04-08 07:00,28140.91,2377.1365,27527.24,0.04,3148595.35,0.85,27717.41,0.04,0,0
121,空頭出場,Trailing Stop,2023-04-05 14:45,28314.59,960.37506,67437.54,0.25,3121068.11,2.14,67620.01,0.25,22962.57,0.08
121,空頭進場,Short,2023-04-05 14:45,28384.81,960.37506,67437.54,0.25,3121068.11,2.14,67620.01,0.25,22962.57,0.08
120,多頭出場,Trailing Stop,2023-04-05 01:45,28732.83,999.5474,306091.40,1.08,3053630.57,10.75,306261.32,1.08,8206.28,0.03
120,多頭進場,Long,2023-04-05 01:45,28426.60,999.5474,306091.40,1.08,3053630.57,10.75,306261.32,1.08,8206.28,0.03
