time,value
2012-01-26,12035.923372917756
2012-01-27,11921.241674976667
2012-01-30,11884.89432530515
2012-01-31,11916.79092169313
2012-02-01,12009.502465064812
2012-02-02,12012.134025282709
2012-02-03,12056.119849333707
2012-02-06,12038.853502875501
2012-02-07,12108.168249988857
2012-02-08,12087.142351257899
2012-02-09,11825.237296085348
2012-02-10,11782.01233746217
2012-02-13,11773.1263452311
2012-02-14,11761.834127359298
2012-02-15,11679.949569050734
2012-02-16,11637.116464635124
2012-02-17,11628.584552686325
2012-02-21,11709.503948703199
2012-02-22,11711.679305648122
2012-02-23,11716.44003510298
2012-02-24,11745.706888461158
2012-02-27,11745.22322717383
2012-02-28,11745.844064343733
2012-02-29,11787.405680263708
2012-03-01,11713.659864639973
2012-03-02,11708.06280866936
2012-03-05,11757.682120473291
2012-03-06,11663.328719300074
2012-03-07,11721.38732207882
2012-03-08,11785.864901749292
2012-03-09,11821.889829107902
2012-03-12,11966.984746703109
2012-03-13,12045.217023716077
2012-03-14,11994.544115879966
2012-03-15,12013.699706235057
2012-03-16,12070.465768000186
2012-03-19,12116.617601758835
2012-03-20,12216.282662928998
2012-03-21,12239.410912859867
2012-03-22,12245.834070348414
2012-03-23,12228.95714563001
2012-03-26,12317.005871114317
2012-03-27,12362.727670332759
2012-03-28,12347.659603043943
2012-03-29,12343.85723457765
2012-03-30,12409.869724266919
2012-04-02,12494.930157328348
2012-04-03,12467.548873284684
2012-04-04,12427.607124965176
2012-04-05,12388.698480935902
2012-04-09,12233.884801325072
2012-04-10,12145.162604897941
2012-04-11,12200.538708482864
2012-04-12,12244.104978233905
2012-04-13,12184.162420521116
2012-04-16,12356.03059541306
2012-04-17,12446.474120728151
2012-04-18,12407.85243980883
2012-04-19,12400.266300252804
2012-04-20,12491.376665064265
2012-04-23,12406.521549504809
2012-04-24,12466.95865898004
2012-04-25,12499.036244394454
2012-04-26,12438.039452740903
2012-04-27,12361.548318875602
2012-04-30,12348.62006706614
2012-05-01,12440.870522853455
2012-05-02,12507.53205943183
2012-05-03,12520.532313497244
2012-05-04,12318.48064425644
2012-05-07,12465.221269060181
2012-05-08,12446.534512712267
2012-05-09,12333.801810441717
2012-05-10,12499.52840136716
2012-05-11,12499.258894883773
2012-05-14,12567.430878931902
2012-05-15,12684.473105636007
2012-05-16,12816.048790529108
2012-05-17,12758.721518238099
2012-05-18,12614.290019987313
2012-05-21,12630.802245042172
2012-05-22,12623.357251891599
2012-05-23,12639.378571116002
2012-05-24,12797.438348140779
2012-05-25,12755.518176256941
2012-05-29,12846.90317740121
2012-05-30,12759.809098049316
2012-05-31,12695.84335359042
2012-06-01,12537.47445649538
2012-06-04,12583.976504621329
2012-06-05,12505.946889071534
2012-06-06,12666.45038546742
2012-06-07,12662.281310043762
2012-06-08,12801.2021693646
2012-06-11,12727.253526734963
2012-06-12,12805.516736774405
2012-06-13,12820.755410753245
2012-06-14,12979.392375815318
2012-06-15,13027.806540574818
2012-06-18,13031.035550077591
2012-06-19,12983.747315600203
2012-06-20,12932.242205778037
2012-06-21,12817.37607776987
2012-06-22,12859.426089551935
2012-06-25,12835.783610410464
2012-06-26,12892.273542063907
2012-06-27,13080.07580845153
2012-06-28,13086.834296994235
2012-06-29,13322.67820470891
2012-07-02,13393.043047708668
2012-07-03,13410.766108988633
2012-07-05,13294.591511123333
2012-07-06,13279.249451307263
2012-07-09,13241.602409077623
2012-07-10,13229.64549320405
2012-07-11,13216.016147766666
2012-07-12,13119.445596411642
2012-07-13,13226.01620410983
2012-07-16,13148.50597179635
2012-07-17,13268.368318224882
2012-07-18,13251.258261879044
2012-07-19,13265.98321852947
2012-07-20,13176.376890567843
2012-07-23,13107.668190257906
2012-07-24,13037.090216109907
2012-07-25,13219.534096297935
2012-07-26,13470.548921216941
2012-07-27,13668.339930245984
2012-07-30,13814.032673518208
2012-07-31,13784.310916776902
2012-08-01,13773.043203590209
2012-08-02,13608.942499538578
2012-08-03,13804.248336911985
2012-08-06,13750.68840604324
2012-08-07,13657.599677320783
2012-08-08,13661.685370058727
2012-08-09,13594.610001002584
2012-08-10,13551.756095393714
2012-08-13,13522.512485594616
2012-08-14,13556.82691282467
2012-08-15,13581.299070455865
2012-08-16,13694.551296338917
2012-08-17,13675.656584272356
2012-08-20,13658.605841323802
2012-08-21,13590.167366479433
2012-08-22,13474.618218531112
2012-08-23,13307.452777262046
2012-08-24,13418.119525129483
2012-08-27,13350.059190639726
2012-08-28,13301.693052920424
2012-08-29,13145.512443046746
2012-08-30,13035.847443456136
2012-08-31,13114.553651370745
2012-09-04,13085.381517059199
2012-09-05,13129.158814945107
2012-09-06,13321.40435037086
2012-09-07,13261.678756416666
2012-09-10,13188.842414273124
2012-09-11,13201.221879779096
2012-09-12,13119.510151138973
2012-09-13,13346.23673269157
2012-09-14,13268.476350611933
2012-09-17,13304.731970452682
2012-09-18,13386.759084177495
2012-09-19,13378.864872616352
2012-09-20,13434.994100142658
2012-09-21,13261.020202909274
2012-09-24,13291.415173997922
2012-09-25,13174.849867819936
2012-09-26,13198.584310653905
2012-09-27,13326.499236021642
2012-09-28,13265.810422894814
2012-10-01,13347.718410272304
2012-10-02,13339.701916684357
2012-10-03,13328.080428514266
2012-10-04,13358.491742793158
2012-10-05,13426.179300092359
2012-10-08,13434.93572403487
2012-10-09,13424.73273800119
2012-10-10,13264.655466240343
2012-10-11,13226.020782034726
2012-10-12,13268.313735313852
2012-10-15,13280.77952676986
2012-10-16,13232.776173602484
2012-10-17,13184.344421810294
2012-10-18,13259.105972669284
2012-10-19,13100.133489655134
2012-10-22,13044.464028670605
2012-10-23,12833.473516926444
2012-10-24,12877.806607708035
2012-10-25,12959.183381769053
2012-10-26,12957.99772718426
2012-10-31,13005.441639919509
2012-11-01,13051.060541406065
2012-11-02,12969.76334468908
2012-11-05,12904.150974045855
2012-11-06,13066.318832307606
2012-11-07,12903.430732775803
2012-11-08,12814.111111566672
2012-11-09,12802.096950355946
2012-11-12,12739.30010517058
2012-11-13,12753.927100673918
2012-11-14,12693.281848676068
2012-11-15,12783.661342905976
2012-11-16,12819.486539060006
2012-11-19,12992.363558375615
2012-11-20,13006.775811218684
2012-11-21,13067.170371935435
2012-11-23,13246.486011581761
2012-11-26,13120.829081101276
2012-11-27,13141.912837440377
2012-11-28,13242.934559800053
2012-11-29,13321.752504622174
2012-11-30,13304.555415866102
2012-12-03,13176.02426186134
2012-12-04,13128.986167605412
2012-12-05,13192.72082378782
2012-12-06,13232.383699666065
2012-12-07,13322.77527927066
2012-12-10,13303.160035626506
2012-12-11,13365.55588425139
2012-12-12,13305.888587015299
2012-12-13,13294.51352388228
2012-12-14,13303.449954174033
2012-12-17,13286.330943268133
2012-12-18,13250.87232161341
2012-12-19,13092.191836973
2012-12-20,13172.619954771402
2012-12-21,13104.32422754976
2012-12-24,13054.232959873369
2012-12-26,12943.582206957622
2012-12-27,12931.751067188823
2012-12-28,12785.687354964115
2012-12-31,12876.892707315592
2013-01-02,13240.183710940455
2013-01-03,13242.817734693184
2013-01-04,13262.721037696505
2013-01-07,13197.027943916062
2013-01-08,13161.914297545061
2013-01-09,13183.454646286282
2013-01-10,13223.22289891622
2013-01-11,13211.968830973672
2013-01-14,13255.844520054967
2013-01-15,13357.092595425242
2013-01-16,13350.57319130273
2013-01-17,13450.065377199397
2013-01-18,13504.159452413347
2013-01-22,13339.593050807436
2013-01-23,13324.562568334748
2013-01-24,13339.244844904715
2013-01-25,13331.904989902549
2013-01-28,13322.44864313778
2013-01-29,13456.767648370385
2013-01-30,13487.245290819776
2013-01-31,13402.055484999017
2013-02-01,13482.835202235905
2013-02-04,13420.618198946871
2013-02-05,13669.540278217768
2013-02-06,13692.801630256012
2013-02-07,13829.16018456023
2013-02-08,13786.275721807404
2013-02-11,13733.957831695794
2013-02-12,13508.997602721653
2013-02-13,13386.4182613333
2013-02-14,13329.122327401146
2013-02-15,13548.836346892585
2013-02-19,13677.177400919456
2013-02-20,13696.205932527346
2013-02-21,13690.4655430408
2013-02-22,13961.131038150172
2013-02-25,13716.83308135113
2013-02-26,13853.952888754282
2013-02-27,13969.340398848271
2013-02-28,14057.854815302942
2013-03-01,14059.805440336453
2013-03-04,14118.780020221026
2013-03-05,14089.249770444498
2013-03-06,14192.548209337521
2013-03-07,14235.473779089754
2013-03-08,14267.482252057795
2013-03-11,14275.896079599654
2013-03-12,14187.618029350479
2013-03-13,14165.05400799511
2013-03-14,14297.14985635524
2013-03-15,14239.274101801066
2013-03-18,14202.389759879088
2013-03-19,14351.729345474085
2013-03-20,14444.845269028569
2013-03-21,14456.986011359246
2013-03-22,14742.480494948073
2013-03-25,14695.694518538063
2013-03-26,14902.726347026663
2013-03-27,14761.706231333568
2013-03-28,14878.401525603658
2013-04-01,14878.401525603658
2013-04-02,14989.355418627452
2013-04-03,14815.465674672836
2013-04-04,14939.8601761694
2013-04-05,14766.117140432214
2013-04-08,14999.77086171263
2013-04-09,14942.490940257936
2013-04-10,15091.105399700595
2013-04-11,15098.608889814754
2013-04-12,15086.84273798408
2013-04-15,14816.641473845502
2013-04-16,15373.726337104034
2013-04-17,15207.66554555444
2013-04-18,15606.90617838568
2013-04-19,15869.988423898909
2013-04-22,15953.460089087646
2013-04-23,16034.679040542884
2013-04-24,15754.998915558579
2013-04-25,15840.328093625802
2013-04-26,15766.568549377724
2013-04-29,15803.680867190116
2013-04-30,15798.702107509433
2013-05-01,15752.109864750315
2013-05-02,15750.63772014679
2013-05-03,15827.951163015809
2013-05-06,15766.712036516368
2013-05-07,15962.223321475954
2013-05-08,15911.564840814744
2013-05-09,15812.52626292124
2013-05-10,15832.923202112946
2013-05-13,15843.860264249173
2013-05-14,15951.33157433915
2013-05-15,16096.743277938049
2013-05-16,16074.74115346562
2013-05-17,16060.698970844354
2013-05-20,15835.601309497495
2013-05-21,15832.406120695705
2013-05-22,15851.239004613613
2013-05-23,15710.046350924926
2013-05-24,15810.837132987797
2013-05-28,15855.300775456266
2013-05-29,15524.777563765036
2013-05-30,15407.826016773046
2013-05-31,15196.078732409042
2013-06-03,15446.563764104418
2013-06-04,15604.697451969543
2013-06-05,15459.63521814968
2013-06-06,15526.71637795997
2013-06-07,15734.0689403579
2013-06-10,15708.925652493042
2013-06-11,15590.040065103383
2013-06-12,15531.324513965585
2013-06-13,15530.205274991535
2013-06-14,15521.670705720608
2013-06-17,15634.114164597446
2013-06-18,15700.257957479154
2013-06-19,15455.002217566516
2013-06-20,15007.473129046884
2013-06-21,15247.96143845062
2013-06-24,15190.253553170138
2013-06-25,15234.14222112262
2013-06-26,15469.045544441347
2013-06-27,15482.62205290107
2013-06-28,15449.885663338373
2013-07-01,15555.604359968795
2013-07-02,15509.235298919159
2013-07-03,15471.409817145677
2013-07-05,15483.503182556911
2013-07-08,15569.53499290328
2013-07-09,15710.381255128576
2013-07-10,15688.976937422472
2013-07-11,15883.753465747615
2013-07-12,15869.632163821094
2013-07-15,15888.078964859385
2013-07-16,15641.634324593104
2013-07-17,15879.808832778983
2013-07-18,15953.320795118429
2013-07-19,16024.67096491027
2013-07-22,15955.198606731563
2013-07-23,15979.385885285801
2013-07-24,15921.422202971497
2013-07-25,15912.771610807762
2013-07-26,15844.357933013569
2013-07-29,15741.610088249494
2013-07-30,15747.667064946887
2013-07-31,15599.172952776427
2013-08-01,15769.849236238562
2013-08-02,15686.262892772289
2013-08-05,15716.977449467695
2013-08-06,15768.151994972595
2013-08-07,15692.821452425833
2013-08-08,15700.730700811415
2013-08-09,15674.553382804108
2013-08-12,15553.951550407744
2013-08-13,15479.860981093632
2013-08-14,15413.483462453625
2013-08-15,15192.553217732018
2013-08-16,15137.183792064641
2013-08-19,15113.212969563347
2013-08-20,15045.484583695283
2013-08-21,14879.43645655548
2013-08-22,14896.823313251263
2013-08-23,14985.971461208956
2013-08-26,14870.793686701973
2013-08-27,14848.552905363553
2013-08-28,14917.382469756229
2013-08-29,14848.147660138857
2013-08-30,14893.639344927
2013-09-03,14834.591784973565
2013-09-04,15030.332826964355
2013-09-05,14921.31750988817
2013-09-06,14959.343172494371
2013-09-09,15014.349627938544
2013-09-10,15048.0905486238
2013-09-11,15112.630684121734
2013-09-12,15098.12813108073
2013-09-13,15190.469795853063
2013-09-16,15279.095068636985
2013-09-17,15298.586907275101
2013-09-18,15590.276827684449
2013-09-19,15451.554741966362
2013-09-20,15469.043359938609
2013-09-23,15225.10036332955
2013-09-24,15170.850744087438
2013-09-25,15096.514097544476
2013-09-26,15231.18369066761
2013-09-27,15119.57591519332
2013-09-30,14936.936746763771
2013-10-01,14973.805591555532
2013-10-02,14811.184664943881
2013-10-03,14720.928196486797
2013-10-04,14740.99195147516
2013-10-07,14671.053360244028
2013-10-08,14740.990679891205
2013-10-09,14701.889722197266
2013-10-10,14971.109523482428
2013-10-11,14972.186791387692
2013-10-14,15026.968871162508
2013-10-15,14931.5309573164
2013-10-16,15099.757259584949
2013-10-17,15292.137913678489
2013-10-18,15380.625879657142
2013-10-21,15358.778195240708
2013-10-22,15492.520731246545
2013-10-23,15487.468744301888
2013-10-24,15363.967491075327
2013-10-25,15471.766520812991
2013-10-28,15701.06430511953
2013-10-29,15805.870199516687
2013-10-30,15712.00300571954
2013-10-31,15665.101614423025
2013-11-01,15701.225637377443
2013-11-04,15662.450092936822
2013-11-05,15676.505549659714
2013-11-06,15940.78666141127
2013-11-07,15808.325415375746
2013-11-08,15899.396255743493
2013-11-11,15828.89997823962
2013-11-12,15840.104092887348
2013-11-13,15924.97576967392
2013-11-14,15974.004345362458
2013-11-15,15957.506574480707
2013-11-18,15931.943919141875
2013-11-19,15888.878784630979
2013-11-20,15859.454775565493
2013-11-21,15987.26527325752
2013-11-22,15996.267220708127
2013-11-25,15951.990840114579
2013-11-26,15853.730487270917
2013-11-27,15906.871985403686
2013-11-29,15909.190548754039
2013-12-02,15824.608353478628
2013-12-03,15890.99206047095
2013-12-04,15838.98706494639
2013-12-05,15662.319938278952
2013-12-06,15905.320470429893
2013-12-09,15849.64844626893
2013-12-10,15718.961809263312
2013-12-11,15801.12822374008
2013-12-12,15487.292338122883
2013-12-13,15461.861791084155
2013-12-16,15477.149291691583
2013-12-17,15393.860021871056
2013-12-18,15679.711571156105
2013-12-19,15672.34753170555
2013-12-20,15723.721833676425
2013-12-23,15749.62769033013
2013-12-24,15773.24230924812
2013-12-26,15871.180335692756
2013-12-27,15929.346391568619
2013-12-30,16026.73789462063
2013-12-31,16062.218282511309
2014-01-02,15867.564705033481
2014-01-03,15851.260171320459
2014-01-06,15823.006035884751
2014-01-07,15963.759465303365
2014-01-08,15850.123577760314
2014-01-09,15769.747706012873
2014-01-10,15913.39889268773
2014-01-13,15685.819370069408
2014-01-14,15723.407085280605
2014-01-15,15782.129902517829
2014-01-16,15768.772355594963
2014-01-17,15616.969276227663
2014-01-21,15825.578567218136
2014-01-22,15816.714780570202
2014-01-23,15632.147361646377
2014-01-24,15462.73586204102
2014-01-27,15473.14808500691
2014-01-28,15527.416638343433
2014-01-29,15137.820913435833
2014-01-30,15259.556224994498
2014-01-31,15118.638311324294
2014-02-03,14853.01389441463
2014-02-04,14946.76393116093
2014-02-05,15015.319909784164
2014-02-06,15141.551669593106
2014-02-07,15171.142589883817
2014-02-10,15376.850534240655
2014-02-11,15437.129444519673
2014-02-12,15416.191222373562
2014-02-13,15363.611032699853
2014-02-14,15296.094463360685
2014-02-18,15084.153079347043
2014-02-19,14914.754744497544
2014-02-20,15030.07174250033
2014-02-21,15008.513240551103
2014-02-24,15139.605089939889
2014-02-25,15236.306818075363
2014-02-26,15228.000181377178
2014-02-27,15308.409297878234
2014-02-28,15415.93003974004
2014-03-03,15358.41940666743
2014-03-04,15503.306627155831
2014-03-05,15556.147059516792
2014-03-06,15606.208843442424
2014-03-07,15637.938195127292
2014-03-10,15677.1937126222
2014-03-11,15770.017948219567
2014-03-12,15743.82348066647
2014-03-13,15567.050214481502
2014-03-14,15619.153300383452
2014-03-17,15699.945898830827
2014-03-18,15740.806239753798
2014-03-19,15634.545280402519
2014-03-20,15755.38448224939
2014-03-21,15762.560548489993
2014-03-24,15739.484558174656
2014-03-25,15833.356073886227
2014-03-26,15846.426147026243
2014-03-27,15912.312260377032
2014-03-28,15970.650531459134
2014-03-31,15899.697425311879
2014-04-01,15793.896743713938
2014-04-02,15759.61860407815
2014-04-03,15669.690084685446
2014-04-04,15729.377864041393
2014-04-07,15901.995105239776
2014-04-08,16011.855530816527
2014-04-09,16054.085243300506
2014-04-10,16011.650701876295
2014-04-11,15903.704667675347
2014-04-14,15954.322568669737
2014-04-15,16491.106948097276
2014-04-16,16656.367739930956
2014-04-17,16744.300023621472
2014-04-21,16772.520126884396
2014-04-22,16726.341180102416
2014-04-23,16748.73521936948
2014-04-24,16747.662171607117
2014-04-25,16820.123883172655
2014-04-28,16950.731043321626
2014-04-29,16758.900874568502
2014-04-30,16828.876863735164
2014-05-01,16805.249168177703
2014-05-02,16847.32065478591
2014-05-05,16832.81302254508
2014-05-06,16723.667912320176
2014-05-07,16933.903905506613
2014-05-08,16871.456871670714
2014-05-09,16940.788669546273
2014-05-12,16911.857517501892
2014-05-13,17017.568898578607
2014-05-14,16928.78002238162
2014-05-15,16757.482338842594
2014-05-16,16911.090616432582
2014-05-19,16835.109642644562
2014-05-20,16765.12963515539
2014-05-21,16874.3743498461
2014-05-22,16760.207079254447
2014-05-23,16780.717432559035
2014-05-27,16885.083455191758
2014-05-28,16874.681574770006
2014-05-29,16937.38526700701
2014-05-30,17045.615602858787
2014-06-02,17004.999317285656
2014-06-03,17033.636156773733
2014-06-04,16997.422116756676
2014-06-05,17045.209383665035
2014-06-06,17083.049453808464
2014-06-09,17067.121674874234
2014-06-10,17136.932449198637
2014-06-11,17038.10034001179
2014-06-12,16968.041790195948
2014-06-13,16950.53292452243
2014-06-16,17056.39810741707
2014-06-17,17105.301731964715
2014-06-18,17395.88910556495
2014-06-19,17552.444140451327
2014-06-20,17451.35291524003
2014-06-23,17397.201297529737
2014-06-24,17383.97821409509
2014-06-25,17464.463732661385
2014-06-26,17480.510766022086
2014-06-27,17527.940835945174
2014-06-30,17623.050359365276
2014-07-01,17587.528172617454
2014-07-02,17646.488326493985
2014-07-03,17668.50713359298
2014-07-07,17634.697785673536
2014-07-08,17580.028139623228
2014-07-09,17583.65368054944
2014-07-10,17687.08329004669
2014-07-11,17598.640985062797
2014-07-14,17801.231718135525
2014-07-15,17671.78021845042
2014-07-16,17692.575809087026
2014-07-17,17622.68041559067
2014-07-18,17726.996394835147
2014-07-21,17703.100915863124
2014-07-22,17386.514839893593
2014-07-23,17410.046866370893
2014-07-24,17511.192430907406
2014-07-25,17509.416609516622
2014-07-28,17376.811636571103
2014-07-29,17235.04751150553
2014-07-30,16939.164907757047
2014-07-31,16793.40644700148
2014-08-01,16793.40644700148
2014-08-04,16886.864644698566
2014-08-05,16790.923129162915
2014-08-06,17102.92875868356
2014-08-07,16874.449391857477
2014-08-08,16919.50501847293
2014-08-11,16993.019321289496
2014-08-12,17038.195842950907
2014-08-13,17146.00842135046
2014-08-14,17239.475393629844
2014-08-15,17500.972084190922
2014-08-18,17668.099301965376
2014-08-19,17621.11767041576
2014-08-20,17644.03131449619
2014-08-21,17679.488778506133
2014-08-22,17567.078115620265
2014-08-25,17752.08559526915
2014-08-26,17779.658160787494
2014-08-27,17754.53697769055
2014-08-28,17787.842609868312
2014-08-29,17804.037798632828
2014-09-02,17781.924695088863
2014-09-03,17886.372359966754
2014-09-04,17853.872303325108
2014-09-05,17838.105095550178
2014-09-08,17829.50580629936
2014-09-09,17838.532351011647
2014-09-10,17923.182365125092
2014-09-11,17929.694610331095
2014-09-12,17747.858620648218
2014-09-15,17787.944670517223
2014-09-16,17940.508485543996
2014-09-17,17954.013480843998
2014-09-18,18040.36984801914
2014-09-19,18138.439634723465
2014-09-22,18169.71889284567
2014-09-23,18033.38622058088
2014-09-24,18173.64325527076
2014-09-25,17985.938409904913
2014-09-26,18127.684707832184
2014-09-29,18141.752570199078
2014-09-30,18228.348824988203
2014-10-01,18197.940757521614
2014-10-02,18175.020769570103
2014-10-03,18341.891698650037
2014-10-06,18438.897858335706
2014-10-07,18452.497029842867
2014-10-08,18645.66821097512
2014-10-09,18519.574273165592
2014-10-10,18747.31137676432
2014-10-13,18596.159259791893
2014-10-14,18413.45479176055
2014-10-15,18194.56874847217
2014-10-16,17970.445356727323
2014-10-17,18110.16310067606
2014-10-20,18424.421460904716
2014-10-21,17967.55152107236
2014-10-22,17975.453177260988
2014-10-23,18043.055978787495
2014-10-24,18137.019261457946
2014-10-27,18045.45669804796
2014-10-28,17996.651773162033
2014-10-29,18135.32707330242
2014-10-30,18329.609605546524
2014-10-31,18514.30870358572
2014-11-03,18473.8601545829
2014-11-04,18528.161642979525
2014-11-05,18697.57810194245
2014-11-06,18688.365570358506
2014-11-07,18695.835465955413
2014-11-10,18726.856291199612
2014-11-11,18742.57012321154
2014-11-12,18832.811495647293
2014-11-13,18954.13152153721
2014-11-14,18885.5561115199
2014-11-17,18989.15999870983
2014-11-18,19128.341177752533
2014-11-19,19329.52351180429
2014-11-20,19298.776276363584
2014-11-21,19438.298026526423
2014-11-24,19371.35001622562
2014-11-25,19429.64820252518
2014-11-26,19507.99365050873
2014-11-28,19696.03595060848
2014-12-01,19595.436723969393
2014-12-02,19672.429083796553
2014-12-03,19371.975733783667
2014-12-04,19248.67319660669
2014-12-05,19256.318469651425
2014-12-08,19169.01642440238
2014-12-09,18839.470367549988
2014-12-10,18645.978349571957
2014-12-11,18631.22828742103
2014-12-12,18345.461588041497
2014-12-15,18201.86178661822
2014-12-16,18061.689160639005
2014-12-17,18488.84470464886
2014-12-18,18842.58951193361
2014-12-19,18741.8271359414
2014-12-22,18941.39511160859
2014-12-23,19166.935542117924
2014-12-24,19136.344500324645
2014-12-26,19136.077803316668
2014-12-29,19084.638390741708
2014-12-30,18990.39114753584
2014-12-31,18733.729964390135
2015-01-02,18702.848145444146
2015-01-05,18637.41816843054
2015-01-06,18640.807187248993
2015-01-07,19045.65859572402
2015-01-08,19336.948380940685
2015-01-09,19164.45715485556
2015-01-12,19037.186228237584
2015-01-13,19026.63136058765
2015-01-14,19038.249435965015
2015-01-15,18992.20046084208
2015-01-16,19082.336831805067
2015-01-20,19266.3756816985
2015-01-21,19305.6312972414
2015-01-22,19546.27310702146
2015-01-23,19403.629510344694
2015-01-26,19342.550637443193
2015-01-27,19022.932683717474
2015-01-28,18817.798460614118
2015-01-29,18890.779570412597
2015-01-30,18463.591160425098
2015-02-02,18695.454227837767
2015-02-03,18770.206228475137
2015-02-04,18813.783104083042
2015-02-05,18843.71469350971
2015-02-06,18752.349398493916
2015-02-09,18638.83324703902
2015-02-10,19128.32133388475
2015-02-11,19290.7397431467
2015-02-12,19220.248190219907
2015-02-13,19102.935408752626
2015-02-17,19002.48306403217
2015-02-18,19029.777949490013
2015-02-19,19135.93662998105
2015-02-20,19109.157979996053
2015-02-23,19094.375010535055
2015-02-24,19195.228562687407
2015-02-25,19163.70353703851
2015-02-26,19277.582776845393
2015-02-27,19520.749406820458
2015-03-02,19496.532673697508
2015-03-03,19380.851287491394
2015-03-04,19236.36106008649
2015-03-05,19199.401772736175
2015-03-06,18873.040523385484
2015-03-09,18825.85222059985
2015-03-10,18506.46855823572
2015-03-11,18266.023988781864
2015-03-12,18645.374413550147
2015-03-13,18350.728011505184
2015-03-16,18531.20011309642
2015-03-17,18557.381715726446
2015-03-18,18618.35575256993
2015-03-19,18399.467741627843
2015-03-20,18674.341167951658
2015-03-23,18691.441797857748
2015-03-24,18638.965272061574
2015-03-25,18609.215267263284
2015-03-26,18592.65277102954
2015-03-27,18503.686557298857
2015-03-30,18688.112181730092
2015-03-31,18672.021658513266
2015-04-01,18696.616887716216
2015-04-02,18729.502159343614
2015-04-06,18934.30656184258
2015-04-07,18869.713105900068
2015-04-08,18818.396004652237
2015-04-09,18890.86300212099
2015-04-10,18823.353848024188
2015-04-13,18728.956900364785
2015-04-14,18709.594799704468
2015-04-15,18671.418060417123
2015-04-16,18749.208847459067
2015-04-17,18612.319158816714
2015-04-20,18772.22470170796
2015-04-21,18828.859024263453
2015-04-22,19047.618773202095
2015-04-23,18840.70257760391
2015-04-24,18791.52479057486
2015-04-27,18733.46639917835
2015-04-28,18707.891602170203
2015-04-29,18619.135680425497
2015-04-30,18680.77507361542
2015-05-01,18821.947351101557
2015-05-04,18861.690465024265
2015-05-05,18764.68578727431
2015-05-06,18734.687784111764
2015-05-07,18734.102914745064
2015-05-08,18904.410098710698
2015-05-11,18880.438640373388
2015-05-12,18782.75592735563
2015-05-13,18927.68005259618
2015-05-14,19158.992930575027
2015-05-15,19180.07297089448
2015-05-18,19100.601687189373
2015-05-19,19096.489664404056
2015-05-20,19094.162779575723
2015-05-21,19032.393868278312
2015-05-22,18975.41608811066
2015-05-26,18876.120387199513
2015-05-27,18954.921372043234
2015-05-28,18997.864838520338
2015-05-29,18905.368697287377
2015-06-01,18878.493996499787
2015-06-02,18896.621214185765
2015-06-03,18857.06019062344
2015-06-04,18699.426000378204
2015-06-05,18474.66240312901
2015-06-08,18488.72891415685
2015-06-09,18515.391355719345
2015-06-10,18589.27854117307
2015-06-11,18646.986850637888
2015-06-12,18577.60047673847
2015-06-15,18395.300919452995
2015-06-16,18612.45363067107
2015-06-17,18703.61863243185
2015-06-18,18897.455579084686
2015-06-19,18794.939717690628
2015-06-22,18856.561562370538
2015-06-23,18821.88122734022
2015-06-24,18738.67871769251
2015-06-25,18659.712778245575
2015-06-26,18652.133987822483
2015-06-29,18379.309390239025
2015-06-30,18304.18504282892
2015-07-01,18439.187988991103
2015-07-02,18441.720094990622
2015-07-06,18408.33848212944
2015-07-07,18796.352677752282
2015-07-08,18615.88539940101
2015-07-09,18617.817438230286
2015-07-10,18833.32131500795
2015-07-13,19007.218048621377
2015-07-14,19203.54791687928
2015-07-15,19147.246740975577
2015-07-16,19294.31568485255
2015-07-17,19217.019796532502
2015-07-20,19293.243695531644
2015-07-21,19209.01851725689
2015-07-22,19125.722323859794
2015-07-23,19092.703092177555
2015-07-24,18914.405440007962
2015-07-27,18934.02838421607
2015-07-28,18963.323771872707
2015-07-29,18997.965386170043
2015-07-30,18986.74293448609
2015-07-31,19171.245467459037
2015-08-03,19388.588116992385
2015-08-04,19509.669100483865
2015-08-05,19692.166957631387
2015-08-06,19623.437883524675
2015-08-07,19568.912994370345
2015-08-10,19538.85312084567
2015-08-11,19443.93727619773
2015-08-12,19353.25059354962
2015-08-13,19304.984852723384
2015-08-14,19376.88134119314
2015-08-17,19428.736997583652
2015-08-18,19409.59816427698
2015-08-19,19165.55998306528
2015-08-20,19063.208806030503
2015-08-21,18589.350290050254
2015-08-24,18058.03470651043
2015-08-25,17848.244663439975
2015-08-26,18251.55847072148
2015-08-27,18502.37045705788
2015-08-28,18567.115569082092
2015-08-31,18489.668530323535
2015-09-01,18207.179454658057
2015-09-02,18319.438082359193
2015-09-03,18440.08761235058
2015-09-04,18154.365258127615
2015-09-08,18357.569140290354
2015-09-09,18070.039775623027
2015-09-10,18125.429980058296
2015-09-11,18167.023705216485
2015-09-14,18139.665611935416
2015-09-15,18327.547357550466
2015-09-16,18607.960518822085
2015-09-17,18702.693228494194
2015-09-18,18550.52726099704
2015-09-21,18661.16665121043
2015-09-22,18450.23968240266
2015-09-23,18443.182613828336
2015-09-24,18575.65989854571
2015-09-25,18785.984476905513
2015-09-28,18686.212132493245
2015-09-29,18771.405150882652
2015-09-30,19008.228529780925
2015-10-01,18880.036202933403
2015-10-02,19077.238830046153
2015-10-05,19385.715254718594
2015-10-06,19480.975020227917
2015-10-07,19751.387972448032
2015-10-08,19944.24291292719
2015-10-09,19983.72595714871
