time,test_value
2011-11-15,10005.570590335052
2011-11-16,10007.751916486854
2011-11-17,10007.40143736514
2011-11-18,10005.967347696396
2011-11-21,10007.565622858227
2011-11-22,10007.530670770399
2011-11-23,10008.536853185688
2011-11-25,10008.854185493086
2011-11-28,10008.672188570887
2011-11-29,10007.653434287342
2011-11-30,10006.304680003796
2011-12-01,10007.044200882083
2011-12-02,10007.981149892112
2011-12-05,10008.23105406777
2011-12-06,10007.864009233397
2011-12-07,10007.961629013826
2011-12-08,10007.446581101654
2011-12-09,10006.975063301166
2011-12-12,10007.549248794254
2011-12-13,10007.81876967254
2011-12-14,10007.876006155599
2011-12-15,10007.739248794254
2011-12-16,10006.689919564653
2011-12-19,10006.447347696396
2011-12-20,10005.951069456765
2011-12-21,10004.577458909735
2011-12-22,10005.162027700191
2011-12-23,10004.490414075362
2011-12-27,10004.397842207105
2011-12-28,10004.512410997562
2011-12-29,10004.103177592304
2011-12-30,10004.205461987533
2012-01-03,10003.995653636219
2012-01-04,10005.050126602333
2012-01-05,10005.049743304962
2012-01-06,10004.934216271078
2012-01-09,10005.274216271078
2012-01-10,10004.554695392791
2012-01-11,10005.983162203309
2012-01-12,10006.405063301167
2012-01-13,10007.126868574682
2012-01-17,10006.792299784225
2012-01-18,10006.602587257252
2012-01-30,10007.35744352074
2012-01-31,10007.520015388996
2012-02-01,10007.710398686366
2012-02-02,10007.730398686366
2012-02-03,10007.600686159394
2012-02-06,10007.558114291138
2012-02-07,10006.92126110545
2012-02-08,10007.258497588507
2012-02-09,10005.373066378967
2012-02-10,10005.118018466794
2012-02-13,10004.046117368936
2012-02-14,10003.129168358906
2012-02-15,10003.491069456764
2012-02-16,10002.404120446736
2012-02-17,10002.029360007593
2012-02-21,10002.879072534564
2012-02-22,10002.12459956845
2012-02-23,10002.284503744106
2012-02-24,10002.756788139335
2012-02-29,10000.990318251019
2012-03-01,10001.022506821906
2012-03-02,10001.674503744107
2012-03-05,10001.847075612362
2012-03-06,10002.116500666307
2012-03-07,10002.391548578478
2012-03-08,10001.97459956845
2012-03-09,10001.752410997562
2012-03-12,10001.503177592303
2012-03-13,10001.740797372733
2012-03-14,10001.525749460561
2012-03-15,10001.440893197076
2012-03-16,10002.033177592304
2012-03-19,10001.903465065332
2012-03-20,10002.161180670104
2012-03-21,10001.364327484416
2012-03-22,10000.907186825702
2012-03-23,10000.719758693958
2012-03-26,10000.517761771758
2012-03-27,10000.780237815672
2012-03-28,9999.433672103012
2012-03-29,9997.672537599896
2012-03-30,9997.645301116838
2012-04-02,9997.840444853353
2012-04-03,9998.277489687725
2012-04-05,9998.322154302525
2012-04-09,9998.496435619956
2012-04-10,9999.392905508272
2012-04-11,9999.5305252887
2012-04-12,9999.598145069129
2012-04-13,9999.732809683928
2012-04-16,9999.850908586071
2012-04-17,9997.825205292496
2012-04-18,9997.277968809438
2012-04-19,9997.770061555982
2012-04-20,9997.762920897267
2012-04-23,9997.994917819467
2012-04-24,9997.642920897268
2012-04-25,9996.471403096779
2012-04-26,9994.937313428036
2012-04-27,9993.173415407975
2012-04-30,9993.56055606669
2012-05-02,9993.026562222289
2012-05-03,9992.651897607488
2012-05-04,9992.356370573603
2012-05-07,9992.621705958803
2012-05-08,9992.749038266204
2012-05-09,9992.753607056662
2012-05-10,9992.564373651403
2012-05-11,9992.47694551966
2012-05-14,9993.80122683709
2012-05-15,9995.020843539718
2012-05-16,9996.278080022776
2012-05-17,9998.27911870155
2012-05-18,9999.35034902901
2012-05-21,9998.46340001898
2012-05-22,9999.08301672161
2012-05-23,9998.418447931152
2012-05-24,9997.604645735435
2012-05-25,9997.954262438065
2012-05-29,9998.287025955007
2012-05-30,9997.826546833294
2012-05-31,9997.976163535923
2012-06-01,10000.331675180812
2012-06-04,9999.392345951212
2012-06-05,9999.561866829497
2012-06-06,9997.811019799408
2012-06-07,9998.553112545953
2012-06-08,9997.624262438065
2012-06-11,9998.30606771158
2012-06-12,9997.779214525894
2012-06-13,9998.741115623752
2012-06-14,9997.772361340207
2012-06-15,9997.430268593664
2012-06-18,9997.712648813234
2012-06-19,9997.812361340206
2012-06-20,9997.704645735435
2012-06-21,9998.75606771158
2012-06-22,9998.50140309678
2012-06-25,9998.703687492009
2012-06-26,9998.514070789379
2012-06-27,9997.278080022776
2012-06-28,9996.770843539718
2012-06-29,9995.167807938744
2012-07-02,9994.098670357827
2012-07-03,9993.708957830857
2012-07-05,9994.288095411772
2012-07-06,9994.792760026572
2012-07-09,9994.855044421802
2012-07-10,9994.735044421801
2012-07-11,9995.839421563574
2012-07-12,9996.89093936406
2012-07-13,9996.411705958802
2012-07-16,9997.650747715375
2012-07-17,9995.649709036603
2012-07-18,9996.121897607489
2012-07-19,9995.967041344002
2012-07-20,9996.383894529688
2012-07-23,9995.99122683709
2012-07-24,9995.798463320147
2012-07-25,9996.723894529689
2012-07-26,9994.688574533486
2012-07-27,9993.81248794254
2012-07-30,9992.516305527251
2012-07-31,9993.01592222988
2012-08-01,9992.328685746823
2012-08-02,9993.774676513427
2012-08-03,9993.090970142053
2012-08-06,9993.025730581196
2012-08-07,9994.264676513427
2012-08-08,9994.86943695257
2012-08-09,9994.959053655199
2012-08-10,9995.663526621314
2012-08-13,9995.848287060457
2012-08-14,9995.838478709142
2012-08-15,9996.315906840886
2012-08-16,9996.6263859626
2012-08-17,9996.501338050428
2012-08-20,9996.636194313915
2012-08-21,9996.998191236115
2012-08-22,9998.469517387917
2012-08-23,10000.382936286262
2012-08-24,9999.613798705346
2012-08-27,10000.698080022776
2012-08-28,10001.20017276932
2012-08-29,10002.613879140694
2012-08-30,10003.053112545953
2012-08-31,10002.45873540418
2012-09-04,10002.898447931151
2012-09-05,10001.211498921122
2012-09-06,9999.743032110606
2012-09-07,10000.504933208464
2012-09-10,10001.024358262408
2012-09-11,10000.40712177935
2012-09-12,9999.601594745465
2012-09-13,9997.823511232318
2012-09-14,9998.150460242348
2012-09-17,9997.333511232318
2012-09-18,9996.796658046631
2012-09-19,9997.241418485775
2012-09-20,9997.241705958802
2012-09-21,9998.532744637578
2012-09-24,9998.390460242348
2012-09-25,9999.469406174578
2012-09-26,9999.279597823264
2012-09-27,9997.713415407976
2012-09-28,9999.07750507672
2012-10-01,9997.496083100576
2012-10-02,9997.595987276232
2012-10-03,9998.000747715376
2012-10-04,9997.878463320147
2012-10-05,9997.29656222229
2012-10-08,9997.38656222229
2012-10-09,9997.371514310118
2012-10-11,9997.542936286263
2012-10-12,9997.38322375929
2012-10-15,9997.997984198433
2012-10-16,9998.704933208463
2012-10-17,9999.024549911093
2012-10-18,9999.35978947195
2012-10-19,9999.90873540418
2012-10-22,10000.180828150724
2012-10-23,10001.114342873412
2012-10-24,10000.117489687726
2012-10-25,9999.925492765524
2012-10-26,10000.177872985096
2012-10-31,9999.983208370295
2012-11-01,9999.69606771158
2012-11-02,10000.117968809438
2012-11-05,10001.074726170782
2012-11-06,9999.313783316351
2012-11-07,10001.227106390354
2012-11-08,10002.19624397127
2012-11-09,10002.48357627867
2012-11-12,10002.925573200871
2012-11-13,10002.635764849556
2012-11-14,10002.712905508271
2012-11-15,10001.368911663869
2012-11-16,10001.066723092983
2012-11-19,9999.32835210681
2012-11-20,9999.425876062895
2012-11-21,9999.371211448095
2012-11-23,9998.49750507672
2012-11-26,10000.158639579837
2012-11-27,10000.073783316351
2012-11-28,9999.85911870155
2012-11-29,9998.487600901062
2012-11-30,9998.549981120635
2012-12-03,9999.963687492009
2012-12-04,10000.700636502039
2012-12-05,10000.03101979941
2012-12-06,10000.113687492008
2012-12-07,9999.281978042836
2012-12-10,9999.459310350236
2012-12-11,9998.95483738412
2012-12-12,9999.489310350236
2012-12-13,9999.589214525893
2012-12-14,9999.344358262408
2012-12-17,10000.073974965037
2012-12-18,10000.948447931152
2012-12-19,10001.922250126869
2012-12-20,10001.27539694118
2012-12-21,10001.31501364381
2012-12-24,10001.63463034644
2012-12-26,10002.051387707785
2012-12-27,10001.881387707785
2012-12-28,10002.69280968393
2013-01-02,9998.709214525894
2013-01-03,9998.739214525893
2013-01-04,9998.644358262407
2013-01-07,9999.803495843324
2013-01-08,10000.857872985096
2013-01-09,10001.24034902901
2013-01-10,10002.26768133641
2013-01-11,10002.500061555982
2013-01-14,10002.650253204667
2013-01-15,10001.888543755495
2013-01-16,10001.768543755494
2013-01-17,10002.101498921122
2013-01-18,10001.53445408675
2013-01-22,10003.105588589866
2013-01-23,10002.715588589866
2013-01-24,10003.200540677695
2013-01-25,10003.655396941182
2013-01-28,10003.905301116838
2013-01-29,10002.903783316351
2013-01-30,10002.913974965037
2013-01-31,10003.39835210681
2013-02-01,10002.244070789378
2013-02-04,10002.641115623752
2013-02-05,10000.77550815452
2013-02-06,9999.843415407975
2013-02-19,10004.651882218493
2013-02-20,10004.377025955007
2013-02-21,10004.381978042835
2013-02-22,10001.961418485775
2013-02-25,10004.17950199892
2013-02-26,10003.342936286263
2013-02-27,10002.098750793175
2013-03-01,10001.736849695317
2013-03-04,10002.017137168345
2013-03-05,10002.771801783145
2013-03-06,10001.567616290058
2013-03-07,10001.582855850915
2013-03-08,10001.318095411772
2013-03-11,10000.675811016543
2013-03-12,10001.852472553544
2013-03-13,10003.114086178375
2013-03-14,10001.95761629006
2013-03-15,10002.42466112443
2013-03-18,10002.29199343183
2013-03-19,10000.430858928714
2013-03-20,9998.32715255734
2013-03-21,9997.507631679055
2013-03-22,10000.095059810797
2013-03-25,9999.025251459483
2013-03-26,9998.264116956365
2013-03-27,9999.160491020339
2013-03-28,9999.266018054224
2013-04-01,9999.22354201031
2013-04-02,9998.986688824623
2013-04-03,9999.99287123991
2013-04-08,9998.292024209823
2013-04-09,9998.489164868537
2013-04-10,9998.17002728762
2013-04-11,9997.712790804564
2013-04-12,9998.067551243706
2013-04-15,10000.212679591225
2013-04-16,9993.888141578758
2013-04-17,9992.1535727883
2013-04-18,9996.014994764446
2013-04-19,9995.716336305242
2013-04-22,9996.131480041757
2013-04-23,9996.916432129585
2013-04-24,9996.942614544874
2013-04-25,9996.773093666587
2013-04-26,9997.274994764444
2013-04-29,9996.960330149645
2013-04-30,9996.488045754415
2013-05-02,9997.779659379246
2013-05-03,9997.140330149645
2013-05-06,9997.329946852275
2013-05-07,9996.156432129585
2013-05-08,9996.845857183529
2013-05-09,9997.550042676616
2013-05-10,9997.602614544874
2013-05-13,9997.502710369215
2013-05-14,9996.901000920043
2013-05-15,9996.35195916347
2013-05-16,9995.289866416926
2013-05-17,9995.739578943898
2013-05-20,9996.445665534844
2013-05-21,9996.6155697105
2013-05-22,9997.24785410573
2013-05-23,9997.437087510989
2013-05-24,9996.890330149645
2013-05-28,9995.7335727883
2013-05-29,9998.158317838448
2013-05-30,10000.304308605051
2013-05-31,10002.387440030368
2013-06-03,10000.354404429394
2013-06-04,9998.60336575062
2013-06-05,10000.674021132023
2013-06-06,10000.679356517223
2013-06-07,9999.515841794533
2013-06-10,10000.602790804563
2013-06-11,10001.549356517222
2013-06-13,10002.233446185966
2013-06-14,10002.610778493367
2013-06-17,10001.92659300028
2013-06-18,10001.134691902422
2013-06-19,10001.143446185966
2013-06-20,10003.320379807
2013-06-21,10002.494389040397
2013-06-24,10003.241338050428
2013-06-25,10002.534293216055
2013-06-26,10001.813254537281
2013-06-27,10002.480586844682
2013-06-28,10003.017727503397
2013-07-01,10002.131065966396
2013-07-02,10002.063350361625
2013-07-03,10000.723637834652
2013-07-05,10000.69620970291
2013-07-08,10001.61125761508
2013-07-09,10001.659452341564
2013-07-10,10002.366593000279
2013-07-11,10002.789931463278
2013-07-12,10002.559931463278
2013-07-15,10003.024883551107
2013-07-16,10004.858014976424
2013-07-17,10004.096976297651
2013-07-18,10005.754404429394
2013-07-19,10004.455075199792
2013-07-22,10005.25697629765
2013-07-23,10004.667263770678
2013-07-24,10004.432024209822
2013-07-25,10004.40697629765
2013-07-26,10004.816497175938
2013-07-29,10005.925634756853
2013-07-30,10005.655730581195
2013-07-31,10004.86515563514
2013-08-01,10003.933829483338
2013-08-02,10005.160491020339
2013-08-05,10005.123158712939
2013-08-06,10005.433350361624
2013-08-07,10005.857823327739
2013-08-08,10005.615443108167
2013-08-09,10005.405347283826
2013-08-12,10005.947056732997
2013-08-13,10006.111625523456
2013-08-14,10005.861338050428
2013-08-15,10005.450283982658
2013-08-16,10004.850188158316
2013-08-19,10006.427041344003
2013-08-20,10006.25922991489
2013-08-22,10006.323415407976
2013-08-23,10006.241418485775
2013-08-26,10007.380460242348
2013-08-27,10006.653032110606
2013-08-28,10006.313511232318
2013-08-29,10007.085412330176
2013-08-30,10007.225603978863
2013-09-03,10008.604933208464
2013-09-04,10005.856466397947
2013-09-05,10006.370747715377
2013-09-06,10006.20351123232
2013-09-09,10005.771418485774
2013-09-10,10005.464182002717
2013-09-11,10005.397041344002
2013-09-12,10006.521226837089
2013-09-13,10006.15932573923
2013-09-16,10006.307232992687
2013-09-17,10007.174565300089
2013-09-18,10005.796481786942
2013-09-23,10007.054182002717
2013-09-24,10006.898942441861
2013-09-25,10007.218463320147
2013-09-26,10006.21694551966
2013-09-27,10006.981131012746
2013-09-30,10007.969885296292
2013-10-01,10008.062552988891
2013-10-02,10009.491307272438
2013-10-03,10010.248160458124
2013-10-04,10010.298256282465
2013-10-07,10010.225396941181
2013-10-08,10009.348447931152
2013-10-09,10010.567968809439
2013-10-11,10009.65712177935
2013-10-14,10009.462457164549
2013-10-15,10009.784358262406
2013-10-16,10010.35017276932
2013-10-17,10008.873990354032
2013-10-18,10008.557041344002
2013-10-21,10007.787137168345
2013-10-22,10007.980283982659
2013-10-23,10007.870283982658
2013-10-24,10008.022089256174
2013-10-25,10008.085140246145
2013-10-28,10007.461529699112
2013-10-29,10007.72448486474
2013-10-30,10007.539053655199
2013-10-31,10007.071433874771
2013-11-01,10007.411529699113
2013-11-04,10007.546290138256
2013-11-05,10007.82876618217
2013-11-06,10008.102583766882
2013-11-07,10007.437056732997
2013-11-08,10007.272583766882
2013-11-11,10007.457152557341
2013-11-12,10007.614676513425
2013-11-13,10007.145251459482
2013-11-14,10007.292967064253
2013-11-15,10006.900491020338
2013-11-18,10006.89287123991
2013-11-19,10006.420299371654
2013-11-20,10006.520107722969
2013-11-21,10005.808494098139
2013-11-22,10005.928494098138
2013-11-25,10005.753350361623
2013-11-26,10005.163062888596
2013-11-27,10005.387919152083
2013-11-29,10005.427919152082
2013-12-02,10005.02515563514
2013-12-03,10004.248302449452
2013-12-04,10003.033350361624
2013-12-05,10004.037056732997
2013-12-06,10003.241065966395
2013-12-09,10002.975922229882
2013-12-10,10004.472104645169
2013-12-11,10003.832775415567
2013-12-12,10005.430571455687
2013-12-13,10005.015619367858
2013-12-16,10004.9557151922
2013-12-17,10004.967807938743
2013-12-18,10002.940011898625
2013-12-19,10003.699628601255
2013-12-20,10003.265059810798
2013-12-23,10002.925347283825
2013-12-24,10003.007919152082
2013-12-26,10002.443637834653
2013-12-27,10002.151545088109
2013-12-30,10000.955075199792
2013-12-31,10000.270602233677
2014-01-02,10001.541545088108
2014-01-03,10002.331065966395
2014-01-06,10002.988110800767
2014-01-07,10003.798398273795
2014-01-08,10005.01982024994
2014-01-09,10005.311817172142
2014-01-10,10004.662775415569
2014-01-13,10005.481338050427
2014-01-14,10004.961721347798
2014-01-15,10005.254389040398
2014-01-16,10005.38676925997
2014-01-17,10006.123239148286
2014-01-21,10004.764772337769
2014-01-22,10004.759724425598
2014-01-23,10006.483143323943
2014-01-24,10006.782185080516
2014-01-27,10007.769421563575
2014-02-05,10008.76673848198
2014-02-06,10007.372744637578
2014-02-07,10008.46255298889
2014-02-10,10006.829038266203
2014-02-11,10007.251705958803
2014-02-12,10007.913894529689
2014-02-13,10005.659229914889
2014-02-14,10003.149900685288
2014-02-18,10007.98140309678
2014-02-19,10008.10301672161
2014-02-20,10008.363495843323
2014-02-21,10008.963208370295
2014-02-24,10008.583974965037
2014-02-25,10008.05712177935
2014-02-26,10007.152361340206
2014-02-27,10006.922840461919
2014-03-03,10007.210460242348
2014-03-04,10007.923415407975
2014-03-05,10008.053511232318
2014-03-06,10007.883798705347
2014-03-07,10007.853990354031
2014-03-10,10007.699229914888
2014-03-11,10008.292089256174
2014-03-12,10008.703798705346
2014-03-13,10009.977600901064
2014-03-14,10008.528080022776
2014-03-17,10009.253319583633
2014-03-18,10008.731131012746
2014-03-19,10008.99550815452
2014-03-20,10008.478750793176
2014-03-21,10008.79122683709
2014-03-24,10008.671131012747
2014-03-25,10008.466658046631
2014-03-26,10008.969134090547
2014-03-27,10007.957137168345
2014-03-28,10007.944948597458
2014-03-31,10009.436753870974
2014-04-01,10009.628654968832
2014-04-02,10009.738463320147
2014-04-03,10010.762840461919
2014-04-07,10009.976658046631
2014-04-08,10008.62732881703
2014-04-09,10008.775044421802
2014-04-10,10008.809804860944
2014-04-11,10009.184182002717
2014-04-14,10009.259421563575
2014-04-15,10004.960395195996
2014-04-16,10004.438877395509
2014-04-17,10004.796688824623
2014-04-21,10005.05926069288
2014-04-22,10004.419164868537
2014-04-23,10004.624212780709
2014-04-24,10004.83164091245
2014-04-25,10003.554883551107
2014-04-28,10005.059931463278
2014-04-29,10005.493829483337
2014-04-30,10004.909356517222
2014-05-02,10004.019739814594
2014-05-05,10005.026784648966
2014-05-06,10005.363637834653
2014-05-07,10005.42964399025
2014-05-08,10005.874212780709
2014-05-09,10005.929548165908
2014-05-12,10005.851928385478
2014-05-13,10005.210123111963
2014-05-14,10005.53459607808
2014-05-15,10005.636209702909
2014-05-16,10005.234596078079
2014-05-19,10005.379164868536
2014-05-20,10005.351353439422
2014-05-21,10004.859548165907
2014-05-22,10005.281353439423
2014-05-23,10005.531353439423
2014-05-27,10005.61430860505
2014-05-28,10006.771353439422
2014-05-29,10007.17154508811
2014-05-30,10006.95964399025
2014-06-03,10006.947072121993
2014-06-04,10006.449356517222
2014-06-05,10006.45459607808
2014-06-06,10006.279835638936
2014-06-09,10006.62964399025
2014-06-10,10006.530027287621
2014-06-11,10006.572024209821
2014-06-12,10007.440970142052
2014-06-13,10007.573350361625
2014-06-16,10006.991545088109
2014-06-17,10005.877167946335
2014-06-18,10005.418701135819
2014-06-19,10005.87175212579
2014-06-20,10005.196512564933
2014-06-23,10004.356608389275
2014-06-24,10003.626895862304
2014-06-25,10003.799659379245
2014-06-26,10003.602327071845
2014-06-27,10003.232710369217
2014-06-30,10003.260617622673
2014-07-01,10003.277949930072
2014-07-02,10003.817949930073
2014-07-03,10004.36280619356
2014-07-07,10004.495090588787
2014-07-08,10005.014611467075
2014-07-09,10005.02213542316
2014-07-10,10004.345378061817
2014-07-11,10005.037183335331
2014-07-14,10004.935665534844
2014-07-15,10005.104994764446
2014-07-16,10005.200042676617
2014-07-17,10005.01480311576
2014-07-18,10003.783285315272
2014-07-21,10003.700713447015
2014-07-22,10006.890314760649
2014-07-23,10009.774404429394
2014-07-24,10010.344787726764
2014-07-25,10009.88735959502
2014-07-28,10010.34659300028
2014-07-29,10010.588302449452
2014-07-30,10011.7290536552
2014-07-31,10011.990763104372
2014-08-01,10012.000763104372
2014-08-04,10013.223526621314
2014-08-05,10013.44799958743
2014-08-06,10012.354772337769
2014-08-07,10013.595906840887
2014-08-08,10013.661146401742
2014-08-11,10014.77143387477
2014-08-12,10013.834197391712
2014-08-13,10013.51982024994
2014-08-14,10012.790395195996
2014-08-15,10010.577072121992
2014-08-18,10009.35069805802
2014-08-19,10009.352982453249
2014-08-20,10009.755458497164
2014-08-21,10009.055841794534
2014-08-22,10009.54764706805
2014-08-25,10010.195841794533
2014-08-26,10008.988796960162
2014-08-27,10008.618796960161
2014-08-28,10008.871368828419
2014-08-29,10008.48908443319
2014-09-02,10008.738892784504
2014-09-03,10008.554228169703
2014-09-04,10007.361943774475
2014-09-05,10007.359371906217
2014-09-09,10006.704611467074
2014-09-10,10006.327662457044
2014-09-11,10006.90213542316
2014-09-12,10007.713461574962
2014-09-15,10007.913557399304
2014-09-16,10008.828892784504
2014-09-17,10009.206320916248
2014-09-18,10009.14175212579
2014-09-19,10008.717374984017
2014-09-22,10007.955282237474
2014-09-23,10008.376991686646
2014-09-24,10007.712902017902
2014-09-25,10008.474228169704
2014-09-26,10007.570234325301
2014-09-29,10007.42785410573
2014-09-30,10006.036336305242
2014-10-01,10005.336527953928
2014-10-02,10005.526336305244
2014-10-03,10005.342150812156
2014-10-06,10003.263588177297
2014-10-07,10001.954354772037
2014-10-08,10000.748364005434
2014-10-09,10002.58673499161
2014-10-13,10002.307214113322
2014-10-14,10002.773684001639
2014-10-15,10002.865201802126
2014-10-16,10004.061096744386
2014-10-17,10003.741863339128
2014-10-20,10004.45034553864
2014-10-21,10013.10659300028
2014-10-22,10014.031449263766
2014-10-23,10012.552024209823
2014-10-24,10012.839931463279
2014-10-27,10013.736784648965
2014-10-28,10015.026305527252
2014-10-29,10013.15726377068
2014-10-30,10012.688317838449
2014-10-31,10011.64946773056
2014-11-03,10011.53680003796
2014-11-04,10012.404323994046
2014-11-05,10010.972997842244
2014-11-06,10010.957949930073
2014-11-07,10010.85052179833
2014-11-10,10010.793189490929
2014-11-11,10010.133476963958
2014-11-12,10009.943956085672
2014-11-13,10011.064147734356
2014-11-14,10010.439003997843
2014-11-17,10010.52195916347
2014-11-18,10008.060920484697
2014-11-19,10006.290073454607
2014-11-20,10005.842645322864
2014-11-21,10005.860744225007
2014-11-24,10006.397693235036
2014-11-25,10006.128076532406
2014-11-26,10007.002741147207
2014-11-28,10005.999034775834
2014-12-01,10006.478364005434
2014-12-02,10007.23084004935
2014-12-03,10007.564067299008
2014-12-04,10007.96834861644
2014-12-05,10007.880920484697
2014-12-08,10009.167486197355
2014-12-09,10012.089851027931
2014-12-10,10012.568796960162
2014-12-11,10012.906129267561
2014-12-12,10013.36964399025
2014-12-15,10013.873829483338
2014-12-16,10012.908398273796
2014-12-17,10010.271177179733
2014-12-18,10009.18318949093
2014-12-19,10010.69213542316
2014-12-22,10010.573093666588
2014-12-23,10009.2995789439
2014-12-24,10009.127007075642
2014-12-26,10009.022054987812
2014-12-29,10009.026815426956
2014-12-30,10008.5815758661
2014-12-31,10008.935282237473
2015-01-05,10008.365090588788
2015-01-06,10006.61585718353
2015-01-07,10007.61462685607
2015-01-08,10007.665872572525
2015-01-09,10008.564722680412
2015-01-12,10009.43128839307
2015-01-13,10009.393764436985
2015-01-14,10009.941096744386
2015-01-15,10010.525665534844
2015-01-16,10010.65852487613
2015-01-20,10008.832534109526
2015-01-21,10008.07301323124
2015-01-22,10008.209019386837
2015-01-23,10009.365393450811
2015-01-26,10010.532150812156
2015-01-27,10010.543189490929
2015-01-28,10011.069563554904
2015-01-29,10010.794994764445
2015-01-30,10011.565266848478
2015-02-02,10011.751273004076
2015-02-03,10012.491368828418
2015-02-04,10012.728988608847
2015-02-05,10012.38175212579
2015-02-06,10013.585937618876
2015-02-09,10013.560410584992
2015-02-10,10011.780713447015
2015-02-11,10014.288141578758
2015-02-12,10014.807662457044
2015-02-13,10014.252231247503
2015-02-24,10014.247566632703
2015-02-25,10014.427374984018
2015-02-26,10012.665857183529
2015-03-02,10010.192629933868
2015-03-03,10010.404531031727
2015-03-04,10010.825953007872
2015-03-05,10011.020713447015
2015-03-06,10012.818605311477
2015-03-09,10013.110793882362
2015-03-10,10013.774116956365
2015-03-11,10014.890203547311
2015-03-12,10015.443829483338
2015-03-13,10016.197248381683
2015-03-16,10016.093158712938
2015-03-17,10014.058685746824
2015-03-18,10014.276401351595
2015-03-19,10015.620011898625
2015-03-20,10014.814021132022
2015-03-23,10015.421449263766
2015-03-24,10015.918589922481
2015-03-25,10015.38354201031
2015-03-26,10016.078302449452
2015-03-27,10016.078302449452
2015-03-30,10016.078302449452
2015-03-31,10016.078302449452
2015-04-01,10016.078302449452
2015-04-02,10016.078302449452
2015-04-07,10016.078302449452
2015-04-08,10016.078302449452
2015-04-09,10016.078302449452
2015-04-10,10016.078302449452
2015-04-13,10016.078302449452
2015-04-14,10016.078302449452
2015-04-15,10016.078302449452
2015-04-16,10016.078302449452
2015-04-17,10016.078302449452
2015-04-20,10016.078302449452
2015-04-21,10016.078302449452
2015-04-22,10016.078302449452
2015-04-23,10016.078302449452
2015-04-24,10016.078302449452
2015-04-27,10016.078302449452
2015-04-28,10016.078302449452
2015-04-29,10016.078302449452
2015-04-30,10016.078302449452
2015-05-04,10016.078302449452
2015-05-05,10016.078302449452
2015-05-06,10016.078302449452
2015-05-07,10016.078302449452
2015-05-08,10016.078302449452
2015-05-11,10016.078302449452
2015-05-12,10016.078302449452
2015-05-13,10016.078302449452
2015-05-14,10016.078302449452
2015-05-15,10016.078302449452
2015-05-18,10016.078302449452
2015-05-19,10016.078302449452
2015-05-20,10016.078302449452
2015-05-21,10016.078302449452
2015-05-22,10016.078302449452
2015-05-26,10016.078302449452
2015-05-27,10016.078302449452
2015-05-28,10016.078302449452
2015-05-29,10016.078302449452
2015-06-01,10016.078302449452
2015-06-02,10016.078302449452
2015-06-03,10016.078302449452
2015-06-04,10016.078302449452
2015-06-05,10016.078302449452
2015-06-08,10016.078302449452
2015-06-09,10016.078302449452
2015-06-10,10016.078302449452
2015-06-11,10016.078302449452
2015-06-12,10016.078302449452
2015-06-15,10016.078302449452
2015-06-16,10016.078302449452
2015-06-17,10016.078302449452
2015-06-18,10016.078302449452
2015-06-22,10016.078302449452
2015-06-23,10016.078302449452
2015-06-24,10016.078302449452
2015-06-25,10016.078302449452
2015-06-26,10016.078302449452
2015-06-29,10016.078302449452
2015-06-30,10016.078302449452
2015-07-01,10016.078302449452
2015-07-02,10016.078302449452
2015-07-06,10016.078302449452
2015-07-07,10016.078302449452
2015-07-08,10016.078302449452
2015-07-09,10016.078302449452
2015-07-10,10016.078302449452
2015-07-13,10016.078302449452
2015-07-14,10016.078302449452
2015-07-15,10016.078302449452
2015-07-16,10016.078302449452
2015-07-17,10016.078302449452
2015-07-20,10016.078302449452
2015-07-21,10016.078302449452
2015-07-22,10016.078302449452
2015-07-23,10016.078302449452
2015-07-24,10016.078302449452
2015-07-27,10016.078302449452
2015-07-28,10016.078302449452
2015-07-29,10016.078302449452
2015-07-30,10016.078302449452
2015-07-31,10016.078302449452
2015-08-03,10016.078302449452
2015-08-04,10016.078302449452
2015-08-05,10016.078302449452
2015-08-06,10016.078302449452
2015-08-07,10016.078302449452
2015-08-10,10016.078302449452
2015-08-11,10016.078302449452
2015-08-12,10016.078302449452
2015-08-13,10016.078302449452
2015-08-14,10016.078302449452
2015-08-17,10016.078302449452
2015-08-18,10016.078302449452
2015-08-19,10016.078302449452
2015-08-20,10016.078302449452
2015-08-21,10016.078302449452
2015-08-24,10016.078302449452
2015-08-25,10016.078302449452
2015-08-26,10016.078302449452
2015-08-27,10016.078302449452
2015-08-28,10016.078302449452
2015-08-31,10016.078302449452
2015-09-01,10016.078302449452
2015-09-02,10016.078302449452
2015-09-03,10016.078302449452
2015-09-04,10016.078302449452
2015-09-08,10016.078302449452
2015-09-09,10016.078302449452
2015-09-10,10016.078302449452
2015-09-11,10016.078302449452
2015-09-14,10016.078302449452
2015-09-15,10016.078302449452
2015-09-16,10016.078302449452
2015-09-17,10016.078302449452
2015-09-18,10016.078302449452
2015-09-21,10016.078302449452
2015-09-22,10016.078302449452
2015-09-23,10016.078302449452
2015-09-24,10016.078302449452
2015-09-25,10016.078302449452
2015-09-29,10016.078302449452
2015-09-30,10016.078302449452
2015-10-01,10016.078302449452
2015-10-02,10016.078302449452
2015-10-05,10016.078302449452
2015-10-06,10016.078302449452
2015-10-07,10016.078302449452
2015-10-08,10016.078302449452
2015-10-12,10016.078302449452
2015-10-13,10016.078302449452
2015-10-14,10016.078302449452
2015-10-15,10016.078302449452
2015-10-16,10016.078302449452
