time,open,high,low,close,MHULL,SHULL
1615118400,50720.15,51306.5,50169.57,50575.85,49096.002747534876,49005.92718390538
1615132800,50575.85,51355.7,50235.62,50397.84,49181.754167190615,49032.255909151034
1615147200,50321.5,51477.53,49744.54,50967.3,49293.4386901412,49096.002747534876
1615161600,50952.55,51834.49,50271.6,50608.16,49414.278656067465,49181.754167190615
1615176000,50609.07,50983.68,49569.94,49800,49517.93612784305,49293.4386901412
1615190400,49797.43,50601.29,49316.98,50507.95,49625.06017053185,49414.278656067465
1615204800,50542.74,51273.87,50140,51105.39,49750.689710566556,49517.93612784305
1615219200,51127.82,51499,50590,51351.43,49898.43219185049,49625.06017053185
1615233600,51361.69,52427.8,51253.03,52427.8,50092.60180204255,49750.689710566556
1615248000,52427.8,54171.2,51857,53898.28,50361.347845616016,49898.43219185049
1615262400,53903.33,54500,53433.1,53549.75,50679.67388351198,50092.60180204255
1615276800,53579.55,54399.99,53310.51,54252.43,51050.28738878581,50361.347845616016
1615291200,54255.65,54820,53540,54106.57,51448.104534821,50679.67388351198
1615305600,54107.34,54353.37,53619.2,54140.67,51855.933236746714,51050.28738878581
1615320000,54117.43,54939.26,53904.63,54929.02,52280.47779336734,51448.104534821
1615334400,54927.29,55855,53144.12,53474.83,52666.14977204013,51855.933236746714
1615348800,53445.43,54503.24,53010,54212.31,53028.72268799389,52280.47779336734
1615363200,54235.01,55408.08,54111.91,54855.34,53385.52151427541,52666.14977204013
1615377600,54852.72,56514.58,54836.23,56409.71,53773.08043372501,53028.72268799389
1615392000,56419.03,57402.89,56115.23,56749.9,54190.042286710646,53385.52151427541
1615406400,56736.11,57207.33,55494.69,55852.29,54600.08821910431,53773.08043372501
1615420800,55918.09,56490.04,55064.47,55983.07,54998.55467817633,54190.042286710646
1615435200,55935.16,56163.73,54955.68,55007.93,55352.44193006597,54600.08821910431
1615449600,54990.27,56367.15,54269,56277.92,55690.03573577613,54998.55467817633
1615464000,56297.06,57231.35,55723.5,56351,56005.10186066447,55352.44193006597
1615478400,56373.83,57729.79,56302.39,56851.17,56306.21096833987,55690.03573577613
1615492800,56859.03,58155.99,56564.98,57772.09,56617.483385135376,56005.10186066447
1615507200,57847.92,58098.5,56632.38,57093.92,56917.81156059747,56306.21096833987
1615521600,57129,57435.91,56340.01,56686.73,57192.70576192195,56617.483385135376
1615536000,56670.74,57100,55839.41,56485.74,57435.21134497184,56917.81156059747
1615550400,56465.41,57100,55011,57000.1,57654.897437246625,57192.70576192195
1615564800,56963.87,57741.11,56729.09,56938.34,57847.186513218934,57435.21134497184
1615579200,56952.96,57503,56268.81,57271.04,58017.60573800077,57654.897437246625
1615593600,57297.67,57297.67,56080.96,56698.9,58148.72009132139,57847.186513218934
1615608000,56709.61,57393.88,56275.67,57357.71,58263.34892393323,58017.60573800077
1615622400,57369.53,60120,57106.94,59843.59,58427.64292235278,58148.72009132139
1615636800,59834.41,60419,59142.58,59662.79,58623.689890331894,58263.34892393323
1615651200,59670.55,60868.08,59406.04,60790.56,58870.92732008865,58427.64292235278
1615665600,60792.84,61781.83,60550,61165.19,59164.45291226036,58623.689890331894
1615680000,61177.03,61700,60700.03,61366.78,59493.812418006586,58870.92732008865
1615694400,61350.44,61565.13,60420.38,60462.33,59818.732195217475,59164.45291226036
1615708800,60502.53,61102.9,59350,60319.67,60121.81868523672,59493.812418006586
1615723200,60252.63,60593.79,59471.55,59680.03,60376.60329823748,59818.732195217475
1615737600,59708.48,60340,59273,59914.15,60590.55043156909,60121.81868523672
1615752000,59935.87,60748.78,58959.57,59016.39,60739.59183615921,60376.60329823748
1615766400,58956.9,60489.09,58742,60354.53,60868.90547935133,60590.55043156909
1615780800,60379.5,60595.13,57319.31,57809.35,60916.01681313132,60739.59183615921
1615795200,57809.35,58379.4,54555,56171.28,60856.158982220164,60868.90547935133
1615809600,56186.78,57341.3,55002.64,56220.73,60712.16795516388,60916.01681313132
1615824000,56232.2,56702.91,55500,56631.96,60515.062235011676,60856.158982220164
1615838400,56631.89,56979.67,55555,55644.37,60251.87950030062,60712.16795516388
1615852800,55616.42,56073.14,53221,54203.57,59904.045117931026,60515.062235011676
1615867200,54254.66,55483.53,53563.13,55167.6,59520.0725179602,60251.87950030062
1615881600,55253.3,56449.52,55022.65,55387.43,59128.31745211467,59904.045117931026
1615896000,55416.61,55920,54500,55863.6,58753.38172339036,59520.0725179602
1615910400,55861.1,56095.99,54949.58,55771.8,58394.44565584417,59128.31745211467
1615924800,55750.76,56950,55691.08,56908.34,58083.480995413316,58753.38172339036
1615939200,56928.38,57198.24,55400,55486.61,57779.452032278576,58394.44565584417
1615953600,55528.37,56355.19,55145.12,55844.11,57492.71836755308,58083.480995413316
1615968000,55841.02,56078.07,54427.92,54841.8,57189.79429298942,57779.452032278576
1615982400,54806.19,55429,54124,54981.06,56877.230974979386,57492.71836755308
1615996800,54961.14,58258.73,54776.74,57909.51,56635.43693780491,57189.79429298942
1616011200,57909.61,58968.8,57377.84,58901.8,56481.097652580225,56877.230974979386
1616025600,58939.73,59559.26,58560.45,58695.97,56397.05288206899,56635.43693780491
1616040000,58716.02,59200,58113.81,58355.19,56367.42955874219,56481.097652580225
1616054400,58367.39,58660.11,57834.99,58161.39,56377.54685070948,56397.05288206899
1616068800,58104.75,59698.34,57508,59515.54,56456.9006934309,56367.42955874219
1616083200,59577.02,60083.25,57136.15,57269.83,56527.77998000412,56377.54685070948
1616097600,57287.58,58153.93,57000,57648.05,56593.42096127086,56456.9006934309
1616112000,57648.01,57907.09,56279.34,57800.57,56659.89147295231,56527.77998000412
1616126400,57802.75,58500,57626.78,57801.53,56730.72940682333,56593.42096127086
1616140800,57801.62,58876.44,57460.83,58842.96,56837.0270575225,56659.89147295231
1616155200,58877.84,59280,57946.36,59000.86,56978.234454382255,56730.72940682333
1616169600,59006.62,59200,58351.88,58884.88,57147.02557072426,56837.0270575225
1616184000,58879.81,59450.95,57967.01,58072,57319.87115058752,56978.234454382255
1616198400,58029.94,58916.01,57815.61,58408.68,57497.88995895176,57147.02557072426
1616212800,58355.57,58631.94,58000,58452.43,57675.338949640965,57319.87115058752
1616227200,58430.13,59957,57997.47,59237.68,57868.16519235724,57497.88995895176
1616241600,59271.97,59897.4,58608.58,59247.08,58067.18218437778,57675.338949640965
1616256000,59273.35,59479.33,58907.23,59264.78,58266.33241003572,57868.16519235724
1616270400,59289.74,59389.87,58020.92,58138.39,58431.71668249673,58067.18218437778
1616284800,58072.87,58632.52,57475,57817.77,58557.46054946574,58266.33241003572
1616299200,57768.1,57803.59,56712.15,57059.89,58625.29014219576,58431.71668249673
1616313600,57016.02,57353.64,55500,56266.91,58621.08760070946,58557.46054946574
1616328000,56260.17,57600,55890.01,57238.39,58583.578839405964,58625.29014219576
1616342400,57186.29,57729.26,56847.29,57583.82,58530.634467412216,58621.08760070946
1616356800,57571.73,58150,57189.96,57381.79,58463.89635354393,58583.578839405964
1616371200,57410.54,57627.52,56304.31,57584.31,58395.033008503415,58530.634467412216
1616385600,57556.72,57871.84,57297.5,57585.38,58324.89007175498,58463.89635354393
1616400000,57585.81,58461.78,57047.12,57720.67,58260.63732906446,58395.033008503415
1616414400,57727.69,57757.9,56551,57066.1,58185.46845360064,58324.89007175498
1616428800,57097.39,57231.92,55540,55593.39,58059.74098076857,58260.63732906446
1616443200,55540,56018.41,53715,54070.92,57852.98778984574,58185.46845360064
1616457600,54117.71,55350,53824.38,54678.61,57599.53338236102,58059.74098076857
1616472000,54673.79,54779,52933.03,54178.74,57301.029947141484,57852.98778984574
1616486400,54196.49,54816.25,53833.08,54251.28,56973.49335418815,57599.53338236102
1616500800,54244,55467.69,54244,55177.36,56655.18954645091,57301.029947141484
1616515200,55172.6,55866.44,54808.03,55009.03,56350.77818009172,56973.49335418815
1616529600,55002.53,55067.67,54180,54361.57,56050.380071024876,56655.18954645091
1616544000,54360.07,54728.2,53520,54351.78,55759.95372185288,56350.77818009172
1616558400,54342.42,55598,53719.51,55500,55510.76286214183,56050.380071024876
1616572800,55481.53,56775,55478.6,56598.78,55328.82231192022,55759.95372185288
1616587200,56557.61,57207.33,55981,56263.04,55193.90440319006,55510.76286214183
1616601600,56281.87,56370.7,54567.91,54703.59,55055.83377497766,55328.82231192022
1616616000,54703.59,54703.59,51638.76,52287.52,54852.95054428639,55193.90440319006
1616630400,52281.77,52896.85,51503,52113.17,54595.72074271627,55055.83377497766
1616644800,52129.52,53271.59,51900,52235.6,54300.33134796949,54852.95054428639
1616659200,52245.78,53155.52,52070.08,52135.27,53976.06373745103,54595.72074271627
1616673600,52129.18,52295.25,50360,50950,53605.873710188614,54300.33134796949
1616688000,50990.76,52561.95,50555,52184.05,53246.6388698636,53976.06373745103
1616702400,52223.72,52708,51223.37,51326.11,52889.7381847729,53605.873710188614
1616716800,51292.65,52727.17,51263.38,52443.44,52576.308394128355,53246.6388698636
1616731200,52449.23,53698.99,52188.14,53650.42,52336.01354956023,52889.7381847729
1616745600,53649,53876.38,52573.75,52687.56,52134.808460841414,52576.308394128355
1616760000,52724.91,53590.79,52489.1,53351.3,51987.727994296714,52336.01354956023
1616774400,53286.84,54056.51,52929.96,53865.81,51903.01521723187,52134.808460841414
1616788800,53850.24,55114.86,53833.99,55081.37,51900.86755669794,51987.727994296714
1616803200,55081.26,55597.04,54550.68,54786.92,51959.91735370715,51903.01521723187
1616817600,54821.66,55397,54681.69,54982.82,52069.492758443295,51900.86755669794
1616832000,54987.37,55160.25,54320.17,54458.52,52201.51006936716,51959.91735370715
1616846400,54433.89,55060,53948.35,54982.48,52362.01191608261,52069.492758443295
1616860800,54972.99,56279,54970.25,55842.61,52561.44769325054,52201.51006936716
1616875200,55890.66,56686.15,55707.83,55839.42,52785.456502370645,52362.01191608261
1616889600,55817.85,56204.05,55601,56052.27,53029.07435673916,52561.44769325054
1616904000,56095.81,56500,55861.15,56212.33,53291.68700998935,52785.456502370645
1616918400,56220.17,56573.04,55707.98,55792.25,53555.60388182849,53029.07435673916
1616932800,55798.44,56380.48,55282.83,56365.37,53832.325381330316,53291.68700998935
1616947200,56370.36,56470,54677.51,55228.45,54082.847103286265,53555.60388182849
1616961600,55217.76,55884.23,54752.7,55790.92,54323.126243884435,53832.325381330316
1616976000,55790.28,55902.35,54964.07,55349.28,54544.08777356904,54082.847103286265
1616990400,55361.25,56142.66,54892.42,55911.13,54764.93345104961,54323.126243884435
1617004800,55911.13,58300,55911.13,57871.55,55037.7790733354,54544.08777356904
1617019200,57903.18,58402.68,57256.37,57732.39,55346.2184628599,54764.93345104961
1617033600,57732.39,58300,57181.5,57665.67,55675.31867660448,55037.7790733354
1617048000,57665.67,57904.4,57091.37,57600.1,56013.64358091975,55346.2184628599
1617062400,57623.66,57746.92,57040.41,57118.51,56335.07940898784,55675.31867660448
1617076800,57069.04,58299,57011,58118.21,56657.39390539752,56013.64358091975
1617091200,58125,59313.72,57758.83,59284.39,56999.09327916067,56335.07940898784
1617105600,59266.24,59388.66,58430.09,58514.65,57323.37509525528,56657.39390539752
1617120000,58514.65,59144.94,58445.17,59118.91,57644.35356849963,56999.09327916067
1617134400,59118.91,59135,58402.82,58760.59,57948.27889742666,57323.37509525528
1617148800,58767.75,59093.51,58419.78,58607.39,58226.99047814025,57644.35356849963
1617163200,58623.47,59816.17,57001,58192.86,58466.80918170653,57948.27889742666
1617177600,58158.51,58261.81,56713.45,58036,58661.72339228166,58226.99047814025
1617192000,58025.91,59491,57652.94,59286.35,58849.24422805435,58466.80918170653
1617206400,59281.2,59667.15,58500,58582.36,59011.78345710505,58661.72339228166
1617220800,58601.17,59280,58345.05,58782.58,59156.265150785046,58849.24422805435
1617235200,58789.96,59339.49,58749.23,59114.01,59293.53713120146,59011.78345710505
1617249600,59128.78,59263.13,58517.27,58852.27,59416.228409829586,59156.265150785046
1617264000,58857.52,59490,58108,58578.85,59517.95674770665,59293.53713120146
1617278400,58570.14,59270,58417.79,58973.16,59609.58691338555,59416.228409829586
1617292800,58979.96,59136.28,57935.42,58899.97,59686.7765598416,59517.95674770665
1617307200,58927.59,59061.51,58533.99,58728.53,59747.65709168212,59609.58691338555
1617321600,58744,60103.04,58450,59804,59820.99969036453,59686.7765598416
1617336000,59829.67,59941.01,59260.19,59454.71,59893.50193631897,59747.65709168212
1617350400,59413.84,59726.73,59220.04,59570.82,59965.61575514499,59820.99969036453
1617364800,59583.3,59645.83,58999.79,59492.9,60031.589371512746,59893.50193631897
1617379200,59475.28,59612.32,58503.74,58864.8,60069.66175820277,59965.61575514499
1617393600,58864.8,59221.69,58451.65,59003.6,60084.35294992441,60031.589371512746
1617408000,58967.61,59455,58953.35,59219.84,60084.18668323541,60069.66175820277
1617422400,59245.25,59550,59200.79,59316.99,60072.663190038125,60084.35294992441
1617436800,59309,59801.39,58710.51,59304.9,60053.579231438525,60084.18668323541
1617451200,59289.48,59476.18,58800.98,58836.63,60016.750990216795,60072.663190038125
1617465600,58843,59131.32,57777.77,58636.49,59960.81343247956,60053.579231438525
1617480000,58588.26,58588.27,56922,57064.42,59849.41748327664,60016.750990216795
1617494400,57064.13,57619.35,56466.25,57538.92,59707.01532111935,59960.81343247956
1617508800,57546.14,57709,57203.49,57638.46,59544.27099422798,59849.41748327664
1617523200,57639,57793.69,57171.36,57291.49,59360.394755591624,59707.01532111935
1617537600,57314.72,58501,57039.85,57965.3,59182.8508027898,59544.27099422798
1617552000,57949.43,58288.38,57670.75,57969.03,59017.1948847832,59360.394755591624
1617566400,57972.69,58316.42,57810.51,58212.18,58872.527334750564,59182.8508027898
1617580800,58213.69,58401,57304.88,57499.43,58729.75595522402,59017.1948847832
1617595200,57444.1,57648.7,56829.03,57284.19,58582.122967240444,58872.527334750564
1617609600,57252.74,57759.96,56800,57744.19,58443.10198756269,58729.75595522402
1617624000,57750,59280,57750,59031.53,58346.67270135882,58582.122967240444
1617638400,59040,59235.17,58599.45,59028.06,58285.155427523525,58443.10198756269
1617652800,59065.52,59125,58470.58,59125,58255.96483164983,58346.67270135882
1617667200,59135.36,59473.9,58610,58642.33,58240.20297729848,58285.155427523525
1617681600,58609.89,59036.34,58349.99,58562.17,58233.78947399161,58255.96483164983
1617696000,58582.46,58924.02,58150,58545.25,58231.81887548958,58240.20297729848
1617710400,58511.98,59029.26,57216,57827.11,58209.8827597059,58233.78947399161
1617724800,57844.11,58305.63,57741.8,58258.14,58181.40083231121,58231.81887548958
1617739200,58258.14,58329.89,57626.89,58018.3,58143.88403279393,58209.8827597059
1617753600,58024.9,58236.6,57210.51,57909.43,58099.72400015461,58181.40083231121
1617768000,57913.24,58668,57255.98,57861.67,58053.37127460834,58143.88403279393
1617782400,57851.53,57931.02,55761.8,56317.92,57966.46190440975,58099.72400015461
1617796800,56289.21,56967.47,55600,56434.13,57852.45909775478,58053.37127460834
1617811200,56456.4,56800.04,55441.93,56127.66,57712.432888691335,57966.46190440975
1617825600,56075.95,56555.61,55690,55932.83,57548.9708002216,57852.45909775478
1617840000,55912.38,56683.59,55680.4,56548.97,57388.853858998154,57712.432888691335
1617854400,56538.58,57313.18,56520,57010,57249.782177953,57548.9708002216
1617868800,57031.1,57260,56349.17,56450,57119.15473278705,57388.853858998154
1617883200,56403.95,57911,56350,57745,57034.46970403869,57249.782177953
1617897600,57781.68,58145.49,57560.94,57742.55,56986.71558341924,57119.15473278705
1617912000,57729,58139.68,57450.52,58096.6,56977.73506733148,57034.46970403869
1617926400,58066.18,58400,57832.79,58010.68,56994.62118786505,56986.71558341924
1617940800,57998.57,58316.86,57657.43,58050,57029.19532745826,56977.73506733148
1617955200,58050,58890.25,57663.34,58520.37,57087.63922802859,56994.62118786505
1617969600,58531.47,58776.15,58026.81,58214.63,57155.589464577744,57029.19532745826
1617984000,58225.68,58510.38,57858,58373.13,57229.93761059576,57087.63922802859
1617998400,58377.2,58615.55,57840.76,58109.56,57300.1554524325,57155.589464577744
1618012800,58129.02,59196.62,57870,59196.62,57394.072456933274,57229.93761059576
1618027200,59198,61222.22,59198,60441.26,57541.385418307225,57300.1554524325
1618041600,60453.28,60959.42,60400,60525.01,57733.9474919862,57394.072456933274
1618056000,60525.27,60756.29,59791.97,60254.09,57954.2255622638,57541.385418307225
1618070400,60235.24,60514.89,59505.28,59548.73,58175.804142393325,57733.9474919862
1618084800,59536.96,59840.8,58304.8,59766.93,58399.39865743317,57954.2255622638
1618099200,59773.19,60679,59611.73,60234.28,58631.94811948568,58175.804142393325
1618113600,60246.04,60293.61,59286.42,59625.72,58847.295025072155,58399.39865743317
1618128000,59630.05,60094.04,59386.28,59679.06,59044.941357314645,58631.94811948568
1618142400,59698.26,59776.45,59165.15,59609.58,59225.57634604549,58847.295025072155
1618156800,59629.13,60159.38,59350.82,59661.24,59393.710507893564,59044.941357314645
1618171200,59673.05,60094.9,59386.42,59979.26,59559.73877745996,59225.57634604549
1618185600,59972.26,60430.43,59550,60334.91,59728.90940913384,59393.710507893564
1618200000,60336.46,61234.56,59990.14,60673.87,59905.709071394216,59559.73877745996
1618214400,60663.6,60831.78,59361.11,60219.55,60073.528814187805,59728.90940913384
1618228800,60229,60595.23,59605,59997.46,60222.04904821171,59905.709071394216
1618243200,59999.59,60176.56,59645.1,60039.68,60350.68508445854,60073.528814187805
1618257600,60044.47,60200,59706.39,59831.66,60452.685765701244,60222.04904821171
1618272000,59814.87,61066.96,59780,60338.99,60541.21214044355,60350.68508445854
1618286400,60350,61376,60280,61008.76,60634.70653007111,60452.685765701244
1618300800,61050,63199.44,61022.84,62954.48,60783.47723155019,60541.21214044355
1618315200,62957.55,63705.97,62550,63399.33,60989.5071654298,60634.70653007111
1618329600,63380.27,63769,62570.6,63044.49,61229.314079141746,60783.47723155019
1618344000,63043.49,63682.24,62836.04,63564.48,61503.79853499278,60989.5071654298
1618358400,63605.69,63908.92,63080.33,63788.47,61804.31290417783,61229.314079141746
1618372800,63832.08,64895.22,63639.89,64346.64,62129.082688096954,61503.79853499278
1618387200,64354.14,64843.74,61417.52,64559.91,62466.89074981104,61804.31290417783
1618401600,64581.81,64684.78,62350,63050.29,62762.11250267986,62129.082688096954
1618416000,63027.43,63780.74,61327,62139.52,62992.01439456641,62466.89074981104
1618430400,62140.95,63091.86,61853.31,62986.09,63188.42650733526,62762.11250267986
1618444800,62954.2,63432.3,62332.96,63081.86,63356.97216596234,62992.01439456641
1618459200,63074.28,63500,62701.03,62854.27,63495.29860448876,63188.42650733526
1618473600,62853.8,63129.25,61998.9,62340.35,63594.14011744141,63356.97216596234
1618488000,62349.06,63132.99,62329.59,62777.22,63674.30198360303,63495.29860448876
1618502400,62779.77,63661.56,62359.21,63460.99,63761.8899249811,63594.14011744141
1618516800,63482.22,63855.37,63074.91,63239.19,63848.21062810932,63674.30198360303
1618531200,63247.24,63580.4,62771.04,63006.05,63921.87754910501,63761.8899249811
1618545600,63001.2,63025.3,61099.25,61457.63,63940.93093128565,63848.21062810932
1618560000,61484.06,61670.65,60042.04,60895.51,63898.15700123687,63921.87754910501
1618574400,60892.05,61810.83,60332.39,61720.47,63825.6712928434,63940.93093128565
1618588800,61719.61,61975.4,61212.08,61848.34,63731.13360203222,63898.15700123687
1618603200,61863.98,62179.17,61433.52,61436.24,63608.94161872123,63825.6712928434
1618617600,61436.23,62596.48,61234.08,62477.81,63496.26499827355,63731.13360203222
1618632000,62479.84,62534.56,61946.91,62189.58,63387.86136103381,63608.94161872123
1618646400,62194.34,62523.87,60734.05,60947.3,63253.194200757585,63496.26499827355
1618660800,60900,61277.56,60145.23,60332.44,63078.20230941217,63387.86136103381
1618675200,60305.86,60838.14,59676.67,60755.55,62878.166869288136,63253.194200757585
1618689600,60765.43,61000,60000,60032.29,62639.19108759363,63078.20230941217
1618704000,60048.82,60433.81,51541.16,55453.57,62250.522982537965,62878.166869288136
1618718400,55428.5,57939.99,54500,56328.23,61768.56944606783,62639.19108759363
1618732800,56334.98,56665.76,53123,53314.83,61143.21423661789,62250.522982537965
1618747200,53356.25,55900,53323.67,55555.6,60478.13695087782,61768.56944606783
1618761600,55547.11,56057.38,54940.09,55832.73,59806.60894351679,61143.21423661789
1618776000,55828.36,56816.36,55655.16,56280.6,59161.92163308252,60478.13695087782
1618790400,56260.83,57555,55826.85,57163.21,58587.19086093072,59806.60894351679
1618804800,57167.15,57592.21,56526.62,57441.26,58098.817427300215,59161.92163308252
1618819200,57441.26,57633,56184.62,57184.85,57678.11260405929,58587.19086093072
1618833600,57189.53,57244.11,54252.88,54611.01,57250.45008659726,58098.817427300215
1618848000,54590,56154.35,54401,56027.41,56849.712220418485,57678.11260405929
1618862400,56027.41,56661.09,55600,55694.55,56464.543443499635,57250.45008659726
1618876800,55694.55,55820.48,53643,54595.37,56065.51183509414,56849.712220418485
1618891200,54597.86,55534.33,53400,54440.56,55656.6060356284,56464.543443499635
1618905600,54461.85,56466.32,54284.33,56348.13,55302.124781703096,56065.51183509414
1618920000,56356.72,56542.92,54700,55355.58,54979.56177569918,55656.6060356284
1618934400,55384.65,56797.73,55155.76,56639.29,54730.654496366726,55302.124781703096
1618948800,56639.28,57119,56140,56503.19,54540.497542036,54979.56177569918
1618963200,56493.02,56850,55218.45,55262.53,54370.56769897958,54730.654496366726
1618977600,55262.3,55875.74,55003.63,55335.04,54223.90420238094,54540.497542036
1618992000,55366.99,55766.38,54340,54596.91,54077.4319739143,54370.56769897958
1619006400,54592.89,56399,54332,56186.8,53973.233424998274,54223.90420238094
1619020800,56186.8,56357.5,55151.44,55518.27,53894.13846676802,54077.4319739143
1619035200,55513.09,55513.09,53628.79,53806.24,53794.34771447467,53973.233424998274
1619049600,53823.48,54666.32,52603.63,53471.31,53676.93690045866,53894.13846676802
1619064000,53483.56,54893.74,53443.14,54169.89,53572.671774118746,53794.34771447467
1619078400,54171.01,55225.55,53137.5,54878.87,53504.45051128633,53676.93690045866
1619092800,54931.32,55491.8,54350,54693.19,53466.89312412388,53572.671774118746
1619107200,54692.65,55186.26,52192,52957.17,53405.10496311756,53504.45051128633
1619121600,52921.52,52921.52,50450.01,51683.95,53293.613109436184,53466.89312412388
1619136000,51693.98,52131.34,48338.37,50332.4,53105.40987903696,53405.10496311756
1619150400,50268.37,50589.97,47601.42,47864.67,52787.77049439977,53293.613109436184
1619164800,47889.75,50512.55,47555,50099.35,52425.80732640176,53105.40987903696
1619179200,50120,50351.57,48556.69,49882.86,52031.01974481205,52787.77049439977
1619193600,49885.77,50989,49498.15,50941.32,51654.24673605098,52425.80732640176
1619208000,50969.63,51378.63,50214.59,51176.65,51318.69933327321,52031.01974481205
1619222400,51177.77,51227.38,49388.64,50164.97,51005.18334936955,51654.24673605098
1619236800,50150.54,50661.89,49698.96,49861.45,50709.61811473579,51318.69933327321
1619251200,49853.87,50240,48713.34,49100,50413.358772615604,51005.18334936955
1619265600,49109.82,50389,48975,50269.9,50143.26575650209,50709.61811473579
1619280000,50264.6,50952.8,49710.03,50729.57,49908.73104494777,50413.358772615604
1619294400,50737,51053.38,49980.25,50118.94,49687.3816098227,50143.26575650209
1619308800,50126.34,50484.33,49642.15,49680.21,49471.57003734625,49908.73104494777
1619323200,49666.99,49881.59,49125,49710.2,49268.09520152202,49687.3816098227
1619337600,49711.73,50299.95,49249,49563.58,49076.863544587024,49471.57003734625
1619352000,49573.54,50608.94,49505,50303.25,48920.704318387965,49268.09520152202
1619366400,50314.18,50475.39,49329.72,49414.37,48770.49571145126,49076.863544587024
1619380800,49368.83,49633.99,47004.2,49128.43,48622.37321214698,48920.704318387965
1619395200,49122.75,52546.49,48823.01,52444.68,48570.85135746066,48770.49571145126
1619409600,52431.68,53188.99,52078.81,52904.68,48616.91685533909,48622.37321214698
1619424000,52900,53795.6,52366.55,53703.67,48765.97938514395,48570.85135746066
1619438400,53703.67,54006.13,53309.09,53635.65,48994.62371520476,48616.91685533909
1619452800,53649.52,54404.78,52902.2,54101.16,49294.44082374767,48765.97938514395
1619467200,54102.08,54285.58,52629.78,54073.41,49646.57825090187,48994.62371520476
1619481600,54015.32,54201.82,53390,53547.71,50017.274773397236,49294.44082374767
1619496000,53538.41,54934.05,53325.75,54626.33,50417.97747460145,49646.57825090187
1619510400,54614.85,55318.08,54400,55215.8,50853.461185296845,50017.274773397236
1619524800,55215.8,55384.59,54422.34,55067.36,51306.5628963444,50417.97747460145
1619539200,55079.16,55162.1,54270.66,54846.25,51761.63718315811,50853.461185296845
1619553600,54846.82,55519.37,54816.13,55091.39,52213.41856927267,51306.5628963444
1619568000,55094.73,55809.86,54852.95,54870.23,52648.75622729851,51761.63718315811
1619582400,54844.14,55061.96,53811.49,54320.58,53047.167136355056,52213.41856927267
1619596800,54331.17,55148.2,53972.2,54901.43,53421.40817182024,52648.75622729851
1619611200,54945.52,55350,54142.11,54386.05,53757.14031076066,53047.167136355056
1619625600,54393.09,55487,54284.28,55461.68,54086.59824579983,53421.40817182024
1619640000,55479.42,56500,54082.29,54901.97,54392.46650092764,53757.14031076066
1619654400,54898.45,55239.33,54118.03,54310.23,54657.464088452565,54086.59824579983
1619668800,54291.69,54532.84,53547,54513.62,54890.88542348658,54392.46650092764
1619683200,54521.4,54781.27,53814.93,54351.73,55091.00160476362,54657.464088452565
1619697600,54355.65,54580.45,53306.93,53764.45,55242.35266284443,54890.88542348658
1619712000,53735.83,53837.15,52505,52888.31,55326.10010186904,55091.00160476362
1619726400,52892.87,53696,52379.9,53593.97,55368.44195250121,55242.35266284443
1619740800,53585.93,53855.1,53087.15,53741.75,55380.622766044806,55326.10010186904
1619755200,53738.91,54621.55,53738.46,54355.97,55384.29650621006,55368.44195250121
1619769600,54374.17,54862.55,54092.55,54253.11,55375.19921198378,55380.622766044806
1619784000,54297.77,57285.23,54229.73,57217.2,55432.27783354806,55384.29650621006
1619798400,57217.2,57442.99,56314.2,57098.08,55541.275037337655,55375.19921198378
1619812800,57092.42,58008,56476.63,57775.27,55707.99955075414,55432.27783354806
1619827200,57790.66,58549,57555,58264.21,55927.59297325293,55541.275037337655
1619841600,58258.95,58493.84,57647.62,57789.83,56169.90283334191,55707.99955075414
1619856000,57816.1,58000,57180.04,57894.43,56423.82539279702,55927.59297325293
1619870400,57895.55,58117.73,57049.63,57401.42,56663.8111689686,56169.90283334191
1619884800,57448.19,58067.48,57251.18,57822.6,56889.733313191435,56423.82539279702
1619899200,57828.02,58034,57326.55,57851.91,57101.34336775064,56663.8111689686
1619913600,57893.01,57967.01,56426.14,56511.25,57261.84714761561,56889.733313191435
1619928000,56485,57178.38,56235.36,56692.65,57384.12070608295,57101.34336775064
1619942400,56700.35,57124.37,56064.51,57119.67,57487.95629779085,57261.84714761561
1619956800,57159,57329.07,56489.16,56651.03,57565.36554940562,57384.12070608295
1619971200,56619.61,56996.88,56371.14,56888.61,57628.93048189376,57487.95629779085
1619985600,56916.72,57193.34,56248.87,56622.66,57673.53139007421,57565.36554940562
1620000000,56599.91,58315.65,56582.22,57983.85,57740.82018592387,57628.93048189376
1620014400,57930.99,58870.95,57750.28,58817.08,57850.57313793547,57673.53139007421
1620028800,58841.69,59000,58314.7,58688.01,57989.229671614106,57740.82018592387
1620043200,58714.5,58810.82,57333,57625.76,58119.152538694776,57850.57313793547
1620057600,57651.08,58222.28,57223.02,57589.8,58236.776002052844,57989.229671614106
1620072000,57547.38,57558.98,56500,57222.37,58328.38100101353,58119.152538694776
1620086400,57227.64,57250.85,54653.74,55475.23,58345.97162009551,58236.776002052844
1620100800,55441.31,56408.1,55251.91,55946.32,58308.055424079226,58328.38100101353
1620115200,55953.74,56673.42,55562.44,56200.49,58229.10682687419,58345.97162009551
1620129600,56200.49,56329.65,53479.82,53851.38,58056.62946810795,58308.055424079226
1620144000,53827.72,54788.35,53259,54594.15,57832.29409344293,58229.10682687419
