time,open,high,low,close,PMA12,PMA144,PMA169,PMA288,PMA338,PMA576,PMA676,MHULL,SHULL,KD,J,RSI,MACD,Signal Line,Histogram,Cross,QQE Line,Histo2,QQE Up,QQE Down,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes
905389200,6803.2998,6915.1001,6780.7998,6803.7998,6770.873513552103,7769.485281476989,7837.12780967166,NaN,NaN,7626.664442219347,7489.823835130595,6520.294367854308,6578.621370213272,60.65585940289819,100.86957072704746,18.44135886257655,-195.93777677848175,-268.82846348095387,72.89068670247212,NaN,-6.454450200192497,0.05478752407543652,NaN,NaN,-140.91545384614346,-612.653089615375,-347.6859142720448,-877.6202649587053,0,NaN,NaN
905475600,6745.5,6859,6682.8999,6841.7998,6781.785249928703,7756.689619663513,7825.418068381405,NaN,NaN,7623.943940859835,7487.909436208496,6505.382511810622,6544.284897295489,65.40174376379707,97.37331032811886,21.14706285234294,-175.7659300070236,-260.08559829407284,84.31966828704924,NaN,-4.758792377635345,1.8369131446040825,NaN,NaN,-151.5885307692206,-557.3269403846058,-272.17836295654627,-842.4755178126653,0,NaN,NaN
905734800,6884.7998,6923,6852.1001,6860.2002,6793.84908840121,7744.32424835781,7814.0625640475055,NaN,NaN,7621.296648863787,7486.05505146342,6498.103417483335,6520.294367854308,69.30535482075624,95.05016574531507,22.50658806251498,-156.49090783557403,-245.61757813702408,89.12667030145005,NaN,-3.0914579597663234,3.4533722452244078,3.4533722452244078,NaN,40.69617692308657,-480.8315546153749,-166.71416774696837,-794.9489414837815,0,NaN,NaN
905821200,6925.2002,6925.2002,6816.2002,6858,6803.718459416408,7732.099086311495,7802.814769176358,NaN,NaN,7618.65090658003,7484.199645107546,6495.636721524942,6505.382511810622,72.1401661801324,92.09960004085227,22.35804873894216,-139.78153709913204,-228.05918082723343,88.2776437281014,NaN,-1.919206715222174,4.453207420199135,4.453207420199135,NaN,87.51557307693292,-365.4011511538364,-67.3385263992667,-663.4637759084061,0,NaN,NaN
905907600,6877.8999,6972.5,6851.2998,6972.5,6829.684850275422,7721.621857534785,7793.046360127224,NaN,NaN,7616.411215396044,7482.6879770274645,6499.383522212687,6498.103417483335,77.46914253555067,100.77130035445632,31.245057887545926,-115.96329464637438,-205.31211952571005,89.34882487933567,NaN,1.8506031490103538,8.088867182854393,8.088867182854393,NaN,169.1537307692406,-261.6769403846056,28.273467529048048,-551.6273482982592,0,NaN,NaN
905994000,7036.8999,7060.7002,6996.7002,7000.5,6855.964104079203,7711.675349154994,7783.722285302198,NaN,NaN,7614.276341165902,7481.263492604931,6509.044219275922,6495.636721524942,79.45284834861243,96.06319179071969,33.34655421400093,-93.74714121875695,-180.38732996439447,86.64018874563752,NaN,5.05700653077686,11.166462564369908,11.166462564369908,NaN,316.973261538471,-134.35077192306716,119.1172723197522,-387.8188161658865,0,NaN,NaN
906080400,6929.2002,7000.2998,6929.2002,6961.7998,6872.2465188362485,7701.332238132167,7774.052609004525,NaN,NaN,7612.0147240388105,7479.7288879000425,6522.998403749055,6499.383522212687,78.57067701899894,84.6704204160188,30.17360613142722,-78.3601749581585,-157.37574818440893,79.01557322625044,NaN,5.4356994856917495,11.291594589291918,11.291594589291918,NaN,276.4230769230862,-19.802304230759546,159.36307853057107,-198.96768699209017,0,NaN,NaN
906339600,7218.3999,7218.3999,6989,7029.3999,6896.42396209221,7692.064205882068,7765.29198889859,NaN,NaN,7609.995261910426,7478.39852161378,6542.513429152923,6509.044219275922,75.62516139091989,71.31124401923216,35.6242308510036,-60.01926549520431,-136.78125795329066,76.76199245808635,NaN,7.721819607038128,13.33013503753407,13.33013503753407,NaN,430.18456923077883,64.22845730770186,239.6990024010946,-111.24208778569087,0,NaN,NaN
906426000,7090.1001,7090.1001,6984.7998,7034,6917.589506385716,7682.987458214729,7756.688553735077,NaN,NaN,7607.998744538119,7477.085675168835,6566.537965438913,6522.998403749055,73.29368542864515,65.30803683711451,36.000355441323705,-44.59866730633439,-117.85163281611555,73.25296550978116,NaN,9.475446827576036,14.822800715965684,14.822800715965684,NaN,372.33841538462366,125.81076269231698,294.26974934886937,-42.64822396423543,0,NaN,NaN
906512400,7065,7086.7998,6951.6001,6962.2002,6924.452690018683,7673.045564997974,7747.341631926429,NaN,NaN,7605.76027471303,7475.564595478529,6592.171486047894,6542.513429152923,68.41916731302487,52.24004772820885,29.34519204905446,-37.7363745109933,-100.27369923083906,62.537324719845756,NaN,9.475446827576036,11.585518429715783,11.585518429715783,NaN,356.2345615384702,175.70153807693214,335.608224855161,15.794851298703264,0,NaN,NaN
906598800,7045.6001,7045.6001,6974.1001,6980,6932.9984300158085,7663.4863158255885,7738.314083315529,NaN,NaN,7603.591261629103,7474.10059371936,6619.292425765908,6566.537965438913,61.90559138882816,37.532091785928316,31.004561746205127,-30.509963067224817,-84.13414734863919,53.62418428141437,NaN,9.475446827576036,10.216871590494137,10.216871590494137,NaN,337.0885500000086,223.50193846154735,362.63852981662706,84.36534710646768,0,NaN,NaN
906685200,6952.7002,6979.8999,6903.7002,6979.8999,6940.214040782607,7654.05753767627,7729.391563511817,NaN,NaN,7601.42941982103,7472.6406212120655,6647.139091824109,6592.171486047894,56.65184875095565,31.330742354824437,30.994478278802717,-24.508537997979147,-69.46943958890643,44.96090159092728,NaN,14.006619572944999,9.29762021859483,9.29762021859483,NaN,253.46542692308594,264.007334230778,360.7651150688795,167.2495533926765,0,NaN,NaN
906944400,6958.2002,6958.2002,6905.3999,6910.6001,6935.658049892975,7643.802952329011,7719.75872276462,NaN,NaN,7599.034864119744,7470.980235625028,6673.788796266148,6619.292425765908,47.089571982500665,10.523326863297612,23.998140638751494,-25.05545638534568,-56.72209728737461,31.66664090202893,NaN,8.94605860291206,4.31352161377648,4.31352161377648,NaN,215.2384884615485,281.4615653846242,359.7416125482282,203.18151822102013,0,NaN,NaN
907030800,6952.2002,6952.2002,6841,6884.5,6927.7875806786715,7633.3298081589555,7709.932149555624,NaN,NaN,7596.558140153991,7469.247649995413,6698.933672394695,6647.139091824109,38.37402502120351,-1.6979649416409046,21.429206591912376,-27.28048069014403,-46.8684512922379,19.58797060209387,NaN,4.2698133128744615,-0.39135580180518303,NaN,NaN,128.19238461539408,285.5292465384703,357.7321933662062,213.32629971073442,0,NaN,213.32629971073442
907117200,6874.6001,6906.5,6796.3999,6834,6913.358722112722,7622.304569425729,7699.627065443205,NaN,NaN,7593.914957692452,7467.370995194836,6721.529151358998,6673.788796266148,30.935969973610064,-7.695162626795749,16.503148846129065,-32.741334710255614,-40.09002834684887,7.348693636593254,NaN,-1.119343476362431,-5.918086782801119,NaN,NaN,32.996092307701474,271.9134826923164,363.06895146247706,180.75801392215573,0,NaN,NaN
907203600,6760.3999,6777.3999,6697.2002,6702.1001,6880.857395633841,7609.612093985374,7687.891454085049,NaN,NaN,7590.823745014141,7465.110224455708,6738.5226457983745,6698.933672394695,23.411755809994933,-14.714345899245792,5.118964683384149,-47.168590313360255,-36.62429671964906,-10.544293593711195,-36.62429671964906,-8.448165086191722,-13.550485428959647,NaN,NaN,-136.62687692306827,226.55346884616247,359.0090825880835,94.0978551042414,0,NaN,NaN
907290000,6512.7998,6538,6384.7002,6436,6812.417796305558,7593.424340964885,7673.163319331107,NaN,NaN,7586.8208897454615,7462.070016997936,6743.91254799105,6721.529151358998,18.977994969590412,-11.169457986041245,-11.58380570515871,-79.16182031222161,-38.751247254873206,-40.4105730573484,NaN,-16.374568560992785,-21.92029149637172,NaN,-21.92029149637172,-463.3652884615303,152.57463230770082,363.15932409746665,-58.010059482064975,0,NaN,NaN
907635600,6506.1001,6576,6447.6001,6534.6001,6769.6766122585495,7578.819868675714,7659.768457927212,NaN,NaN,7583.17367730267,7459.330076327336,6742.406295470178,6738.5226457983745,18.835215561759558,3.4045405643665774,-0.04527535262201354,-95.46007720235775,-44.402515021098026,-51.057562181259726,NaN,-16.716519131394243,-22.43932500653016,NaN,-22.43932500653016,-431.7268807692217,66.38348730770076,304.1001896700769,-171.33321505467535,0,NaN,NaN
907722000,6596.5,6674.8999,6560.6001,6674.8999,6755.095579603388,7566.352007038808,7648.181769010421,NaN,NaN,7580.025414643042,7457.012705053105,6739.402782753984,6743.91254799105,24.064437368936154,29.422154388181163,14.392116538041762,-95.94949582337813,-50.870639611363,-45.078856212015125,NaN,-16.716519131394243,-17.244032177202214,NaN,NaN,-330.4346269230682,-3.8938169230684254,235.7624610367907,-243.55009488292754,0,NaN,NaN
907808400,6726.1001,6970.2002,6726.1001,6970.2002,6788.188598125944,7558.129223493444,7640.205515257357,NaN,NaN,7577.911635736134,7455.574558804794,6743.648341142549,6742.406295470178,40.69592172754511,84.95349113369002,37.635133241546214,-71.68278282476513,-55.445397362200815,-16.237385462564312,NaN,-13.243299345043198,-6.889111094208332,NaN,NaN,-100.02679615383659,-49.5199526922991,170.46631433830703,-269.50621972290526,0,NaN,NaN
907894800,6990.1001,7064.7998,6893.7998,6944.2002,6812.190383029645,7549.6612369625,7632.017217430799,NaN,NaN,7575.71506230204,7454.063851688679,6753.385117572408,6739.402782753984,50.91752111173806,98.60030427529291,35.62163127586409,-53.927577109900085,-58.714179485747586,4.786602375847501,-58.714179485747586,-7.526245884704039,-0.7729295339611824,NaN,NaN,27.380534615394026,-80.49075423076056,115.95954220426634,-276.94105066578743,0,NaN,NaN
908154000,7027.1001,7027.1001,6913.7998,6920.3999,6828.838001025084,7540.981770245776,7623.645248990437,NaN,NaN,7573.443605933575,7452.487296439968,6766.807358626916,6743.648341142549,58.16609615200749,100.12892533445847,33.70909960502716,-41.30084354856899,-60.51922250388351,19.21837895531452,NaN,-4.48504361489077,2.5044234134140595,NaN,NaN,12.338376923086798,-104.60345923076048,73.2571648783935,-282.46408333991445,0,NaN,NaN
908240400,6997.8999,7023.2002,6906.7002,6909.2002,6841.2014162519945,7532.267541690661,7615.240013119961,NaN,NaN,7571.141202446804,7450.882312403218,6782.72728088985,6753.385117572408,63.31081698330388,97.15403365277035,32.76609403777837,-31.83086205694326,-61.02482043352787,29.19395837658461,NaN,-2.7734900904560575,4.264534689668608,4.264534689668608,NaN,18.396319230779227,-124.2876761538374,36.359597620131524,-284.9349499278063,0,NaN,NaN
908326800,6857.7998,6882.2998,6784.1001,6819.1001,6837.801213751688,7522.430749391479,7605.8736612009025,NaN,NaN,7568.534474188756,7449.01589523216,6797.212185359977,6766.807358626916,64.18781418454505,83.30191552238118,25.26164141637146,-31.23608838621749,-60.85757084196808,29.621482455750588,NaN,-2.7734900904560575,2.1172919475517062,NaN,NaN,-81.86546153845211,-145.293460769222,1.5417281480438305,-292.12864968648785,0,NaN,NaN
908413200,6828.8999,6839.8999,6784.7002,6799.8999,6831.970242405275,7512.464806641252,7596.3916169514805,NaN,NaN,7565.870229564184,7447.0982704308835,6808.107023232925,6782.72728088985,63.91524381907988,72.79086857433504,23.691515091814836,-31.945770685378193,-59.16614643885896,27.220375753480766,NaN,-2.7734900904560575,0.01271058331795416,NaN,NaN,-71.98844999998983,-155.79191499999115,-15.080981133788299,-296.502848866194,0,NaN,NaN
908758800,6944.1001,6944.1001,6887.3999,6904.6001,6843.144066650617,7504.080465859994,7588.25289322264,NaN,NaN,7563.578132061362,7445.4956170470405,6817.6291790944315,6797.212185359977,66.36333818358986,76.9213864724924,33.07331834967633,-23.785582507394793,-53.01323112721153,29.22764861981674,NaN,-2.7734900904560575,2.5205583797636564,NaN,NaN,63.07305384616393,-135.82192192306792,14.466292412888123,-286.110136259024,0,14.466292412888123,NaN
908845200,6875.6001,6926.8999,6836.5,6848.7002,6843.998856396676,7495.040738055028,7579.552273302374,NaN,NaN,7561.100218951964,7443.732558207906,6823.943609815159,6808.107023232925,64.54834802297626,65.28989676589353,28.09575485007899,-21.58046319407549,-44.80438512629129,23.223921932215795,NaN,-2.7734900904560575,1.856398813115625,NaN,NaN,37.99222307693435,-85.68617076922146,40.98330583332263,-212.35564737176554,0,NaN,NaN
908931600,6859.7998,7021.3999,6859.7998,7021.3999,6871.291324643342,7488.507760978407,7572.985774792934,NaN,NaN,7559.229507274487,7442.484898951752,6832.688325292208,6817.6291790944315,69.59548704238787,82.58410896237558,42.20225137511292,-5.8302601629102355,-34.79113671957263,28.96087655666239,NaN,0.33474009456440257,6.543711593366716,6.543711593366716,NaN,106.46136538462724,-31.86734615383657,62.42323825789804,-126.15793056557118,0,NaN,NaN
909018000,7068,7068,6965.5,6987.7998,6889.215705467443,7481.601444275256,7566.101233913017,NaN,NaN,7557.248815048232,7441.141663799753,6842.812937509964,6823.943609815159,70.3630228570551,78.77617335371704,39.03964608341896,3.895734350542625,-26.39352370009399,30.289258050636615,NaN,2.1828125842319466,8.180760208345028,8.180760208345028,NaN,187.76536153847246,19.952652692317496,87.43794870818454,-47.532643323549536,0,NaN,NaN
909104400,7029.3999,7088.3999,7010.3999,7055.5,6914.797904626297,7475.724182974907,7560.094160572863,NaN,NaN,7555.509651044599,7440.002397436976,6856.0258866080885,6832.688325292208,74.73338262765931,89.86585730250081,44.282263676541206,16.872005443982744,-18.526903416329233,35.39890886031198,NaN,5.265268458291402,11.079709524273973,11.079709524273973,NaN,224.58831923078105,52.414164230779264,127.50497175225584,-22.676643290697314,0,NaN,NaN
909363600,7063.3999,7063.3999,7024.1001,7050.2998,6935.644350068405,7469.856260451115,7554.096579860241,NaN,NaN,7553.7584903824,7438.851134224459,6871.676016227668,6842.812937509964,77.90211258467734,93.39017481464316,43.739983189461796,26.431495269966035,-11.001087992047562,37.432583262013594,NaN,7.1277988252464795,12.72696128906425,12.72696128906425,NaN,232.52689230770375,72.92880000001023,158.9832918966046,-13.125691896584144,0,NaN,NaN
909450000,7056.5,7110,7019.1001,7036.6001,6951.1760039040355,7463.88031341041,7548.008385979532,NaN,NaN,7551.965913639307,7437.662800297651,6888.467454836287,6856.0258866080885,78.1519951011316,86.52073250725013,42.22911569537399,32.52705686844365,-3.850208111449016,36.377264979892665,NaN,7.664170731877192,12.969132301590207,12.969132301590207,NaN,263.2884807692417,98.02381038462572,193.3470941217147,2.7005266475367335,0,NaN,NaN
909536400,7060.7002,7060.7002,6937.8999,6962.1001,6952.856634072646,7456.959207018543,7541.11534732095,NaN,NaN,7549.921318098096,7436.257888332222,6903.567984715437,6871.676016227668,73.08958565226638,64.61793073316258,34.128591718245715,30.989083113764536,3.063699832993431,27.925383280771104,NaN,7.664170731877192,8.848725407053692,8.848725407053692,NaN,199.27310000001034,116.11148846154883,211.64912399213364,20.573852930964037,0,NaN,NaN
909622800,6983.7998,7016.8999,6963.1001,7016.8999,6962.709444215316,7450.889423473459,7534.948106764233,NaN,NaN,7548.073756856855,7435.019016874815,6918.4446974153925,6888.467454836287,71.31691741100511,62.64941934830003,39.313686535620036,33.802459994129094,10.36905879738313,23.433401196745965,NaN,7.664170731877192,8.597749617240488,8.597749617240488,NaN,191.11921538462593,143.40995615385663,224.0456186966265,62.774293611086776,0,NaN,NaN
909709200,7046.8999,7101.5,7007.2998,7101.5,6984.061837412959,7446.070259011756,7529.848717272889,NaN,NaN,7546.525840888547,7434.0337317437225,6934.812822872431,6903.567984715437,76.80768890487073,86.20086860818225,46.795249014852686,42.37018535630432,17.719699671127476,24.650485685176843,NaN,7.664170731877192,11.493192149957345,11.493192149957345,NaN,248.66143076924163,175.47494423077978,235.33891527613153,115.61097318542804,0,NaN,NaN
909968400,7215.7998,7249.2998,7180.2002,7218.1001,7020.067723964811,7442.925843025387,7526.181086481443,NaN,NaN,7545.387450105571,7433.395818503712,6955.587307357074,6918.4446974153925,80.39023035173813,94.04317382056234,55.87228212151001,57.90137206050167,26.551014699413827,31.350357361087845,NaN,11.652927675886112,16.325771615053156,16.325771615053156,NaN,387.51538076924135,207.91917692308752,278.48077066861,137.35758317756506,0,NaN,NaN
910054800,7133.2002,7151.2998,7061.7998,7071.3999,7027.964981816379,7437.801347259519,7520.8307195816615,NaN,NaN,7543.744512323576,7432.326406632209,6975.889551608688,6934.812822872431,72.35600442950869,59.096911358347256,39.66272028762633,57.707255979054935,33.610738715187736,24.0965172638672,NaN,11.652927675886112,12.286965689811623,12.286965689811623,NaN,234.08058076924226,227.52801269231833,281.6449818633794,173.41104352125726,0,NaN,NaN
910141200,7002.6001,7043.2998,6851.1001,6905.2998,7009.093415383089,7430.456498331802,7513.589179351289,NaN,NaN,7541.531532384845,7430.769459492971,6991.215868765718,6955.587307357074,59.00695371988854,19.004780410257467,24.780017017452877,43.647387755937416,38.027589093564934,5.619798662372482,NaN,9.459637579732188,4.529665946096813,4.529665946096813,NaN,33.81150384616558,220.26302653847216,286.28181258009425,154.24424049685007,0,NaN,154.24424049685007
