,Predicted,Actual
73,446.7950744628906,419.04998779296875
74,420.0948181152344,423.7699890136719
75,424.5166320800781,428.3900146484375
76,470.48065185546875,426.0199890136719
77,467.9465026855469,423.5199890136719
78,422.5857849121094,431.5199890136719
79,424.1934509277344,432.0400085449219
80,467.8943176269531,428.239990234375
81,463.47161865234375,434.2900085449219
82,416.35626220703125,433.17999267578125
83,416.9031982421875,431.42999267578125
84,459.31463623046875,454.5
85,455.80316162109375,454.07000732421875
86,410.9183044433594,449.510009765625
87,412.2160339355469,443.94000244140625
88,454.9375305175781,445.79998779296875
89,450.61285400390625,446.260009765625
90,403.2912902832031,429.82000732421875
91,404.37677001953125,430.95001220703125
92,434.31890869140625,393.1400146484375
93,409.94293212890625,370.6000061035156
94,338.1252746582031,385.1300048828125
95,323.33734130859375,386.0899963378906
96,358.9873962402344,383.1199951171875
97,440.4263610839844,411.6400146484375
98,466.8494873046875,415.0199890136719
99,443.0234069824219,395.6600036621094
100,372.4919738769531,386.0
101,357.9082336425781,400.20001220703125
102,391.9640197753906,396.75
103,421.87664794921875,392.0
104,399.62701416015625,394.0
105,330.22113037109375,383.30999755859375
106,318.5058898925781,378.75
107,358.25238037109375,378.8299865722656
108,443.84423828125,377.4599914550781
109,468.62823486328125,374.4700012207031
110,439.0436706542969,374.79998779296875
111,361.0975341796875,370.3699951171875
112,342.71771240234375,385.1700134277344
113,375.31829833984375,388.5
114,437.23602294921875,374.44000244140625
115,441.06268310546875,375.5199890136719
116,393.2209167480469,375.7799987792969
117,298.8714294433594,374.6199951171875
118,265.505126953125,379.82000732421875
119,285.9094543457031,377.3500061035156
120,354.41455078125,382.25
121,464.79302978515625,387.8999938964844
122,514.0774536132812,400.45001220703125
123,509.8836975097656,401.1499938964844
124,457.74169921875,405.5299987792969
125,363.8641662597656,418.8399963378906
126,325.5565490722656,417.489990234375
127,336.8536682128906,419.5400085449219
128,392.11004638671875,430.0
129,484.77850341796875,430.8599853515625
130,522.7357177734375,437.5199890136719
131,511.7615661621094,421.8999938964844
132,455.36627197265625,423.9599914550781
133,359.0531311035156,422.42999267578125
134,318.4448547363281,424.5
135,326.9157409667969,431.4200134277344
136,379.2920837402344,432.8399963378906
137,470.2463073730469,436.0199890136719
138,506.2939758300781,432.6700134277344
139,493.1067199707031,430.4800109863281
140,435.1181945800781,421.6000061035156
141,336.77142333984375,420.69000244140625
142,296.0744323730469,394.6600036621094
143,307.990478515625,411.260009765625
144,365.90264892578125,410.25
145,464.32684326171875,411.79998779296875
146,504.2633972167969,412.0
147,492.10296630859375,415.9800109863281
148,434.13311767578125,420.9599914550781
149,335.31170654296875,409.6199951171875
150,294.23443603515625,412.5
151,304.52996826171875,413.7300109863281
152,360.4102783203125,415.25
153,456.9271545410156,414.79998779296875
154,495.5978088378906,418.94000244140625
155,482.68719482421875,407.9800109863281
156,422.66571044921875,406.8999938964844
157,320.796630859375,410.2799987792969
158,277.49505615234375,410.2900085449219
159,286.01104736328125,415.5199890136719
160,340.3913879394531,417.07000732421875
161,435.5845031738281,415.7799987792969
162,472.3399963378906,415.9800109863281
163,457.9463806152344,415.2699890136719
164,397.8253173828125,424.3699951171875
165,390.3216247558594,415.79998779296875
166,432.2660217285156,413.3599853515625
167,419.2724304199219,414.8500061035156
168,359.5593566894531,415.3699951171875
169,353.8432922363281,418.3599853515625
170,395.8640441894531,417.6600036621094
171,480.3094482421875,417.4100036621094
172,507.7779541015625,422.0899963378906
173,484.7630310058594,420.8800048828125
174,416.6693115234375,419.94000244140625
175,402.7298583984375,421.29998779296875
176,437.30804443359375,417.6300048828125
177,420.3455810546875,425.5400085449219
178,451.504150390625,424.8699951171875
179,432.46258544921875,432.0
180,368.9461975097656,428.69000244140625
181,358.3726806640625,428.6700134277344
182,395.0730285644531,428.7200012207031
183,473.453125,435.80999755859375
184,497.65155029296875,440.94000244140625
185,474.1314392089844,447.0899963378906
186,408.23004150390625,445.8900146484375
187,393.3989562988281,453.6300048828125
188,423.48358154296875,458.0
189,493.1388854980469,465.5
190,511.0539855957031,467.3399963378906
191,482.57098388671875,445.6099853515625
192,412.0350646972656,449.1400146484375
193,392.9086608886719,454.32000732421875
194,419.84906005859375,450.0
195,487.7688293457031,449.1099853515625
196,502.7144470214844,447.739990234375
197,470.92694091796875,450.05999755859375
198,397.2647705078125,447.2300109863281
199,376.0250244140625,451.95001220703125
200,400.8692932128906,458.1000061035156
201,466.4417419433594,457.989990234375
202,480.5448913574219,457.1000061035156
203,448.8979797363281,460.760009765625
204,464.56707763671875,453.8500061035156
205,432.7656555175781,450.489990234375
206,450.052001953125,452.9100036621094
207,508.57220458984375,455.7099914550781
208,515.9539184570312,455.6600036621094
209,477.8059997558594,457.3900146484375
210,398.99273681640625,453.489990234375
211,372.9060363769531,454.82000732421875
212,393.8071594238281,452.5199890136719
213,457.57720947265625,443.3299865722656
214,468.2333068847656,440.260009765625
215,431.4828186035156,441.7900085449219
216,444.30609130859375,440.2799987792969
217,409.4148254394531,444.45001220703125
218,423.4502868652344,446.2099914550781
219,480.8531799316406,447.69000244140625
220,486.7613525390625,476.1099853515625
221,448.7847900390625,492.6099853515625
222,455.1219787597656,510.5
223,499.3976745605469,530.3300170898438
224,576.9366455078125,537.489990234375
225,607.1735229492188,533.5
226,595.428466796875,536.6599731445312
227,546.25390625,538.7999877929688
228,525.678955078125,581.3300170898438
229,542.5216064453125,572.1699829101562
230,592.806396484375,584.5
231,601.8577270507812,585.3400268554688
232,573.78125,575.0499877929688
233,583.733154296875,582.97998046875
234,556.3011474609375,574.7000122070312
235,567.0667114257812,581.9000244140625
236,610.889404296875,626.02001953125
237,681.2296752929688,689.8300170898438
238,773.2594604492188,691.4500122070312
239,824.2560424804688,681.0
240,839.011474609375,733.239990234375
241,823.6229858398438,741.3400268554688
242,781.007080078125,744.6500244140625
243,714.448974609375,749.1799926757812
244,682.02099609375,757.77001953125
245,681.0388793945312,706.5
246,657.9373168945312,669.97998046875
247,624.2576904296875,590.010009765625
248,580.5811157226562,664.260009765625
249,573.1105346679688,674.0
250,597.68798828125,642.8300170898438
251,651.9671630859375,655.6500244140625
252,677.7761840820312,630.3499755859375
253,666.4913330078125,629.0
254,633.6800537109375,678.0900268554688
255,635.3567504882812,676.22998046875
256,667.2303466796875,690.0
257,694.4502563476562,669.97998046875
258,686.1854858398438,677.7000122070312
259,646.2234497070312,675.8200073242188
260,641.778076171875,670.030029296875
261,625.4456787109375,639.2000122070312
262,643.497802734375,652.030029296875
263,680.9727783203125,649.6300048828125
264,680.2963256835938,654.2100219726562
265,645.6414794921875,647.0599975585938
266,647.114501953125,662.2999877929688
267,680.621826171875,654.6300048828125
268,676.8333129882812,663.3699951171875
269,639.9990844726562,666.6099853515625
270,639.3216552734375,662.5999755859375
271,670.619140625,679.969970703125
272,730.09814453125,673.5599975585938
273,749.91455078125,673.0
274,734.1298217773438,662.2999877929688
275,686.3052978515625,665.5999755859375
276,609.6170043945312,652.7000122070312
277,574.1970825195312,654.97998046875
278,575.4931640625,660.5399780273438
279,609.63623046875,653.780029296875
280,673.3489990234375,650.9600219726562
281,695.741943359375,656.8300170898438
282,681.3123168945312,655.9099731445312
283,634.0156860351562,654.3300170898438
284,625.0145263671875,635.2100219726562
285,639.5932006835938,622.0
286,616.0591430664062,601.3599853515625
287,556.3959350585938,544.219970703125
288,488.5344543457031,571.97998046875
289,466.55133056640625,564.02001953125
290,485.65472412109375,571.1599731445312
291,541.0756225585938,587.530029296875
292,627.7362670898438,587.4600219726562
293,666.4739990234375,582.9299926757812
294,662.1159057617188,583.1900024414062
295,619.6072387695312,592.6500244140625
296,543.1622314453125,581.030029296875
297,512.7254028320312,583.3699951171875
298,523.4307861328125,579.489990234375
299,571.7263793945312,569.1500244140625
300,587.6907958984375,566.8599853515625
301,561.9369506835938,573.3900146484375
302,577.75244140625,571.510009765625
303,551.8729858398438,570.9299926757812
304,567.6967163085938,570.9000244140625
305,620.4917602539062,579.4000244140625
306,627.9059448242188,576.0
307,594.8901977539062,582.8200073242188
308,525.8861694335938,578.6400146484375
309,502.97943115234375,573.1300048828125
310,521.5014038085938,574.8499755859375
311,576.7926635742188,574.1699829101562
312,585.76611328125,568.27001953125
313,553.3970947265625,574.5
314,563.6140747070312,571.0999755859375
315,611.7403564453125,572.9099731445312
316,614.2084350585938,572.0
317,573.9489135742188,569.0599975585938
318,497.59112548828125,569.5599975585938
319,470.0854797363281,594.5
320,484.0621337890625,602.6699829101562
321,534.680419921875,601.5499877929688
322,617.599609375,608.6599731445312
323,652.67138671875,613.3499755859375
324,645.7919921875,623.1599731445312
325,601.5195922851562,619.52001953125
326,598.9151000976562,621.1300048828125
327,633.814453125,605.3400268554688
328,625.8724975585938,608.2000122070312
329,579.7738647460938,607.260009765625
330,576.4014892578125,607.5700073242188
331,611.2086181640625,606.47998046875
332,603.1881713867188,605.1799926757812
333,621.1546630859375,603.010009765625
334,598.0210571289062,608.4000244140625
335,615.2588500976562,607.9000244140625
336,591.4307250976562,596.6599731445312
337,608.8863525390625,595.9099731445312
338,584.508056640625,594.4600219726562
339,601.37744140625,600.8099975585938
340,589.7830810546875,600.1400146484375
341,617.9816284179688,598.9500122070312
342,603.600341796875,602.989990234375
343,603.0980224609375,602.6199951171875
344,602.0064697265625,603.8099975585938
345,639.4203491210938,605.5
346,633.1871337890625,609.5
347,588.4570922851562,611.3599853515625
348,586.7442016601562,608.5999755859375
349,623.315673828125,608.5
350,616.4223022460938,606.8499755859375
351,570.8104248046875,608.1699829101562
352,568.3807983398438,608.1599731445312
353,604.2793579101562,615.8699951171875
354,674.19970703125,611.52001953125
355,697.1818237304688,614.989990234375
356,678.421875,616.489990234375
357,623.4241943359375,634.969970703125
358,611.0863037109375,635.8400268554688
359,636.873046875,634.0
360,646.67431640625,638.7000122070312
361,617.4652099609375,636.7000122070312
362,628.138427734375,634.9199829101562
363,674.4979858398438,636.8900146484375
364,677.6438598632812,634.010009765625
365,641.9246826171875,625.1699829101562
366,571.3764038085938,630.25
367,545.8583984375,629.760009765625
368,559.8201293945312,652.5
369,608.511474609375,646.0
370,688.2817993164062,651.47998046875
371,721.9620361328125,656.0
372,715.2102661132812,680.8800048828125
373,673.2704467773438,684.9299926757812
374,670.300537109375,696.77001953125
375,701.1271362304688,701.2999877929688
376,739.3009033203125,691.7000122070312
377,738.0678100585938,708.5399780273438
378,701.8082275390625,724.8900146484375
379,703.8463745117188,742.8699951171875
380,714.4019775390625,698.0499877929688
381,688.4689331054688,702.22998046875
382,699.177734375,710.0
383,742.2911987304688,703.989990234375
384,745.5390625,705.3200073242188
385,713.2944946289062,726.5999755859375
386,717.261962890625,719.27001953125
387,708.6444702148438,714.2000122070312
388,734.3307495117188,715.6400146484375
389,722.0581665039062,693.6199951171875
390,675.268310546875,702.1400146484375
391,667.714111328125,710.5700073242188
392,694.6466674804688,710.22998046875
393,751.7490234375,742.5
394,768.9613037109375,735.719970703125
395,750.61669921875,748.010009765625
396,722.5036010742188,752.0
397,729.8953857421875,728.6400146484375
398,746.8359985351562,736.97998046875
399,749.9927368164062,746.5399780273438
400,718.795654296875,736.989990234375
401,723.8543090820312,730.219970703125
402,761.3027954101562,735.989990234375
403,760.119140625,724.969970703125
404,724.327880859375,727.989990234375
405,725.620361328125,729.9500122070312
406,759.9649658203125,729.8599853515625
407,756.2684326171875,742.780029296875
408,719.0887451171875,765.030029296875
409,717.5640258789062,765.72998046875
410,748.127197265625,760.0
411,807.3855590820312,758.9199829101562
412,826.2926025390625,753.3400268554688
413,809.3795166015625,758.989990234375
414,760.7634887695312,763.97998046875
415,749.1622924804688,767.0
416,770.5347290039062,771.9299926757812
417,810.4010620117188,766.3300170898438
418,812.5728759765625,769.5800170898438
419,781.3775024414062,773.1599731445312
420,731.1843872070312,778.9500122070312
421,718.000244140625,777.2999877929688
422,737.8728637695312,775.3699951171875
423,787.1282348632812,786.2000122070312
424,840.9225463867188,788.8099975585938
425,855.8016357421875,792.0
426,835.6011962890625,788.5700073242188
427,784.2901000976562,805.0
428,770.02880859375,846.5999755859375
429,785.9264526367188,911.1699829101562
430,827.2504272460938,908.8099975585938
431,891.3330688476562,870.2000122070312
432,918.7416381835938,902.6199951171875
433,914.1341552734375,896.0
434,917.9428100585938,952.530029296875
435,946.8854370117188,969.4099731445312
436,997.9767456054688,955.1500244140625
437,1015.8812255859375,950.030029296875
438,1004.2664794921875,962.8300170898438
439,965.4678955078125,1005.75
440,957.701904296875,1023.5
441,973.5267944335938,1041.530029296875
442,1010.2796630859375,1116.3900146484375
443,1040.6510009765625,985.280029296875
444,1039.0245361328125,842.010009765625
445,1007.0839233398438,917.5399780273438
446,949.4099731445312,888.77001953125
447,868.1505126953125,899.6900024414062
448,825.3660888671875,906.9099731445312
449,784.5922241210938,768.010009765625
450,746.4835205078125,786.6099853515625
451,744.829833984375,820.989990234375
452,774.6370849609375,821.780029296875
453,832.715087890625,828.5900268554688
454,851.3265991210938,847.1500244140625
455,886.7056274414062,892.6400146484375
456,927.0712890625,887.1500244140625
457,932.2455444335938,900.4199829101562
458,906.232421875,924.010009765625
459,910.9833374023438,935.6500244140625
460,933.3159790039062,920.9000244140625
461,923.3431396484375,913.4000244140625
462,882.4760131835938,901.8599853515625
463,878.0122680664062,899.3099975585938
464,900.9492797851562,911.7999877929688
465,949.4660034179688,919.5
466,960.918701171875,918.0499877929688
467,940.064697265625,916.2000122070312
468,894.1212158203125,919.3200073242188
469,880.3628540039062,969.9500122070312
470,894.4970092773438,979.530029296875
471,932.9361572265625,1017.2000122070312
472,992.4971923828125,1009.5499877929688
473,1070.75927734375,1025.010009765625
474,1113.254638671875,1018.469970703125
475,1124.0101318359375,1028.3299560546875
476,1103.3453369140625,1067.4100341796875
477,1061.7724609375,1068.43994140625
478,1014.2413330078125,977.3599853515625
479,942.3402099609375,1000.0
480,905.0361938476562,1007.1699829101562
481,897.42724609375,1006.1699829101562
482,916.4171752929688,997.0900268554688
483,959.0133056640625,1006.47998046875
484,1022.5126342773438,1020.469970703125
485,1086.6868896484375,1036.3199462890625
486,1115.1287841796875,1060.239990234375
487,1112.256591796875,1050.6600341796875
488,1086.623046875,1045.4200439453125
489,1034.0770263671875,1078.4000244140625
490,1015.553955078125,1114.72998046875
491,1019.9443969726562,1126.77001953125
492,1046.0216064453125,1199.989990234375
493,1090.84033203125,1182.1199951171875
494,1152.6387939453125,1140.300048828125
495,1221.7381591796875,1185.050048828125
496,1257.0830078125,1187.75
497,1267.0015869140625,1191.8499755859375
498,1248.076416015625,1221.3299560546875
499,1233.5631103515625,1264.4000244140625
500,1240.4168701171875,1279.989990234375
501,1266.4786376953125,1250.8499755859375
502,1274.1656494140625,1267.0
503,1286.717041015625,1278.280029296875
504,1272.5440673828125,1209.989990234375
505,1232.4503173828125,1152.1600341796875
506,1177.7623291015625,1199.050048828125
507,1142.4788818359375,1142.2099609375
508,1124.9105224609375,1178.489990234375
509,1130.503173828125,1236.0
510,1156.0831298828125,1240.0
511,1199.3790283203125,1246.0899658203125
512,1258.2813720703125,1248.5899658203125
513,1282.2686767578125,1123.6500244140625
514,1282.923095703125,1060.1400146484375
515,1255.921630859375,998.9299926757812
516,1204.08447265625,1034.280029296875
517,1130.696044921875,1063.0
518,1039.4000244140625,1093.9599609375
519,956.3048095703125,1034.97998046875
520,907.2467651367188,1012.989990234375
521,890.0244140625,919.75
522,902.827880859375,955.010009765625
523,941.369384765625,965.0599975585938
524,1001.7583618164062,1032.3399658203125
525,1080.5562744140625,1010.7999877929688
526,1118.957763671875,1034.6700439453125
527,1129.7728271484375,1043.0
528,1110.9967041015625,1069.1500244140625
529,1069.64892578125,1074.77001953125
530,1056.711181640625,1120.5
531,1068.028076171875,1145.800048828125
532,1100.782958984375,1139.7900390625
533,1152.916259765625,1154.25
534,1221.445556640625,1177.25
535,1256.5679931640625,1197.030029296875
536,1262.9117431640625,1186.0400390625
537,1237.3756103515625,1212.2900390625
538,1191.0081787109375,1203.8599853515625
539,1178.500244140625,1222.010009765625
540,1188.190673828125,1213.800048828125
541,1195.38525390625,1184.0400390625
542,1175.2891845703125,1174.3499755859375
543,1165.9146728515625,1175.47998046875
544,1163.975830078125,1166.52001953125
545,1183.9627685546875,1192.6500244140625
546,1222.984375,1204.97998046875
547,1234.1693115234375,1207.0799560546875
548,1226.216064453125,1235.6400146484375
549,1243.2431640625,1241.449951171875
550,1240.877197265625,1224.6700439453125
551,1220.403564453125,1236.0400390625
552,1224.906494140625,1255.0
553,1249.0584716796875,1273.8800048828125
554,1290.340087890625,1295.6300048828125
555,1346.448974609375,1333.449951171875
556,1350.10693359375,1328.2900390625
557,1311.41943359375,1324.5
558,1337.1044921875,1361.1300048828125
559,1373.33837890625,1414.0400390625
560,1422.3746337890625,1457.1199951171875
561,1485.1700439453125,1504.72998046875
562,1558.4512939453125,1560.9599609375
563,1621.47265625,1535.2099609375
564,1636.346923828125,1557.4200439453125
565,1291.4815673828125,1570.1199951171875
566,1422.1778564453125,1658.68994140625
567,1456.7545166015625,1696.1199951171875
568,1498.9412841796875,1769.1099853515625
569,1545.54443359375,1795.5999755859375
570,1598.9185791015625,1642.219970703125
571,1658.572998046875,1775.6800537109375
572,1723.2420654296875,1750.5
573,1777.6134033203125,1667.4300537109375
574,1809.6484375,1709.3199462890625
575,1826.63232421875,1768.1199951171875
576,1839.69482421875,1898.6800537109375
577,1863.36328125,1971.22998046875
578,1895.6217041015625,2045.0
579,1934.94140625,2050.0
580,1979.8946533203125,2154.800048828125
581,2029.24853515625,2309.570068359375
582,2081.6259765625,2560.330078125
583,2136.06494140625,2340.0
584,2192.830322265625,2252.719970703125
585,2233.072265625,2210.0
586,2262.748779296875,2179.080078125
587,2283.06591796875,2306.340087890625
588,2298.73388671875,2170.860107421875
589,2306.57421875,2368.1201171875
590,2321.668212890625,2440.419921875
591,2343.005126953125,2461.7900390625
592,2369.54443359375,2513.909912109375
593,2400.716552734375,2583.669921875
594,2437.71630859375,2811.60009765625
595,2477.949462890625,2859.409912109375
596,2523.090576171875,2728.760009765625
597,2571.431640625,2805.0
598,2622.142333984375,2830.280029296875
599,2674.65478515625,2876.0
600,2728.485595703125,2955.409912109375
601,2776.916748046875,2677.3798828125
602,2805.79931640625,2748.169921875
603,2817.289306640625,2476.139892578125
604,2812.310791015625,2378.5
605,2793.393310546875,2475.2900390625
606,2762.73828125,2652.0
607,2721.67333984375,2558.9599609375
608,2671.492431640625,2619.239990234375
609,2620.365234375,2760.030029296875
610,2582.67529296875,2660.0400390625
611,2556.974609375,2729.72998046875
612,2541.8212890625,2699.360107421875
613,2532.662841796875,2541.97998046875
614,2525.486083984375,2549.219970703125
615,2502.7197265625,2443.909912109375
616,2477.55615234375,2533.18994140625
617,2463.56982421875,2567.989990234375
618,2459.44921875,2535.0
619,2464.24072265625,2445.570068359375
620,2465.942138671875,2400.0
621,2461.140869140625,2489.93994140625
622,2465.29541015625,2604.75
623,2477.09521484375,2550.9599609375
624,2495.768310546875,2607.0
625,2520.430908203125,2578.010009765625
626,2547.048095703125,2493.639892578125
627,2560.914794921875,2558.909912109375
628,2559.864501953125,2502.739990234375
629,2545.10791015625,2314.0
630,2517.660888671875,2273.469970703125
631,2479.076904296875,2415.75
632,2430.7158203125,2319.0
633,2373.25244140625,2094.169921875
634,2306.42041015625,2018.9599609375
635,2230.531005859375,1961.260009765625
636,2147.631103515625,2182.989990234375
637,2083.48388671875,2347.969970703125
638,2035.97998046875,2324.989990234375
639,2002.3466796875,2718.610107421875
640,1980.3839111328125,2710.2900390625
641,1968.5538330078125,2821.31005859375
642,1965.8990478515625,2760.800048828125
643,1971.3883056640625,2751.0
644,1984.71875,2513.60009765625
645,2005.4635009765625,2546.909912109375
646,2032.4703369140625,2681.489990234375
647,2064.3564453125,2705.0
648,2101.928955078125,2679.719970703125
649,2142.34130859375,2710.110107421875
650,2185.9970703125,2862.929931640625
651,2232.56103515625,2734.760009765625
652,2281.81787109375,2720.10009765625
653,2333.296875,2786.429931640625
654,2386.532470703125,3109.0
655,2442.28125,3222.199951171875
656,2498.9658203125,3247.409912109375
657,2555.962646484375,3445.489990234375
658,2612.8466796875,3384.669921875
659,2669.7255859375,3327.590087890625
660,2726.37158203125,3419.929931640625
661,2782.45068359375,3662.510009765625
662,2837.372314453125,4027.699951171875
663,2892.373046875,3976.06005859375
664,2944.156005859375,4380.10986328125
665,2996.091064453125,4069.4599609375
666,3044.919921875,4279.35009765625
667,3092.181884765625,4258.919921875
668,3138.173095703125,4103.490234375
669,3183.29296875,4032.659912109375
670,3227.539794921875,4039.1201171875
671,3271.04052734375,3835.10009765625
672,3313.981201171875,4095.610107421875
673,3356.015625,4091.8798828125
674,3397.10791015625,4334.3798828125
675,3437.067626953125,4302.009765625
676,3476.0400390625,4338.3798828125
677,3514.056396484375,4280.009765625
678,3551.222412109375,4380.02001953125
679,3587.361572265625,4596.75
680,3622.42236328125,4615.18994140625
681,3656.327880859375,4745.60009765625
682,3688.994384765625,4831.009765625
683,3720.70849609375,4639.419921875
684,3752.221435546875,4547.8701171875
685,3785.093994140625,4102.85009765625
686,3818.468017578125,4471.4501953125
687,3851.6337890625,4515.97021484375
688,3886.564453125,4612.8701171875
689,3919.203125,4266.990234375
690,3951.82421875,4204.0
691,3984.576416015625,4315.9501953125
692,4017.322265625,4270.8701171875
693,4049.9443359375,3945.0
694,4066.30859375,3797.989990234375
695,4067.5263671875,3354.530029296875
696,4036.70556640625,3759.47998046875
697,4012.90771484375,3637.5
698,3978.928955078125,3770.0
699,3944.5126953125,3991.139892578125
700,3909.807861328125,3879.669921875
701,3874.900390625,3825.0
702,3834.197509765625,3697.159912109375
703,3785.343994140625,3614.8701171875
704,3732.3203125,3769.260009765625
705,3675.590087890625,3763.860107421875
706,3629.64453125,3899.35009765625
707,3593.168701171875,3933.56005859375
708,3564.845947265625,4195.0
709,3543.582763671875,4059.010009765625
710,3528.685791015625,4190.72021484375
711,3519.2119140625,4291.35986328125
712,3514.544677734375,4381.330078125
713,3514.014404296875,4416.2998046875
714,3517.2919921875,4299.990234375
715,3524.05615234375,4186.31982421875
716,3534.12939453125,4320.0
717,3548.796630859375,4359.009765625
718,3566.518798828125,4439.85009765625
719,3588.714599609375,4617.06982421875
720,3613.326171875,4784.91015625
721,3639.614501953125,4728.240234375
722,3667.233642578125,4854.60009765625
723,3695.408447265625,5719.0
724,3723.45263671875,5660.0
725,3751.26611328125,5764.0
726,3778.9091796875,5596.22998046875
727,3806.251708984375,5631.740234375
728,3833.35693359375,5493.2998046875
729,3860.446533203125,5624.8798828125
730,3887.193359375,5681.1201171875
731,3913.410400390625,6099.0
732,3938.859619140625,5944.9599609375
733,3963.74560546875,5962.83984375
734,3988.12939453125,5658.81982421875
735,4012.267822265625,5550.0
736,4036.231689453125,5770.990234375
737,4059.72265625,5922.14013671875
738,4083.041748046875,5725.009765625
739,4108.08837890625,5749.0
740,4133.38232421875,6135.89013671875
741,4158.4873046875,6130.0
742,4183.1611328125,6404.330078125
743,4207.12109375,6850.58984375
744,4230.0361328125,7199.75
745,4251.74462890625,7198.97998046875
746,4272.5439453125,7400.7001953125
747,4294.10498046875,7227.39013671875
748,4315.59814453125,7135.0
749,4336.8603515625,7363.1298828125
750,4360.4599609375,7338.0
751,4383.6875,7255.009765625
752,4407.19970703125,6775.5400390625
753,4433.3544921875,6100.10009765625
754,4460.84716796875,5972.3798828125
755,4488.9560546875,6659.16015625
756,4517.28076171875,6885.52978515625
757,4516.951171875,7261.990234375
758,4576.9267578125,7900.5
759,4626.8017578125,7600.97998046875
760,4682.69921875,7776.169921875
761,4742.49560546875,7930.490234375
762,4804.4228515625,7848.81982421875
763,4867.52587890625,8161.66015625
764,4931.0595703125,8209.9599609375
765,4994.66259765625,8088.4599609375
766,5057.921875,8150.0
767,5120.3330078125,8765.099609375
768,5181.2470703125,9466.0400390625
769,5240.14111328125,9699.98046875
770,5296.85888671875,10263.9599609375
771,5351.19921875,10450.0
772,5403.57421875,9745.599609375
773,5453.8369140625,10924.01953125
774,5501.876953125,10999.0
775,5547.02783203125,11384.25
776,5589.77001953125,11598.169921875
777,5630.087890625,12251.0
778,5667.642578125,13650.0
779,5701.775390625,16127.0
780,5732.41796875,15464.9599609375
781,5760.2568359375,13110.4599609375
782,5785.8251953125,15793.2001953125
783,5808.51025390625,16133.01953125
784,5828.4775390625,16487.9296875
785,5846.078125,15999.0
786,5861.9033203125,17049.9296875
787,5875.51025390625,17295.0
788,5886.54833984375,19064.2109375
789,5897.4443359375,18586.869140625
790,5904.33349609375,19044.1796875
791,5909.666015625,16830.279296875
792,5914.00732421875,16909.390625
793,5918.0810546875,14298.5703125
794,5922.0517578125,14802.759765625
795,5926.6591796875,14185.3896484375
796,5930.99853515625,13429.25
797,5935.31298828125,14607.0
798,5938.982421875,15817.5302734375
799,5942.15234375,14387.3203125
800,5945.3740234375,14916.23046875
801,5948.466796875,13477.0400390625
802,5952.0185546875,13069.9501953125
803,5955.8720703125,13481.73046875
804,5960.34033203125,13359.98046875
805,5964.3935546875,14861.150390625
806,5968.31494140625,15065.8798828125
807,5971.7294921875,14951.0595703125
808,5974.166015625,16547.810546875
809,5975.94287109375,16731.609375
810,5976.9580078125,15654.830078125
