time,open,high,low,close,Volume
1581854400,9915.67,9988.21,9828.88,9864.2,860.35808147
1581868800,9864.21,9924.51,9598.49,9756.54,1395.5231002
1581883200,9750,10014.88,9730.05,9912.89,715.21592786
1581897600,9925.96,9973.45,9775,9814.4,441.80197827
1581912000,9825.93,9846.12,9716.18,9754.39,935.05065543
1581926400,9760.52,9846.89,9585.02,9636.11,1533.49365355
1581940800,9635,9698.96,9467.57,9654.64,2085.44149372
1581955200,9654.64,9737.55,9591.39,9682.94,583.39563824
1581969600,9679.86,9731.2,9612.81,9697.15,334.0215063
1581984000,9725.57,9776.64,9631.16,9723.87,391.47154756
1581998400,9724.51,9825,9724.51,9807.58,652.07980555
1582012800,9801,9812.53,9650.01,9724.58,599.42028414
1582027200,9724.58,9888,9602.6,9863.15,1225.54065325
1582041600,9854.59,10071.99,9850.7,10070,1765.78986536
1582056000,10065.77,10288,10052.85,10185.17,2120.05178517
1582070400,10190.3,10214.98,10113.44,10160.1,741.53074274
1582084800,10165.31,10188.63,10055.01,10074.76,681.48098742
1582099200,10072.85,10229.49,10031.39,10220.57,879.40597596
1582113600,10219.38,10255.07,10073.69,10127.7,1558.05948298
1582128000,10127.79,10300,10104.14,10154.14,1353.1805096
1582142400,10165.47,10168.13,9312,9595.72,4723.1629827
1582156800,9589.1,9649.86,9484.16,9575.6,1364.70629095
1582171200,9575.59,9626.99,9526.83,9602.64,584.98143215
1582185600,9597.33,9634.5,9534.04,9562.96,822.00506772
1582200000,9573.15,9628.34,9525.7,9577.81,1122.86448545
1582214400,9581.84,9706.27,9396.91,9553.51,2207.60991496
1582228800,9552.65,9669.08,9532.75,9612.76,506.32388797
1582243200,9610.4,9727.26,9574.96,9711.24,542.34289852
1582257600,9711.24,9748.76,9658.01,9695.31,434.17486552
1582272000,9685.73,9733.59,9617.22,9705.47,1104.59857071
1582286400,9710.28,9773.2,9671.08,9730.85,794.24130193
1582300800,9741.57,9765.24,9675,9687.44,474.27364526
1582315200,9684.97,9743.6,9562.6,9696.13,921.83946099
1582329600,9696.13,9722.39,9645.75,9674,282.58327372
1582344000,9674,9684.89,9568.51,9609.74,416.93885728
1582358400,9603.04,9677.32,9600,9648.49,182.00615185
1582372800,9648,9690.84,9626.84,9648.97,272.93268982
1582387200,9648.97,9700.02,9616.18,9688.43,559.4177738
1582401600,9679.02,9719.99,9659.47,9668.13,382.68478946
1582416000,9664.08,9819.99,9664.08,9818.49,417.24099208
1582430400,9820,9956.55,9820,9915.52,1158.83924645
1582444800,9912.25,10024.08,9841.06,9857.5,769.78221054
1582459200,9866.89,9930,9839.13,9885.43,264.61140218
1582473600,9884.19,9922.46,9867.18,9900.01,262.3361177
1582488000,9906.64,10002.18,9867.81,9965.21,456.41436753
1582502400,9969.79,10027.66,9586.5,9778.86,1319.00679148
1582516800,9764.3,9783.23,9677.26,9753.07,771.68124544
1582531200,9758.57,9829.77,9697.86,9821.49,759.82543041
1582545600,9824.33,9850,9673.69,9712.22,921.43357903
1582560000,9701,9742.55,9480,9592.99,1677.01495615
1582574400,9598.63,9671.28,9556.32,9652.58,428.0457052
1582588800,9664.87,9676.56,9563.92,9572.81,245.74508748
1582603200,9570.04,9606.54,9480,9510,964.75447425
1582617600,9510,9658.31,9491.23,9637.52,873.89974429
1582632000,9640.22,9682.73,9350,9388.59,1625.0296162
1582646400,9388.55,9521.09,9277,9341.07,1603.86489306
1582660800,9341.26,9420.4,9234.21,9305.4,966.70914015
1582675200,9305.4,9369.99,9092,9147.8,1654.62126303
1582689600,9147.69,9211.07,9097.68,9126.79,657.54135413
1582704000,9126.79,9217.43,9074.11,9142.66,1354.84778657
1582718400,9149.2,9280.33,8928.52,8975.93,2969.27977479
1582732800,8975.93,9020,8627.78,8826.26,4038.98891094
1582747200,8826.26,8850.34,8707.05,8779.36,888.91885435
1582761600,8778.37,8783.66,8520,8728.01,1975.99916124
1582776000,8733.11,8821.74,8664.75,8818.86,1394.65240524
1582790400,8818.85,8850.34,8732.89,8808.69,1112.09966636
1582804800,8808.67,8939.18,8736.41,8849.23,1463.89764565
1582819200,8841.41,8974.75,8841.4,8916.21,1495.27587802
1582833600,8910.58,8923.16,8675.31,8816.5,1831.97890709
1582848000,8816.5,8900.94,8782.14,8835.21,506.37706173
1582862400,8835,8865.65,8698.18,8719.59,726.62174813
1582876800,8722.3,8781.16,8534.01,8573.77,1250.34713449
1582891200,8583.88,8719.75,8421.49,8705.9,2022.41223601
1582905600,8705.05,8728.67,8492.08,8571.34,1189.00933137
1582920000,8564.1,8806.26,8560.13,8703.84,852.21371592
1582934400,8710,8782.56,8675.72,8729.43,432.75978337
1582948800,8734.46,8805.06,8713.16,8773.53,299.69423633
1582963200,8764.91,8784.39,8616.66,8714.64,358.4447672
1582977600,8707.62,8709.25,8580.65,8659.3,496.89624307
1582992000,8669.03,8684.79,8601.16,8680,365.50991475
1583006400,8674.04,8674.04,8525,8527.74,384.76291171
1583020800,8525,8675.18,8499.19,8608.47,441.58668418
1583035200,8610.77,8628.55,8515.79,8534.07,422.17791844
1583049600,8534.08,8653.68,8515,8648.37,337.23461076
1583064000,8644.45,8756.11,8534.87,8554.7,792.0255847
1583078400,8554.59,8578.09,8410,8535.49,1476.07555034
1583092800,8533.71,8580,8461.38,8528.95,687.47139091
1583107200,8516,8650.47,8486.72,8608.06,891.31243347
1583121600,8600.56,8696.97,8593.64,8622.51,569.14504499
1583136000,8622.51,8776.21,8611.1,8747.34,895.32100406
1583150400,8757.34,8891.93,8715,8836.17,1418.73304906
1583164800,8828.88,8919.97,8821.18,8888.01,1005.69452794
1583179200,8888.35,8980.34,8856.92,8917.34,1406.65482977
1583193600,8917.34,8921.8,8813,8880.01,613.42913203
1583208000,8873.68,8873.68,8746.76,8762.86,497.83643444
1583222400,8752.88,8882.35,8740.54,8874.3,592.82073086
1583236800,8875.03,8916.87,8674.69,8759.7,1704.58580234
1583251200,8752.13,8786,8660.04,8704.9,891.83897064
1583265600,8715.84,8794.99,8688,8755.45,329.4612158
1583280000,8755.45,8835.36,8722.83,8784.54,308.93378481
1583294400,8790.94,8850,8776.11,8814.67,262.39014479
1583308800,8817.36,8835.34,8702.28,8723.96,751.34018152
1583323200,8723.96,8790.05,8663.76,8703.81,886.26463577
1583337600,8703.81,8754.95,8675.31,8746.69,672.42829697
1583352000,8746.68,8773.67,8691.43,8753.28,471.87547844
1583366400,8757.79,8961.53,8757.79,8876.68,1050.87729427
1583380800,8879.58,8960.75,8872.06,8902.5,406.98549609
1583395200,8903.75,9126.85,8900.01,9115.81,1672.29160151
1583409600,9113.31,9149.98,9030,9096.45,1655.6174357
1583424000,9093.35,9169,9075.42,9160.28,863.44803266
1583438400,9163.03,9167.71,9042.38,9066.65,799.46581313
1583452800,9059,9094.88,8990.01,9052.64,414.56932508
1583467200,9049.99,9149.43,9018.23,9114.09,708.10203946
1583481600,9107.57,9187.85,9084.92,9142.65,744.2703326
1583496000,9137.68,9144.44,9019.72,9019.72,1367.1288936
1583510400,9029.41,9119.53,9022.82,9106.42,464.19051425
1583524800,9106.42,9160.8,9078.16,9153.79,438.1622893
1583539200,9154.1,9171.81,9092.59,9114.7,248.94464463
1583553600,9113.98,9130.66,9066.48,9097.61,312.00725191
1583568000,9100.82,9141.69,9088.48,9113.99,161.92771879
1583582400,9113.91,9158.01,9088,9130.51,207.0286338
1583596800,9138.58,9219.13,8859.49,8895,1653.98345199
1583611200,8895,8930,8861.74,8893.93,221.69987028
1583625600,8901.12,8901.12,8717,8752.52,1248.51605795
1583640000,8758.82,8762.12,8710.36,8757.46,346.50582865
1583654400,8750.52,8764,8675.31,8749.25,398.19414976
1583668800,8756.01,8758.97,8335.56,8399.53,1917.11012112
1583683200,8405.44,8405.44,8151,8287.29,2346.67447579
1583697600,8282.91,8312.44,7995.48,8033.7,2811.88976869
1583712000,8035.79,8191.13,8000,8069.77,1975.19100344
1583726400,8075.55,8075.55,7684.7,7905.61,2364.9161824
1583740800,7904.57,8001.55,7767.57,7816.41,1488.88606452
1583755200,7816.42,7924.53,7636,7760.78,2996.72999514
1583769600,7761.66,7890,7690,7845.8,1872.54392615
1583784000,7845.62,7942.23,7792.14,7936.25,1479.12707928
1583798400,7937.2,7966.2,7840,7900.52,626.84835114
1583812800,7907.25,7955.76,7868.87,7905.38,556.57579403
1583827200,7906.97,8119.38,7872.44,8074.66,1514.92804082
1583841600,8074.45,8158.42,7748.36,7755.03,2593.8703681
1583856000,7762.86,7984.19,7733.99,7984.19,1731.53372458
1583870400,7984.19,8041.84,7870.11,7885.92,1251.19747863
1583884800,7893.63,7969.7,7861.68,7925.96,453.61201514
1583899200,7924.03,7951.72,7823.06,7869.61,585.06950581
1583913600,7863.99,7929.03,7766.97,7829.09,1277.49791643
1583928000,7833.72,7906.4,7739.07,7780.88,1393.79062885
1583942400,7793.75,7849.41,7591.99,7829.8,2858.35126164
1583956800,7841.13,7988.78,7800.1,7934.57,721.29012494
1583971200,7956.29,7969.9,7572.35,7662.3,2077.14505382
1583985600,7664.58,7664.58,7340,7387.43,3588.56144317
1584000000,7382.41,7465,5720.54,6030.94,18107.66165875
1584014400,6004.32,6289.03,5713.68,6124.91,15917.22835726
1584028800,6134.86,6242.56,5948.68,6032.9,4906.88946019
1584043200,6040.73,6049.38,4776.59,4841.67,13915.90321584
1584057600,4841.67,5640.52,3850,5365.42,16793.3591803
1584072000,5362.37,5472.25,4851.24,5431.52,6326.13390336
1584086400,5432.55,5848,5240,5454.18,7631.67919689
1584100800,5453.07,5990.35,4975,5250.68,12518.65446517
1584115200,5239.06,5588.2,4850.01,5453.51,7986.41426018
1584129600,5459.14,5777.63,5316.99,5622.74,3163.40032963
1584144000,5623.16,5663.01,5349.09,5605.1,2323.41699671
1584158400,5612.42,5612.43,5424.9,5529.52,1883.44007612
1584172800,5527.76,5538.04,5209.69,5492.27,2845.00683303
1584187200,5482.54,5493.62,5290,5320.91,2666.22216411
1584201600,5326.56,5511.77,5268,5391.92,2665.89324726
1584216000,5392.48,5433.04,5051,5169.37,2986.88883237
1584230400,5167.38,5271.48,5092.34,5168.25,1628.94488101
1584244800,5175.4,5323.37,5175.4,5270.14,733.68277665
1584259200,5263.28,5489,5205.48,5431.4,1819.86560826
1584273600,5437.45,5585.11,5240,5310.33,2590.97776621
1584288000,5313.45,5382.94,5250.9,5311.32,2477.31118853
1584302400,5324.4,5965.77,5173,5343.64,7338.52164312
1584316800,5353.04,5353.04,5181.07,5263.56,1514.6931327
1584331200,5264.64,5292.95,4780.12,4780.12,5356.61421501
1584345600,4785.8,4943.17,4435.89,4579.44,9483.64896173
1584360000,4577.8,5173.9,4500.66,5152.46,10019.6952478
1584374400,5150.96,5199.8,4841.32,4953.49,5654.96192802
1584388800,4946.09,5071.58,4830,5033.42,2875.85011243
1584403200,5051.41,5422.7,4936,5340.66,3085.86034663
1584417600,5328.93,5444,5225.83,5389.05,1505.44769928
1584432000,5380.8,5472.09,5191.95,5283.82,3167.3395403
1584446400,5287.77,5396.54,5072.62,5374.98,3724.91926542
1584460800,5380.92,5507.16,5315.11,5399.09,3131.55253145
1584475200,5404.2,5569.9,5323.71,5324.99,2902.72303741
1584489600,5340.95,5446.7,5291.48,5410.73,2231.54290845
1584504000,5417,5452.43,5122.48,5164.7,2509.24929496
1584518400,5158.75,5265.13,5016,5163.53,3959.11109102
1584532800,5158.91,5427.77,5025,5348,6560.85430041
1584547200,5348.04,5370,5006.87,5349.18,5058.71449519
1584561600,5349.18,5439.8,5278.9,5406.92,2239.759039
1584576000,5413,5475,5266.38,5303.3,1948.92142812
1584590400,5297.92,5455.9,5297.89,5438.06,1343.5779673
1584604800,5432.9,5683.86,5400.53,5646.5,3983.31125335
1584619200,5657.53,5958.62,5633.39,5921.13,6189.21951495
1584633600,5929.58,6400,5838.37,6242.54,8395.71102948
1584648000,6234.07,6433.98,6154.72,6181.18,2922.99368045
1584662400,6192.94,6289.03,6059.51,6164.02,1885.96435979
1584676800,6166.85,6364.91,6123.25,6329.25,1871.16739581
1584691200,6334.63,7139,6325.36,6685.05,10936.24967696
1584705600,6685.05,6727.82,6444,6626.39,5050.55260881
1584720000,6637.76,6677.68,6162.7,6190,4075.36357019
1584734400,6188.64,6357.63,5670,6210.14,6279.63148737
1584748800,6207.66,6380.19,6062.65,6255.05,1943.33852273
1584763200,6261.05,6319.27,6044.99,6157.92,2547.83506716
1584777600,6160.3,6162.1,5866.44,6110.32,3333.91631597
1584792000,6111.86,6273.96,6093.51,6220,1274.1190792
1584806400,6235.77,6261.21,6050.4,6227.85,934.53012527
1584820800,6231.96,6461.91,6088.65,6187.78,1763.99702286
1584835200,6199.17,6368.97,6112.27,6355.29,883.57497053
1584849600,6365.09,6419,6275.91,6310.15,664.32655823
1584864000,6296.87,6326.85,6132.62,6151.08,976.17570322
1584878400,6148.99,6148.99,5930.1,6087.29,2523.95185315
1584892800,6092.4,6150,5866.44,5927.76,1777.4704108
1584907200,5925.69,6147.34,5705,5813.15,3987.88507314
1584921600,5816.57,5995.44,5686.34,5964.59,1383.07396996
1584936000,5954.72,5995,5852.39,5863.11,1042.58382075
1584950400,5866.04,5949.35,5748.05,5859.72,2375.13618629
1584964800,5866.61,6629.79,5863.43,6233.34,7736.75625463
1584979200,6239.02,6406,6236.55,6292.8,3018.5122438
1584993600,6292.84,6528.17,6277.72,6493.51,3497.74208862
1585008000,6494.7,6717.84,6494.7,6551.39,3759.9335293
1585022400,6549.09,6645.7,6400.01,6590.91,2315.01242862
1585036800,6587.82,6893,6587.82,6767.48,4082.6869114
1585051200,6756.8,6796.26,6495.32,6621.28,4605.86645727
1585065600,6620.62,6758.25,6542.49,6725.05,2396.43037867
1585080000,6725.05,6814,6645.72,6768.64,2559.16431888
1585094400,6768.64,6775.2,6535.07,6576.14,2794.82267039
1585108800,6551.68,6738.38,6545.16,6696.25,950.90410113
1585123200,6697.07,6989.04,6457.17,6544.36,5909.86644299
1585137600,6539.42,6836.25,6520.77,6637.83,3429.95262541
1585152000,6634.3,6720.92,6583.48,6630.86,2160.75938362
1585166400,6634.38,6717.84,6563.96,6692.22,1431.42868273
1585180800,6695.47,6798.89,6669.68,6742.67,818.83970464
1585195200,6740.97,6782.6,6570.35,6600.37,1222.42184601
1585209600,6600.98,6682.49,6580.71,6616.6,1117.55191455
1585224000,6623.42,6704.48,6528.07,6633.78,1517.72873154
1585238400,6631.89,6700,6609.04,6675.37,1141.09459932
1585252800,6673.51,6789.32,6671.71,6760.72,1576.07043759
1585267200,6765.15,6872.67,6765.15,6809.65,1679.68045415
1585281600,6816.99,6847.99,6629.8,6721.13,1759.8700817
1585296000,6719.76,6722.99,6605.99,6636.07,1591.77427066
1585310400,6636.07,6680.23,6582.27,6632.57,1850.84486746
1585324800,6635.18,6700.93,6598.07,6668.84,1730.73929602
1585339200,6663,6709.79,6210,6376.03,2203.37659505
1585353600,6376.03,6376.03,6074,6124.8,1943.69880742
1585368000,6120.74,6214.06,6096.91,6200.89,1473.58156866
1585382400,6195.84,6342.05,6177.74,6242.8,2526.8039579
1585396800,6249.06,6291.09,6180,6230.97,952.2503073
1585411200,6228,6275.64,6030.51,6218.93,3906.53219652
1585425600,6228.1,6310.26,6180,6253.08,810.62714384
1585440000,6275.11,6278.24,6191.74,6222.66,256.83907787
1585454400,6214.05,6225.34,6113.86,6154.72,808.12411482
1585468800,6152.77,6206.61,6081.75,6133.23,2553.30879027
1585483200,6132.62,6162.11,6070,6127.57,893.2296056
1585497600,6135.89,6167.7,5881.31,5905.26,3256.91860331
1585512000,5904.88,5961.35,5869,5870.9,1530.51885923
1585526400,5878.47,6023.28,5856,6013.95,981.48299261
1585540800,6013.95,6349.66,5997.87,6252.93,4277.58552909
1585555200,6258.84,6433.98,6251.43,6381.07,2020.90837187
1585569600,6384.72,6457,6267.35,6356.12,2479.57585576
1585584000,6354.3,6414.34,6317.32,6378.07,2142.86346911
1585598400,6383.68,6630,6376.45,6407.77,3072.02794456
1585612800,6408.95,6527.24,6397.52,6441.7,771.98699815
1585627200,6448.61,6476.6,6381.82,6450,677.23776914
1585641600,6445.96,6515,6357.28,6395.7,1752.02300876
1585656000,6395.7,6515,6337.42,6465,1843.97749018
1585670400,6462.55,6503.8,6410.12,6474.59,849.00861852
1585684800,6472.89,6511.6,6404.33,6421.14,448.06444176
1585699200,6428.74,6440.25,6250,6373.95,2271.22075789
1585713600,6378.97,6382.33,6280,6339.35,873.49858324
1585728000,6341.1,6341.1,6269.87,6304.36,805.45349221
1585742400,6308.73,6346.3,6181,6237.92,1260.05911006
1585756800,6241.74,6241.74,6137.71,6216.13,1586.07157697
1585771200,6209.32,6710.21,6203.15,6652.07,4522.84441778
1585785600,6669.95,6766.36,6575.13,6618.64,1490.60544038
1585800000,6625,6693.72,6582.27,6666.71,931.9160669
1585814400,6667.02,6725.9,6617,6703.54,1368.10024101
1585828800,6705.38,6850,6629.8,6819.45,3254.39367858
1585843200,6828.86,7236.39,6725.9,6810.77,8044.22107749
1585857600,6807.26,6872.67,6653.7,6801.99,2123.58416895
1585872000,6789.63,6827.01,6727.54,6778.78,535.92082896
1585886400,6781.87,6963.94,6749.5,6944.01,1466.51398143
1585900800,6947.18,7047.96,6880.92,7017.71,2602.43409397
1585915200,7016.99,7022.65,6677.68,6720.41,3494.48967726
1585929600,6718.67,6799.88,6610,6782.58,1816.8445648
1585944000,6776.77,6819.07,6669.68,6742.57,653.90325593
1585958400,6737.36,6810,6664.38,6700.4,491.83365612
1585972800,6695.6,6779.1,6689.47,6740.54,275.59013114
1585987200,6739.76,6917,6655.54,6705.39,1772.24652597
1586001600,6709.78,6770,6674.12,6744.37,630.4947817
1586016000,6731.11,6820.57,6725.9,6749.15,670.992324
1586030400,6761.24,7014,6759.38,6879.61,2177.3582134
1586044800,6887.22,6914.01,6798.89,6801.34,425.64868234
1586059200,6801.54,6845.32,6742.06,6778.36,784.53103457
1586073600,6771.89,6831.59,6743.5,6776.31,672.63836179
1586088000,6775.25,6828,6763.36,6790.33,343.77656071
1586102400,6797.09,6840.02,6678.51,6809.5,959.18209985
1586116800,6808.89,6822.52,6725.9,6775.2,796.20018491
1586131200,6780.57,6897.45,6773.75,6850.99,1145.07000949
1586145600,6848.34,7115.92,6848.34,7038.22,2598.69726783
1586160000,7038.08,7170.21,7025.41,7114.53,2786.10397637
1586174400,7124.27,7179.69,7039.51,7154.71,2175.44574016
1586188800,7154.72,7330,7089.88,7283.86,3481.94637067
1586203200,7277,7376.59,7175.89,7352.43,1495.77452964
1586217600,7335.85,7464.78,7263.57,7332.48,2460.52354471
1586232000,7330,7394.3,7236.39,7389.99,1272.42085233
1586246400,7388.95,7456.64,7329.82,7392,1387.28093206
1586260800,7392,7469,7271.19,7324.95,2100.65474779
1586275200,7325.97,7400,7289.22,7289.22,1231.29712127
1586289600,7294.89,7294.89,7077,7202.73,3216.83706708
1586304000,7204.78,7395,7152,7350.69,984.57759424
1586318400,7354.62,7428.95,7288.65,7321.63,2268.4611292
1586332800,7319.61,7345.22,7219.05,7295.37,1762.11130426
1586347200,7304.01,7350.09,7193.13,7273.92,2021.11324626
1586361600,7280.65,7358.91,7253.77,7319.43,1028.11240958
1586376000,7311.27,7400,7306.15,7367.36,655.83481695
1586390400,7370.85,7376.59,7260.73,7291.79,638.48649699
1586404800,7289.79,7350.09,7238.15,7343.33,922.68164865
1586419200,7350.09,7367.18,7141.55,7185.98,1670.93076078
1586433600,7185,7365.34,7107.38,7286.32,3031.41090985
1586448000,7294.49,7323.7,7243.85,7276.68,1010.77660562
1586462400,7268.37,7323.7,7250,7293.93,1050.63535081
1586476800,7299.12,7306.1,7160.18,7180.75,502.77827268
1586491200,7177.65,7177.65,6867.63,6938.01,4003.57633063
1586505600,6937.6,6960.74,6857.51,6904.9,1092.11732695
1586520000,6904.89,6967.08,6750.15,6776.81,2472.18474128
1586534400,6777,6963.71,6755,6917.7,1840.81669511
1586548800,6918.89,6947.26,6831.59,6877.03,816.39348951
1586563200,6866.03,6930.61,6852.2,6920.53,497.7314389
1586577600,6925,6955.59,6877.37,6891.71,516.40569679
1586592000,6886.48,6906.14,6840.56,6889.05,395.3225887
1586606400,6892.92,6901.77,6815,6841.1,678.64894598
1586620800,6844.39,6868.79,6790.74,6811.8,587.44579342
1586635200,6811.42,6897.45,6771.24,6883.18,651.12029834
1586649600,6882.75,6914.01,6810.18,6817.45,345.01647578
1586664000,6821.27,6856.05,6790.74,6845.01,213.79753702
1586678400,6838.19,6886.19,6835.56,6862.9,284.1016369
1586692800,6863.7,7044,6863.7,7034.06,1968.20509685
1586707200,7040.11,7201.76,7030.23,7136.11,2315.6521483
1586721600,7136.12,7180,6897.45,6908.24,2137.74638558
1586736000,6908.21,6908.21,6542.91,6688.1,3847.43660606
1586750400,6688.56,6749.64,6653.7,6708.43,938.28175242
1586764800,6708.46,6846.38,6670.53,6790.74,1493.96114324
1586779200,6790.74,6819.07,6605.99,6776.83,2418.72818212
1586793600,6783.44,6823.39,6744.17,6788,996.53501148
1586808000,6796.75,6914.01,6788.42,6864.22,1142.63183691
1586822400,6864.66,6919.09,6820.11,6899.01,592.52034096
1586836800,6899.87,6933.04,6827.03,6835.32,1282.46939839
1586851200,6828.13,6897.13,6766.96,6849.59,1936.34997879
1586865600,6845.01,6977.63,6817.56,6917.04,1681.55561874
1586880000,6924.37,6991,6865.32,6925.34,1050.0306691
1586894400,6925.37,6938.93,6844.29,6879.75,732.76056784
1586908800,6868.88,6927.57,6815.22,6909.85,646.17383628
1586923200,6919.52,6940,6867.1,6874.87,753.42813983
1586937600,6867.33,6886.9,6750.15,6780.48,2503.48440943
1586952000,6780.47,6781.47,6685.69,6703.88,1882.47177073
1586966400,6703.48,6779.99,6688.12,6733.97,751.24870264
1586980800,6736.9,6767.31,6598.55,6619,1572.92548363
1586995200,6619,6677.58,6472.67,6663.5,1606.56091986
1587009600,6669.65,6983.11,6629.81,6900.02,3021.61007959
1587024000,6900.02,7150.12,6880.93,7027.65,4547.01094593
1587038400,7036.55,7103.44,6950,7060.74,2750.39930033
1587052800,7054.16,7104.65,6954.69,7081,1122.51161716
1587067200,7083.91,7224.18,6980.66,7111.67,2678.6035109
1587081600,7121.35,7150.12,7030,7093.4,1641.10218314
1587096000,7085.96,7090.35,7022.39,7055.55,937.21483643
1587110400,7059.16,7132.99,7040.28,7076.97,1492.46070657
1587124800,7079.7,7110.25,6995.39,7048.51,1795.39501807
1587139200,7050.91,7092.86,7024.34,7070.55,1589.37266768
1587153600,7070.54,7158.22,7020,7024.19,1084.07293897
1587168000,7020.13,7115.9,7020.13,7101.34,353.62524373
1587182400,7096.45,7130.47,7083.35,7098.22,394.60828458
1587196800,7098.33,7125.12,7057.53,7120.15,672.39378481
1587211200,7112.22,7287.32,7087.41,7247.13,2333.07570282
1587225600,7253.48,7262.47,7167.29,7218.29,800.43753339
1587240000,7218.29,7306.15,7203.87,7262.26,548.36207019
1587254400,7265.94,7276.21,7193.14,7240.02,666.12956576
1587268800,7234.17,7253.77,7107.38,7156.62,1156.2348465
1587283200,7149.93,7193.13,7129.91,7173.89,284.31048408
1587297600,7169.18,7182.48,7057.46,7101.97,1132.97302307
1587312000,7103.2,7176.72,7090.05,7145.49,604.20308267
1587326400,7134,7209.99,7115.9,7126.4,818.34109036
1587340800,7124.27,7194.95,7090.35,7171.76,829.19162096
1587355200,7171.76,7220,7158.7,7196,689.07544066
1587369600,7196,7198.02,6963,6965.03,2262.9221459
1587384000,6963.14,7107.38,6914.01,7083.25,1894.42649635
1587398400,7079.4,7096.5,6768.81,6768.81,4772.13410723
1587412800,6768.37,6897.45,6757.75,6841,917.25950656
1587427200,6833,6922.31,6821.26,6867,408.54702111
1587441600,6871.49,6912,6839.78,6896.35,766.970022
1587456000,6897.08,6906.48,6774.48,6802.25,1153.60526588
1587470400,6800.66,6893.76,6790.74,6840.2,1389.01717191
1587484800,6837.2,6950.98,6825.46,6878.47,1472.076477
1587499200,6875,6922.31,6838.69,6854.98,380.74023253
1587513600,6850.6,6897.45,6819.59,6873.02,265.70863773
1587528000,6873.77,6970.91,6856,6949.63,513.534618
1587542400,6947.86,6989.04,6930.43,6965,649.93343151
1587556800,6964.94,7143.31,6935.77,7125.68,2842.64470098
1587571200,7129.81,7171.26,7079.5,7095.47,1570.59413512
1587585600,7095.74,7140,7092.05,7137.79,430.99079161
1587600000,7138.29,7193.13,7108,7118.83,615.77817063
1587614400,7115.9,7142.48,7031.07,7065.96,691.89423521
1587628800,7065.05,7155.63,7055,7136.87,741.42454742
1587643200,7137.8,7756.69,7118.61,7538.64,8394.33154945
1587657600,7538.64,7618.13,7489.89,7529.15,2347.16590641
1587672000,7528.52,7619.35,7447.7,7484.58,1988.95373442
1587686400,7494.2,7564.72,7466.07,7530,378.8297961
1587700800,7530,7594.3,7492.49,7582.24,891.82254506
1587715200,7582.72,7612.91,7478.26,7490.9,2864.67870093
1587729600,7490.9,7531,7391.57,7516.08,1657.6282183
1587744000,7517,7554.12,7484.17,7532.66,1059.56102637
1587758400,7532.67,7558,7480.59,7505.53,504.58642005
1587772800,7518.81,7531.94,7432.8,7530.23,356.90924898
1587787200,7532.52,7601.1,7507.71,7562.64,634.55454072
1587801600,7562.64,7612.55,7515.38,7542.7,841.92191514
1587816000,7538.95,7723.77,7513.05,7530.34,1374.34810121
1587830400,7537.9,7568.43,7483.51,7547.56,593.09392431
1587859200,7565,7590.88,7550.8,7580.23,208.75913387
1587873600,7577.13,7579.34,7534,7553.68,143.53899753
1587888000,7554.65,7692.81,7535.2,7669.65,1164.64501671
1587902400,7674,7718,7485,7549.51,2247.31366247
1587916800,7545.19,7663,7535.37,7659,622.45631237
1587931200,7665.05,7708.28,7591.99,7701.73,860.82769512
1587945600,7708.87,7813.68,7655.99,7738.76,1793.41699204
1587960000,7738.59,7758.48,7639.8,7702.87,934.66893655
1587974400,7706.68,7790.26,7680,7724.27,1190.01385431
1587988800,7732.16,7739.07,7637.03,7689.92,1287.48530941
1588003200,7684.73,7733.15,7646.82,7715.09,989.41587415
1588017600,7715.09,7795,7692.4,7786.41,683.02157142
1588032000,7794.22,7798.42,7675.96,7712.94,1402.56996963
1588046400,7712.26,7735,7650,7715.69,1763.74058785
1588060800,7712.06,7770.52,7687.97,7741.67,684.68017133
1588075200,7743.77,7775.09,7664.84,7728.32,1978.01827658
1588089600,7727.94,7760,7712.7,7728.01,898.32847617
1588104000,7728.16,7782.89,7711.48,7767.79,521.61848794
1588118400,7762.07,7889,7717.14,7824.25,2464.27087796
1588132800,7827.31,7980,7814,7961.2,2637.4819481
1588147200,7960.06,8200,7941.97,8147.58,4888.72879509
1588161600,8152.07,8410,8140.69,8372.73,6179.52983128
1588176000,8380,8970,8349.41,8726.3,7453.82717587
1588190400,8737.55,8950,8692.87,8790.32,2772.25852849
1588204800,8789.79,9300,8721.03,9292.88,4199.25903825
1588219200,9292.88,9485.26,8851.58,9191.32,5029.3847015
1588233600,9182.58,9230.12,8537,8845.09,5748.4400321
1588248000,8853.29,8924.52,8705,8787.14,2030.94972605
1588262400,8779.33,8856.97,8407,8847.01,5275.30175481
1588276800,8845.12,8912.39,8587,8627.32,1774.40408254
1588291200,8629.72,8768.96,8616.17,8669.7,603.67355617
1588305600,8678.82,8841.75,8677.28,8780.32,1137.58624007
1588320000,8781.57,9075,8754,9015.02,2445.89576695
1588334400,9007.48,9031.66,8714,8732.67,3938.84425432
1588348800,8732.51,8788.12,8664.31,8739.46,1946.86726894
1588363200,8730.83,8905,8672.38,8832.44,1306.81865556
1588377600,8839.39,8866.62,8760,8836.64,343.19632215
1588392000,8836.55,8861.27,8783.05,8801.7,794.60427172
1588406400,8800.07,8906,8775.01,8848.8,643.75744945
