time,open,high,low,close,PMA12,PMA144,PMA169,PMA288,PMA338,PMA576,PMA676,ATR Short Stop Loss,ATR Long Stop Loss,MHULL,SHULL,MACD,Signal Line,Histogram,Cross,DPO,Midline,Upper Band,Lower Band,Zero Line,Buy Arrow,Sell Arrow,Shapes,Shapes
1729275300,68671.97,68885.72,68660,68853.99,68686.00818322462,67794.65277042269,67708.77764477223,NaN,NaN,66152.98033437069,65842.93427342527,69222.49279552206,68323.22720447794,68772.97600936235,68676.64659007594,205.7618727869558,223.39295473736033,-17.631081950404536,NaN,341.3528846150148,597.1167884611787,731.4033657527382,462.8302111696191,0,NaN,NaN,NaN,NaN
1729276200,68854,68968,68799.9,68949.03,68726.47307811314,67810.57521496859,67723.36884895137,NaN,NaN,66162.67201432088,65852.11033170171,69298.72831012763,68469.17168987237,68821.00117797877,68725.61851735899,211.5020499301172,223.45636140750463,-11.95431147738742,NaN,402.02769230733975,567.3219807688729,705.9706141976218,428.673347340124,0,NaN,NaN,NaN,NaN
1729277100,68949.03,69000,68786.58,68892.42,68752.00337378804,67825.49721200351,67737.1223919049,NaN,NaN,66172.13387908926,65861.09204416345,69329.97128797566,68456.60871202435,68867.13007635884,68772.97600936235,209.07316250746953,221.35324728846092,-12.280084780991388,NaN,361.0001923073287,538.5416346150275,683.4305884176167,393.65268081243835,0,NaN,NaN,NaN,NaN
1729278000,68892.41,68974,68778.72,68858.38,68768.36900858989,67839.74387114828,67750.31365788248,NaN,NaN,66181.44495749797,65869.94666146282,69301.32476740597,68451.39523259403,68910.1828380145,68821.00117797877,202.07214629305236,217.80784546920847,-15.735699176156118,NaN,284.35096153810446,490.3688461534883,632.9498950500384,347.7877972569381,0,NaN,NaN,NaN,NaN
1729278900,68858.38,68896.28,68714,68761.65,68767.33531496067,67852.45981775313,67762.21173249562,NaN,NaN,66190.38847584286,65878.48935965642,69219.75442687697,68390.52557312303,68946.7021191421,68867.13007635884,186.567849871004,211.58768974285664,-25.01983987185264,NaN,167.3763461534836,426.52813461502666,560.8060769805644,292.2501922494889,0,NaN,NaN,NaN,NaN
1729279800,68761.65,68840,68633.33,68660,68750.8221895821,67863.5983030255,67772.77394740743,NaN,NaN,66198.94865443613,65886.70652550677,69162.51232495718,68310.81767504282,68974.09689581185,68910.1828380145,164.1856478324189,203.96627719031918,-39.78062935790027,NaN,53.05365384578181,356.3812307688713,486.4702999325752,226.29216160516745,0,NaN,NaN,NaN,NaN
1729280700,68660.01,68674.96,68572.72,68608.01,68728.85108349255,67873.86605056998,67782.60025390852,NaN,NaN,66207.29895372751,65894.74582676082,68985.39001603168,68262.28998396832,68991.12666896859,68946.7021191421,140.6313226132188,193.86251585876582,-53.23119324554702,NaN,-58.66538461574237,286.16713461502366,425.87306664021435,146.461202589833,0,NaN,NaN,NaN,NaN
1729281600,68608.01,68666.66,68550,68650.96,68716.86783987832,67884.5845878035,67792.81625092136,NaN,NaN,66215.7691826574,65902.88826154143,68967.41572917227,68249.24427082774,68999.48617669036,68974.09689581185,124.00065387893119,183.21265835116597,-59.21200447223478,NaN,-95.64288461575052,223.96274999963936,374.5535966442695,73.37190335500924,0,NaN,NaN,NaN,NaN
1729282500,68650.97,68690,68518.18,68547.55,68690.8189414355,67893.72893831656,67801.69547149875,NaN,NaN,66223.85161183363,65910.70114703171,68987.68246280283,68220.49753719717,68997.41728518174,68991.12666896859,101.30858402865124,171.67814330464657,-70.36955927599533,NaN,-141.86980769266665,161.8043269227157,318.597264462106,5.0113893833253655,0,NaN,NaN,NaN,NaN
1729283400,68547.55,68557.74,68414,68540.01,68667.61756583003,67902.64315985702,67810.38152477524,NaN,NaN,66231.87989047545,65918.468676878,68849.5601440312,68122.1798559688,68987.04372897341,68999.48617669036,81.77390156443289,157.90170205769957,-76.12780049326668,NaN,-242.53173076959501,107.04519230732986,285.41206570923686,-71.32168109457713,0,NaN,NaN,NaN,NaN
1729284300,68540.01,68540.01,68400,68432,68631.3687095485,67909.94463351417,67817.69468330729,NaN,NaN,66239.50595671296,65925.89417561691,68825.98691945753,68114.02308054247,68967.48854794547,68997.41728518174,56.920872265531216,140.72601565052335,-83.80514338499214,NaN,-286.36173076959676,44.2737307688687,233.17737773853298,-144.6299162007956,0,NaN,NaN,NaN,NaN
1729285200,68431.99,68467.91,68384,68404.23,68596.42429269488,67916.76236270707,67824.59509879778,NaN,NaN,66247.0093329462,65933.21569947033,68742.450353782,68109.459646218,68940.16802993372,68987.04372897341,34.585184099545586,121.33846249408735,-86.75327839454177,NaN,-359.93807692344126,-31.922846154209402,153.10243473189442,-216.9481270403132,0,NaN,NaN,NaN,NaN
1729286100,68404.23,68484.85,68393.93,68417.44,68568.8882476649,67923.66826115249,67831.56974469428,NaN,NaN,66254.53248950445,65940.55461911738,68749.52175708329,68129.25824291671,68907.40975452658,68967.48854794547,17.74536933588388,100.85770949884642,-83.11234016296254,NaN,-369.3134615388117,-104.95421153882344,63.04957889564139,-272.9580019732883,0,NaN,NaN,NaN,NaN
1729287000,68417.43,68495.45,68417.43,68433.92,68548.1239018703,67930.70621617108,67838.65621828611,NaN,NaN,66262.0866923138,65947.92054343314,68749.57591729162,68163.30408270838,68871.39023294167,68940.16802993372,5.664199713806738,80.75730392582449,-75.09310421201775,NaN,-345.81288461574877,-167.97059615420875,-27.625048806548904,-308.3161435018686,0,NaN,NaN,NaN,NaN
1729287900,68433.91,68458,68230,68412,68527.18176312103,67937.34475112044,67845.40143924745,NaN,NaN,66269.53873150855,65955.19995098577,68718.40263748508,67969.59736251492,68832.70792671615,68907.40975452658,-5.6142573942488525,61.890647789528074,-67.50490518377693,NaN,-388.0421153849602,-223.51244230805315,-106.78683026009206,-340.23805435601423,0,NaN,NaN,NaN,NaN
1729288800,68412,68412.01,68260,68344.16,68499.02456879472,67942.95599593257,67851.26918702101,NaN,NaN,66276.72979309778,65962.25744005229,68670.09923480757,68001.91076519243,68790.8435594465,68871.39023294167,-19.79841316388047,44.0651215920726,-63.86353475595307,NaN,-397.2755769234209,-268.5453653849734,-171.77718871909082,-365.31354205085603,0,NaN,NaN,NaN,NaN
1729289700,68344.15,68420,68311.89,68337.29,68474.14232744169,67948.39508564385,67856.98707893841,NaN,NaN,66283.87211617196,65969.27378439483,68671.23750374989,68060.65249625011,68747.03364321789,68832.70792671615,-31.233766964418464,26.816852609478197,-58.05061957389666,NaN,-379.8944230772904,-300.6682692311282,-218.94916124018718,-382.3873772220692,0,NaN,NaN,NaN,NaN
1729290600,68337.29,68357.84,68255.53,68297.53,68446.97120014297,67953.21073963496,67862.16993683326,NaN,NaN,66290.85186620256,65976.15194160488,68602.09375348204,68011.27624651795,68701.71876164708,68790.8435594465,-43.00888727008714,10.781578020729487,-53.79046529081663,NaN,-399.93865384650417,-331.0978461542036,-267.6484362835355,-394.5472560248717,0,NaN,NaN,NaN,NaN
1729291500,68297.54,68297.54,68204.1,68205.6,68409.83716935174,67956.6919708124,67866.21029051757,NaN,NaN,66297.4887748119,65982.73819879364,68534.35848537617,67967.28151462383,68653.46275866659,68747.03364321789,-59.07772640109761,-4.868602864329457,-54.209123536768146,NaN,-433.59615384650533,-360.27048076958744,-317.1210415516262,-403.41991998754867,0,NaN,NaN,NaN,NaN
1729292400,68205.59,68339.99,68205.59,68334.03,68398.17452791301,67961.89663328396,67871.7140518056,NaN,NaN,66304.54784318345,65989.68440795525,68574.29287927788,67971.28712072212,68606.55946704287,68701.71876164708,-60.748894080359605,-17.943021347206216,-42.80587273315339,NaN,-395.18788461574877,-375.5360961542028,-345.47673664329545,-405.5954556651102,0,NaN,NaN,NaN,NaN
1729293300,68334.02,68400,68334.02,68400,68398.45536977255,67967.93943834212,67877.92918060788,NaN,NaN,66311.81110889165,65996.80498577518,68624.63624504374,68109.38375495626,68563.22337525766,68653.46275866659,-56.103354295380996,-28.01952561330917,-28.083828682071825,NaN,-274.3346153849561,-374.33338461573874,-341.94236194373343,-406.72440728774404,0,-274.3346153849561,NaN,-341.94236194373343,NaN
1729294200,68399.99,68400,68333.21,68379.99,68395.61454365369,67973.62289436499,67883.83577848309,NaN,NaN,66318.97983988335,66003.84541417762,68615.74687039776,68117.46312960224,68523.33300092763,68606.55946704287,-53.42057122402184,-35.92685234218758,-17.493718881834262,NaN,-223.8736538465164,-360.72694230804626,-312.0826236237667,-409.3712609923258,0,NaN,NaN,NaN,NaN
1729295100,68379.99,68470,68377.38,68428,68400.59692155312,67979.89016478755,67890.23771050094,NaN,NaN,66326.29013506573,66011.00687528787,68680.25995108363,68167.12004891637,68488.43762943208,68563.22337525766,-46.880036666974775,-41.76510082894109,-5.114935838033688,NaN,-146.02365384651057,-338.39796153881616,-267.73893595445753,-409.0569871231748,0,NaN,NaN,NaN,NaN
1729296000,68427.99,68480,68360,68367.48,68395.50201054495,67985.23623148013,67895.85232567151,NaN,NaN,66333.36531657331,66017.9683911659,68688.09852600623,68151.90147399377,68456.7069152838,68523.33300092763,-46.04924706624297,-46.25787745916265,0.20863039291968022,-46.25787745916265,-110.80288461575401,-314.8969615388167,-225.72926422058805,-404.06465885704534,0,NaN,NaN,NaN,NaN
1729296900,68367.47,68452,68330,68433,68401.27093199958,67991.41228345971,67902.17171007537,NaN,NaN,66340.6430797741,66025.1029010886,68658.30577414864,68123.69422585136,68429.68922605304,68488.43762943208,-39.64689912190079,-48.46326478783158,8.816365665930789,NaN,-85.93519230806851,-284.68626923112754,-182.80668807150937,-386.5658503907457,0,NaN,NaN,NaN,NaN
1729297800,68433,68433,68303.03,68308.51,68387.00001938426,67995.78604506716,67906.95216054507,NaN,NaN,66347.46410896032,66031.84856460089,68638.4950045666,68097.5349954334,68403.5481117553,68456.7069152838,-44.10982424674148,-49.8939378192008,5.784113572459319,NaN,-75.81769230806094,-252.5404807695915,-144.37908889074427,-360.7018726484388,0,NaN,NaN,NaN,NaN
1729298700,68308.5,68420,68306,68334.2,68378.87693947899,68000.45382375589,67911.97860571514,NaN,NaN,66354.3505418582,66038.65019365672,68623.03107566899,68102.96892433101,68378.6137597059,68429.68922605304,-45.05439721638686,-50.12121670212299,5.066819485736133,NaN,-75.51807692342845,-222.10284615420534,-112.22334461528847,-331.9823476931222,0,NaN,NaN,NaN,NaN
1729299600,68334.21,68437.64,68330,68437.64,68387.91741032837,68006.48397791098,67918.16285741261,NaN,NaN,66361.57164916546,66045.73731273011,68637.7017131212,68129.9382868788,68357.55522149213,68403.5481117553,-37.029382908076514,-47.671400758453984,10.64201785037747,NaN,-13.443846154215862,-183.4533653849765,-74.45833619652178,-292.44839457343124,0,NaN,NaN,NaN,NaN
1729300500,68437.64,68437.65,68355.76,68389.99,68388.23627027785,68011.77371614668,67923.71376497246,NaN,NaN,66368.6025619933,66052.66272687272,68632.19551932682,68161.21448067317,68338.99823544975,68378.6137597059,-34.1211308670172,-44.712760401415935,10.591629534398734,NaN,24.126538461161545,-137.6810961542098,-41.2850168595409,-234.07717544887868,0,NaN,NaN,NaN,NaN
1729301400,68389.99,68439.99,68336,68439.73,68396.1583825428,68017.67656144121,67929.78454420807,NaN,NaN,66375.78151325157,66059.71462428225,68631.78119651777,68144.20880348224,68324.48168285748,68357.55522149213,-27.485877776518464,-41.533040788208986,14.047163011690522,NaN,28.06192307655874,-95.35611538497906,-20.123079465197563,-170.58915130476055,0,NaN,NaN,NaN,NaN
1729302300,68439.73,68454.55,68340,68340.02,68387.52170830544,68022.12267783513,67934.61084368797,NaN,NaN,66382.58996554532,66066.45112465364,68644.91503962365,68149.63496037635,68311.38434709338,68338.99823544975,-29.928162360592978,-38.92277313671689,8.994610776123913,NaN,25.527692307325196,-65.36988461575092,-2.3648676184771205,-128.37490161302472,0,NaN,NaN,NaN,NaN
1729303200,68340.02,68416,68334,68416,68391.90298395076,68027.55546848568,67940.27424552693,NaN,NaN,66389.63818056943,66073.39218484669,68601.5532510791,68148.4467489209,68301.98786814573,68324.48168285748,-25.439488888165215,-36.5404900501825,11.101001162017283,NaN,10.489615384256467,-41.93355769267364,6.836339442411514,-90.70345482775879,0,NaN,NaN,NaN,NaN
1729304100,68416,68469.91,68391.16,68445.42,68400.13637103526,68033.31911719622,67946.21713675602,NaN,NaN,66396.76394077542,66080.39965254285,68650.64694743059,68210.42305256941,68297.04983556656,68311.38434709338,-19.285918630412198,-33.566786890645744,14.280868260233547,NaN,68.89384615348536,-20.441807692674047,26.201087198921925,-67.08470258427002,0,NaN,NaN,NaN,NaN
1729305000,68445.42,68445.43,68394.38,68425.99,68404.11385241445,68038.73526730387,67951.86152338242,NaN,NaN,66403.79765328573,66087.32901841422,68618.7268083284,68221.0831916716,68295.26161459836,68301.98786814573,-15.794934313031263,-30.916568578549132,15.12163426551787,NaN,73.68269230732403,-1.9932500003662426,42.75237693499834,-46.73887693573083,0,NaN,NaN,NaN,NaN
1729305900,68425.98,68460,68400,68459.59,68412.64864435069,68044.54016016865,67957.83479957792,NaN,NaN,66410.92344998145,66094.33717493294,68627.34703630494,68232.65296369506,68296.90203975985,68297.04983556656,-10.199491508086794,-27.14875382980972,16.949262321722927,NaN,82.16288461501244,14.816557691941853,57.52054935340227,-27.88743396951856,0,NaN,NaN,NaN,NaN
1729306800,68459.58,68626.28,68435.96,68606,68442.39500675828,68052.28443382149,67965.46027252405,NaN,NaN,66418.53203421028,66101.75715373667,68802.06510514031,68260.1748948597,68305.54843487596,68295.26161459836,5.980066148302285,-21.478257900399814,27.4583240487021,NaN,174.01634615348303,39.79996153809625,90.00436521296515,-10.404442136772651,0,NaN,NaN,NaN,NaN
1729307700,68605.99,68693.26,68535.1,68540.01,68457.41269802624,68059.01168301016,67972.2196810826,NaN,NaN,66425.88551069482,66108.96026406538,68873.43474048743,68354.92525951257,68318.08052098364,68296.90203975985,13.324049313290743,-15.883432098025676,29.20748141131642,NaN,231.95173076886567,70.54694230732566,129.09077489939222,12.003109715259122,0,NaN,NaN,NaN,NaN
1729308600,68540.02,68565.28,68476.01,68508.01,68465.19689832989,68065.2047632445,67978.52309659928,NaN,NaN,66433.10257998183,66116.04756018335,68742.14975902403,68299.14024097596,68332.85466881398,68305.54843487596,16.373334706790047,-10.272935923158204,26.64627062994825,NaN,154.42038461501943,87.33336538424919,144.30509423769342,30.361636530804965,0,NaN,NaN,NaN,NaN
1729309500,68508.01,68508.01,68450,68450.01,68462.86045243299,68070.5124216825,67984.07000134517,NaN,NaN,66440.09359356941,66122.9425747766,68678.46156195088,68279.54843804911,68347.25789589775,68318.08052098364,13.949004633817822,-5.669060099787505,19.618064733605326,NaN,101.45865384578065,95.0665769227111,149.514599670899,40.61855417452321,0,NaN,NaN,NaN,NaN
1729310400,68450,68560,68450,68526,68472.57422898176,68076.79500896964,67990.44564838817,NaN,NaN,66447.32377175461,66130.04171044935,68730.06216466869,68279.93783533131,68362.9471275682,68332.85466881398,17.95251805659791,-0.348984497877407,18.301502554475316,NaN,106.6955769227061,102.92994230732583,154.37246763152038,51.48741698313129,0,NaN,NaN,NaN,NaN
1729311300,68526,68526.01,68366.44,68386,68459.25511683071,68081.05990539765,67995.09922899536,NaN,NaN,66454.04362003277,66136.70628442144,68701.02165290664,68191.42834709336,68375.60045809283,68347.25789589775,9.716495603715884,3.557236001220493,6.159259602495391,NaN,56.63153846118075,106.04032692271139,154.96779881480526,57.11285503061751,0,NaN,56.63153846118075,NaN,57.11285503061751
1729312200,68386,68424,68354,68372.01,68445.83279116444,68085.07301015078,67999.53347336012,NaN,NaN,66460.69168374149,66143.30984044973,68594.01082055617,68183.98917944383,68384.94628086133,68362.9471275682,2.0370307690755,5.926452601163571,-3.889421832088071,5.926452601163571,-14.947307692680624,103.49663461501768,155.863350197268,51.12991903276735,0,NaN,NaN,NaN,NaN
1729313100,68372.01,68390,68334,68334.01,68428.62928483145,68088.50662380387,68003.46849132059,NaN,NaN,66467.1849881306,66149.78162821797,68553.86719051644,68170.13280948356,68390.29370269015,68375.60045809283,-7.034197016109829,6.899867856377063,-13.934064872486893,NaN,-50.53038461574761,91.55421153809439,155.52859094507807,27.579832131110734,0,NaN,NaN,NaN,NaN
1729314000,68334,68421.7,68326,68415.09,68426.5463179343,68093.01122209623,68008.31109730505,NaN,NaN,66473.93682526013,66156.47382429414,68584.1159626224,68163.5840373776,68394.85034504054,68384.94628086133,-7.593202294912771,7.189455546729732,-14.782657841642504,NaN,-48.04730769267189,79.38121153809479,151.6633887061334,7.099034370056174,0,NaN,NaN,NaN,NaN
1729314900,68415.09,68432.62,68380,68411.99,68424.30688440595,68097.41092937767,68013.06026086617,NaN,NaN,66480.6545139074,66163.1370921692,68589.07267957795,68223.54732042205,68398.86745158213,68390.29370269015,-8.191930621105712,5.614789239017733,-13.806719860123444,NaN,-22.066923077290994,68.95823076886445,145.20362146308977,-7.287159925360868,0,NaN,NaN,NaN,NaN
1729315800,68412,68425.93,68380.64,68380.76,68417.60736372811,68101.31919242073,68017.3861401501,NaN,NaN,66487.2406681053,66169.68841538289,68576.05998817952,68230.51001182047,68401.68665972652,68394.85034504054,-11.058946482124156,2.9055674839716326,-13.964513966095788,NaN,-40.59192307728517,47.49740384578763,122.19877259806573,-27.20396490649047,0,NaN,NaN,NaN,NaN
1729316700,68380.76,68413.57,68370,68390.01,68413.36161546224,68105.30113459424,68021.76995026598,NaN,NaN,66493.83605573751,66176.24771105385,68557.64463188099,68225.92536811902,68403.58280489416,68398.86745158213,-12.441264362045331,-0.2960546347878537,-12.145209727257477,NaN,-63.71057692343311,17.93117307655775,78.22076631850977,-42.358420165394264,0,NaN,NaN,NaN,NaN
1729317600,68390.01,68400,68350.77,68399.99,68411.30444385267,68109.36580859983,68026.2195979099,NaN,NaN,66500.44317512837,66182.81711220287,68539.05822960378,68211.71177039623,68405.3506668814,68401.68665972652,-12.586370799443102,-3.244429682927956,-9.341941116515146,NaN,-72.198461538821,-4.73071153882629,46.58960567534617,-56.051028752998754,0,NaN,NaN,NaN,NaN
1729318500,68400,68439,68370,68370,68404.94991402919,68112.96076296398,68030.26407322861,NaN,NaN,66506.92344141909,66189.27850921261,68575.51835606064,68233.48164393936,68406.18427210023,68403.58280489416,-14.948988426476717,-6.9001526254918035,-8.048835800984914,NaN,-61.0057692311384,-20.977153846518195,23.13467905466494,-65.08898674770133,0,NaN,NaN,NaN,NaN
1729319400,68370.01,68418,68370,68377.99,68400.80223494777,68116.61633864723,68034.35496648474,NaN,NaN,66513.40894075559,66195.74442203621,68549.90990205632,68238.09009794368,68406.34497273757,68405.3506668814,-15.99230436302605,-9.756685955129797,-6.235618407896254,NaN,-68.3771153849957,-38.484423077288376,-9.325162656150042,-67.64368349842671,0,NaN,NaN,NaN,NaN
1729320300,68377.99,68378,68335.83,68335.83,68390.80650649426,68119.63997535555,68037.90173158492,NaN,NaN,66519.72582484309,66202.06668371409,68505.00598048086,68208.82401951915,68404.65430805503,68406.18427210023,-19.990659534247243,-12.204207099943435,-7.786452434303808,NaN,-93.97403846190718,-53.54498076959717,-35.568643677216045,-71.52131786197829,0,NaN,NaN,NaN,NaN
1729321200,68335.84,68360,68322.16,68343.07,68383.46242857206,68122.72176879892,68041.49194650745,NaN,NaN,66526.04590863912,66208.39165658347,68481.98841044652,68200.17158955349,68401.68459711056,68406.34497273757,-22.31791034321941,-13.902397469622278,-8.415512873597132,NaN,-113.18980769267364,-63.36923076959647,-43.52703009402312,-83.21143144516982,0,NaN,NaN,NaN,NaN
1729322100,68343.07,68405.11,68302.31,68396.43,68385.45743956098,68126.49705474652,68045.66768831325,NaN,NaN,66532.52904240467,66214.85558078854,68529.39923827177,68178.02076172823,68399.29617945613,68404.65430805503,-19.63028165687865,-15.23985073206293,-4.390430924815721,NaN,-89.35884615422401,-67.25207692344411,-46.83777027068926,-87.66638357619895,0,NaN,NaN,NaN,NaN
1729323000,68396.42,68396.43,68332.21,68332.21,68377.26552578236,68129.33447468105,68049.0387743331,NaN,NaN,66538.76710464936,66221.11068985563,68518.72214982378,68209.91785017622,68395.59141813543,68401.68459711056,-22.42384571566072,-16.821174631457932,-5.602671084202786,NaN,-83.754423077291,-70.82278846190601,-50.76267376994875,-90.88290315386328,0,NaN,NaN,NaN,NaN
1729323900,68332.21,68346.55,68312,68346.54,68372.53852181585,68132.33041296131,68052.5387887527,NaN,NaN,66545.03321520517,66227.38965384423,68463.80878197923,68194.74121802078,68391.16779900192,68399.29617945613,-23.213859200841398,-18.17172048909318,-5.042138711748219,NaN,-109.80846153883613,-79.59694230806053,-62.32635471147901,-96.86752990464205,0,NaN,NaN,NaN,NaN
1729324800,68346.54,68370,68346.54,68370,68372.14797999803,68135.60861416184,68056.27362653209,NaN,NaN,66551.35892329804,66233.71937421692,68481.39672612357,68235.14327387643,68386.97325183812,68395.59141813543,-21.696817239644588,-19.200115253270877,-2.4967019863737114,NaN,-75.30923076962063,-83.06867307729408,-69.12712082827224,-97.01022532631592,0,NaN,NaN,NaN,NaN
1729325700,68369.99,68429,68348,68425.91,68380.41905999833,68139.61277120789,68060.62228974936,NaN,NaN,66557.85650068696,66240.19556513504,68541.11838854331,68235.88161145669,68384.48510813063,68391.16779900192,-15.800937443971634,-19.557289324885158,3.756351880913524,-19.557289324885158,-24.231923077299143,-79.12080769268069,-59.576964321981734,-98.66465106337964,0,-24.231923077299143,NaN,-59.576964321981734,NaN
1729326600,68425.9,68440.52,68368,68440.52,68389.66535846013,68143.76321574295,68065.09167457583,NaN,NaN,66564.3821973917,66246.69578503125,68552.39993221879,68256.12006778122,68383.87481764071,68386.97325183812,-9.83612065311172,-18.989192905622378,9.153072252510658,NaN,14.002499999623979,-70.50071153883619,-40.72918224382897,-100.2722408338434,0,NaN,NaN,NaN,NaN
1729327500,68440.51,68475.7,68381.33,68409.99,68392.79222638934,68147.43530931891,68069.14930193376,NaN,NaN,66570.77945147353,66253.08660989083,68589.69957991745,68267.33042008255,68383.7573001529,68384.48510813063,-7.486180196996429,-18.044067998285755,10.557887801289326,NaN,32.822307691923925,-61.117903846529956,-22.291730494685147,-99.94407719837477,0,NaN,NaN,NaN,NaN
1729328400,68410,68430,68406,68430,68398.51649925252,68151.3327533283,68073.39460426396,NaN,NaN,66577.2238901166,66259.51766865038,68538.42818135192,68297.57181864808,68384.41027351748,68383.87481764071,-3.963506845931988,-16.263273255139616,12.299766409207628,NaN,35.306730768847046,-50.749519231145676,-5.690108915499046,-95.80892954679231,0,NaN,NaN,NaN,NaN
1729329300,68429.99,68436.44,68395.46,68395.46,68398.0462685983,68154.70002569619,68077.18360891967,NaN,NaN,66583.52626831377,66265.82769030872,68541.51402554107,68290.38597445894,68384.82733339348,68383.7573001529,-3.913737048424082,-14.218365111273467,10.304628062849385,NaN,37.32076923039858,-37.6200384619151,10.305510399076425,-85.54558732290663,0,NaN,NaN,NaN,NaN
1729330200,68395.46,68395.47,68352.54,68352.55,68391.0468426601,68157.428990859,68080.42321352061,NaN,NaN,66589.65806634388,66271.99230569924,68497.63838085956,68250.37161914044,68383.67371481826,68384.41027351748,-7.253162568347761,-12.843129656992257,5.589967088644496,NaN,0.8096153842197964,-26.220096154225757,17.856107912737023,-70.29630022118855,0,NaN,NaN,NaN,NaN
1729331100,68352.55,68374,68352,68352,68385.039636097,68160.11272891612,68083.61823453802,NaN,NaN,66595.76670389554,66278.13708470752,68471.22778222674,68254.77221777326,68381.06298134405,68384.82733339348,-9.830739114520838,-11.443895590198938,1.6131564756780996,NaN,-15.61673076961597,-18.84588461576495,21.896828872787957,-59.58859810431786,0,NaN,NaN,NaN,NaN
1729332000,68352,68380,68297.33,68322.01,68375.34276900516,68162.34579472417,68086.42284354346,NaN,NaN,66601.75021618707,66284.17511399937,68479.14044063911,68198.1895593609,68376.59469539786,68383.67371481826,-14.130541375881876,-10.434638054092325,-3.695903321789551,-10.434638054092325,-36.882884615755756,-14.158730769611429,23.21893688768298,-51.53639842690584,0,NaN,NaN,NaN,NaN
1729332900,68322,68349.02,68282,68282,68360.98234300436,68163.99619755556,68088.72375126649,NaN,NaN,66607.57430555903,66290.07710775417,68448.25969487918,68182.76030512083,68369.84451468769,68381.06298134405,-20.52998142252909,-10.30498962996838,-10.22499179256071,NaN,-66.64057692345523,-9.841942308073339,21.39768219204959,-41.08156680819627,0,NaN,-66.64057692345523,NaN,-41.08156680819627
1729333800,68282.01,68319.39,68277.56,68287.99,68349.75275177292,68165.70645689963,68091.06806007512,NaN,NaN,66613.39897001117,66295.97936149788,68416.02293095924,68180.92706904076,68361.7890850426,68376.59469539786,-24.831993066793075,-11.308440254726317,-13.523552812066757,NaN,-85.73884615421412,-10.884903846532689,21.819498193720165,-43.58930588678554,0,NaN,NaN,NaN,NaN
1729334700,68288,68288,68242,68244,68333.48309765401,68166.78636783894,68092.86725936836,NaN,NaN,66619.05096664891,66301.73422305919,68382.65915017643,68147.34084982357,68351.79422571808,68369.84451468769,-31.428703123499872,-13.707616084769446,-17.721087038730424,NaN,-114.31596153884311,-19.893307692687085,21.22737888688334,-61.013994272257506,0,NaN,NaN,NaN,NaN
1729335600,68244.01,68297.28,68182,68297.28,68327.91339032262,68168.58628000668,68095.2721151405,NaN,NaN,66624.86805168653,66307.62948384779,68397.52921087811,68081.75078912188,68342.19563169105,68361.7890850426,-31.9886474343366,-16.43011244447391,-15.55853498986269,NaN,-126.91538461577147,-33.98509615422663,13.167080575324867,-81.13727288377814,0,NaN,NaN,NaN,NaN
1729336500,68297.28,68297.28,68224,68243.99,68315.00209950375,68169.62633131693,68097.02173731531,NaN,NaN,66630.48025947965,66313.34989896198,68398.21998152968,68123.06001847032,68331.83489237614,68351.79422571808,-36.31386138232483,-20.02459628185089,-16.28926510047394,NaN,-114.82461538499047,-48.74978846191807,-1.6710739966330124,-95.82850292720313,0,NaN,NaN,NaN,NaN
1729337400,68243.99,68244,68100,68175.28,68293.50639188779,68169.70431295394,68097.94242275866,NaN,NaN,66635.83485130122,66318.85043101823,68353.15855427756,67990.84144572244,68319.20659451661,68342.19563169105,-44.7698681919137,-24.564166408905294,-20.205701783008408,NaN,-187.61673076960142,-71.04213461576292,-19.270095241204714,-122.81417399032112,0,NaN,NaN,NaN,NaN
1729338300,68175.28,68193.69,68090.3,68090.3,68262.2438700589,68168.60908105112,68097.85251190267,NaN,NaN,66640.87632495356,66324.0836646046,68306.1290146863,67977.8609853137,68302.6578793376,68331.83489237614,-57.66377816304157,-30.165345919426827,-27.498432243614744,NaN,-239.5742307696055,-98.73163461576333,-41.67091447748372,-155.79235475404295,0,NaN,NaN,NaN,NaN
1729339200,68090.3,68179.79,68088,68173.99,68248.6663515883,68168.68330062283,68098.74824705676,NaN,NaN,66646.19041048232,66329.54867593516,68294.03229935156,67973.75770064844,68285.49768826015,68319.20659451661,-60.43258195053204,-35.78777290120585,-24.64480904932619,NaN,-241.5226923080627,-122.96486538499157,-63.37578110950895,-182.5539496604742,0,NaN,NaN,NaN,NaN
1729340100,68174,68210.66,68173.99,68205.18,68241.97614365164,68169.18670337286,68100.00038532668,NaN,NaN,66651.59418722242,66335.08968427805,68320.6710636836,68063.9789363164,68269.0357478355,68302.6578793376,-59.42509110653191,-40.82050064905585,-18.604590457476057,NaN,-178.20115384653036,-139.22330769268302,-85.9369252402881,-192.50969014507794,0,NaN,NaN,NaN,NaN
1729341000,68205.19,68268.32,68205.18,68231.44,68240.35519847447,68170.04536953324,68101.5467337346,NaN,NaN,66657.07025589756,66340.69190086807,68377.23813056335,68096.26186943665,68254.27779207895,68285.49768826015,-55.86372259791824,-44.74647189076576,-11.117250707152479,NaN,-134.02480769268004,-148.93750000037545,-102.99768942731532,-194.87731057343558,0,NaN,NaN,NaN,NaN
