Date,KO_price,KO_zscore,PEP_price,PEP_zscore,Zscore_diff
2013-08-05,27.86,0.8337625026560829,60.02,1.633442736505313,-0.7996802338492301
2013-08-06,27.91,0.8654348181587337,60.42,1.7085390110159635,-0.8431041928572298
2013-08-07,27.76,0.7564541824231842,60.22,1.6458585938831918,-0.8894044114600076
2013-08-08,27.79,0.7753727226600459,60.16,1.6161343456916841,-0.8407616230316383
2013-08-09,27.77,0.7590077616695651,59.92,1.546549261544006,-0.7875414998744409
2013-08-12,27.54,0.5928610935505865,59.54,1.4469210631672123,-0.8540599696166258
2013-08-13,27.41,0.4996175325741465,59.25,1.369108369603104,-0.8694908370289574
2013-08-14,27.33,0.4420180392509666,58.79,1.2544379786122835,-0.8124199393613168
2013-08-15,27.03,0.22812586568197946,57.48,0.9507093231525651,-0.7225834574705856
2013-08-16,27.0,0.20608781861195719,56.96,0.8267843391055021,-0.6206965204935448
2013-08-19,26.81,0.07055599210526937,57.46,0.9325900595744597,-0.8620340674691903
2013-08-20,26.72,0.005942429399434153,57.04,0.8312068335802951,-0.825264404180861
2013-08-21,26.47,-0.1718897248639005,56.18,0.6315361107730789,-0.8034258356369794
2013-08-22,26.49,-0.15770050652820328,56.3,0.6532366849726065,-0.8109371915008097
2013-08-23,26.63,-0.05865156358040644,56.73,0.7446385689506941,-0.8032901325311006
2013-08-26,26.36,-0.24990805829721705,56.62,0.7143873230632172,-0.9642953813604342
2013-08-27,26.38,-0.23511417561975104,56.17,0.6078080296795056,-0.8429222052992567
2013-08-28,26.51,-0.14262732497899014,56.39,0.6524359162411929,-0.795063241220183
2013-08-29,26.34,-0.263282105071932,56.36,0.6404785440240993,-0.9037606490960313
2013-08-30,26.4,-0.22162241827482287,56.65,0.7005053165659783,-0.9221277348408011
2013-09-03,26.2,-0.3657291076406166,56.98,0.7691001221688603,-1.1348292298094769
2013-09-04,26.65,-0.04770604219967128,56.91,0.7474595427833562,-0.7951655849830275
2013-09-05,26.44,-0.19959467288848887,56.58,0.6675123327560541,-0.867107005644543
2013-09-06,26.51,-0.15257121713245045,56.71,0.6914371234321649,-0.8440083405646154
2013-09-09,26.63,-0.0710994655750709,56.8,0.7061259068523053,-0.7772253724273761
2013-09-10,26.71,-0.018755058903357373,56.83,0.7070771378814079,-0.7258321967847653
2013-09-11,26.81,0.04848306087682922,57.14,0.7710919882040526,-0.7226089273272234
2013-09-12,26.77,0.01496707718984131,57.15,0.7672266331476661,-0.7522595559578248
2013-09-13,26.94,0.13310179537904893,57.47,0.8330788632094757,-0.6999770678304267
2013-09-16,27.06,0.21616512708993452,57.97,0.9390509362313614,-0.7228858091414269
2013-09-17,27.01,0.17594205927130196,58.43,1.0351090953957864,-0.8591670361244845
2013-09-18,27.57,0.5766221189899808,59.3,1.2219821621911124,-0.6453600432011316
2013-09-19,27.38,0.43368507436593606,58.54,1.0420633587614292,-0.6083782843954931
2013-09-20,27.44,0.47230621829361913,58.49,1.022834976294947,-0.5505287580013278
2013-09-23,26.9,0.0762198306149474,57.97,0.8981909475840318,-0.8219711169690844
2013-09-24,26.83,0.022296159302566062,57.63,0.814659565718403,-0.792363406415837
2013-09-25,26.69,-0.0820307318851683,57.39,0.753971893673061,-0.8360026255582294
2013-09-26,26.98,0.12747872931633564,57.63,0.8018386845037034,-0.6743599551873678
2013-09-27,26.74,-0.04980853920851342,57.39,0.7410973827156083,-0.7909059219241218
2013-09-30,26.38,-0.31372321581938123,56.88,0.6194892787745188,-0.9332124945939
2013-10-01,26.43,-0.27938712906895835,57.11,0.6658777089522535,-0.9452648380212119
2013-10-02,26.07,-0.5439346276703946,56.93,0.6190387552351053,-1.1629733829054998
2013-10-03,25.88,-0.6847489076306982,56.84,0.5927047598813027,-1.2774536675120007
2013-10-04,25.91,-0.6642425195116473,56.97,0.6166328854730764,-1.2808754049847235
2013-10-07,25.8,-0.744331819365631,56.57,0.5193075146506523,-1.2636393340162833
2013-10-08,25.96,-0.6281567750796122,56.48,0.4931689787394456,-1.1213257538190577
2013-10-09,25.82,-0.730210957690205,56.88,0.5796688694024442,-1.3098798270926493
2013-10-10,26.31,-0.37192674971198136,57.74,0.7719307749916547,-1.1438575247036362
2013-10-11,26.3,-0.3806805120312871,57.84,0.78855573341708,-1.1692362454483671
2013-10-14,26.4,-0.30871587666426814,58.02,0.823598145596536,-1.1323140222608041
2013-10-15,26.23,-0.4340300975817975,57.67,0.7360561516329457,-1.1700862492147432
2013-10-16,26.46,-0.26605543106253376,58.87,1.0073310035793275,-1.2733864346418613
2013-10-17,26.85,0.018593398628373878,59.09,1.0504019887750942,-1.0318085901467202
2013-10-18,27.01,0.13294478979127206,59.4,1.1141856756764974,-0.9812408858852253
2013-10-21,27.03,0.144293683871505,58.94,0.9994732742496804,-0.8551795903781754
2013-10-22,27.22,0.2807532570503108,59.7,1.1683137190010646,-0.8875604619507538
2013-10-23,27.22,0.2769847692752781,59.63,1.1433521115045235,-0.8663673422292455
2013-10-24,27.02,0.12552115587057655,59.06,1.002341720976623,-0.8768205651060464
2013-10-25,27.18,0.23957603809047362,59.64,1.1300359625170413,-0.8904599244265676
2013-10-28,27.58,0.5308814970898741,60.54,1.3309716972656698,-0.8000902001757957
2013-10-29,27.72,0.6289173285675921,61.17,1.4674834024561836,-0.8385660738885915
2013-10-30,27.59,0.5266995385914215,60.62,1.3286348612082162,-0.8019353226167947
2013-10-31,27.56,0.4984374256591274,60.17,1.2149123692571373,-0.7164749435980099
2013-11-01,27.58,0.5075913242268106,60.51,1.2868646754243944,-0.7792733511975838
2013-11-04,27.51,0.4494187732142231,60.37,1.245509043856486,-0.7960902706422629
2013-11-05,27.51,0.4437662048050158,60.55,1.2797087512911227,-0.835942546486107
2013-11-06,27.89,0.7247188009885576,62.02,1.616926061555042,-0.8922072605664845
2013-11-07,27.74,0.605214917530953,61.03,1.3719126949348024,-0.7666977774038494
